"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"bilineata"	"belvederei"	"deserticola"	"grisea"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata (Cassin, 1850)"	-103.37	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-104.33	29.54	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.14	29.62	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-104.08	29.35	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.53	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.76	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.39	29.45	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-104.35	29.56	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-104.1	29.49	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.61	29.31	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.34	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-102.96	29.19	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.53	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.34	29.34	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.41	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.52	29.42	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.59	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.89	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.59	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.44	29.53	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.38	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-104.09	29.36	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-102.92	29.19	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-104.35	29.55	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-102.94	29.19	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.46	29.54	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.51	29.42	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-104.06	29.34	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.4	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.35	29.46	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-103.48	29.53	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.45	29.52	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.21	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.47	29.49	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.44	29.43	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.25	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.42	29.23	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.96	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.91	29.29	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.92	29.2	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.41	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.38	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.94	29.67	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.25	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.14	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.37	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.37	29.22	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.02	29.87	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.18	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.42	29.16	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.06	29.72	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.36	29.38	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.31	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.28	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.89	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.34	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.3	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.09	29.41	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.65	29.5	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.31	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.37	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.19	29.34	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.19	29.4	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.43	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.84	29.3	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.42	29.29	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.31	29.82	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.95	28.97	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.28	29.31	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.92	29.19	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.21	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.42	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.95	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.24	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.28	29.26	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.32	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.93	29.19	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.44	29.17	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.78	28.05	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.78	28.04	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.77	28.05	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.14	28.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.21	29.8	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.81	29.56	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.61	29.55	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.47	28.88	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.17	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.61	29.17	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.44	29.53	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.09	29.35	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.59	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.76	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.23	29.3	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.86	29.46	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.98	29.57	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.37	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.61	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.43	29.51	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.99	29.42	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.28	29.2	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.43	29.16	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.23	29.2	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.8	28.94	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.01	29.16	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.32	29.84	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.42	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.52	29.52	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.5	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.31	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.94	29.3	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.4	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.37	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.03	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.09	29.36	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.49	29.29	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.6	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.78	28.62	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.95	29.57	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.45	29.43	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.86	29.05	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.42	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.97	29.47	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.89	29.5	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.41	29.23	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.53	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.06	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.26	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.3	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.14	29.43	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.35	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.46	29.15	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.45	29.16	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.14	29.62	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.62	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.32	29.87	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.36	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.25	29.13	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.22	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.45	28.88	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.34	29.58	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.94	29.44	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.52	29.14	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.2	29.19	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.57	28.85	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.21	29.41	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.24	29.13	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.65	29.06	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.38	28.84	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.75	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.35	29.85	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.76	29.51	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.98	29.19	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.63	29.51	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.92	29.08	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.33	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.34	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.54	29.15	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.96	29.2	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.99	29.18	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.77	29.57	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.75	28.83	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.23	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.09	29.48	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.67	28.97	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.69	28.97	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.14	29.29	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.07	29.31	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.14	29.6	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.36	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.59	29.31	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.77	28.54	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.91	29.08	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.94	29.11	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.61	28.95	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.62	28.89	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.19	29.23	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.45	29.26	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.04	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.37	29.26	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.95	29.55	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.52	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.14	29.37	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.68	28.77	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.32	29.39	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.67	28.98	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.27	29.34	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.3	29.28	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.26	29.3	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.24	28.41	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.26	29.33	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.25	28.37	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.94	28.41	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.94	28.52	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.95	28.63	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.8	29.05	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.79	29.04	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.76	28.89	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.83	28.7	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.94	28.45	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.98	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.21	29.32	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.6	29.17	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.17	29.24	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.99	29.2	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.42	29.53	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.22	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.44	29.21	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.17	29.31	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.06	29.82	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.28	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.15	29.17	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.12	29.15	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.21	29.49	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.94	29.6	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.45	29.2	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.2	29.37	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.9	29.59	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.71	29.29	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.25	29.78	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.2	29.36	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.65	29.69	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.94	29.57	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.92	29.53	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.28	29.48	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.25	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-103.27	29.25	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.3	29.27	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-104.32	29.83	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata bilineata"	-104.39	29.56	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata"	-102.21	29.85	"unknown"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.2	29.36	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.12	29.15	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.15	29.17	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola Ridgway, 1898"	-103.28	29.25	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.28	29.25	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.15	29.17	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.12	29.15	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata deserticola"	-103.2	29.36	"deserticola"	0	0	0	1	0	1	"deserticola"
"Amphispiza bilineata (Cassin, 1850)"	-112.33	27.07	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata (Cassin, 1850)"	-112.28	27.26	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata (Cassin, 1850)"	-112.36	27.25	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata (Cassin, 1850)"	-111	27.96	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata (Cassin, 1850)"	-112.03	27.05	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata (Cassin, 1850)"	-112.16	27.11	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata (Cassin, 1850)"	-111.88	26.76	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.99	27.94	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-112.28	27.26	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-112.33	27.07	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-112.36	27.25	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.9	27.89	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.71	27.99	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.97	27.96	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-109.68	27.06	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-109.84	27.73	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.43	27.78	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.45	27.79	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.98	27.97	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-111.89	27.43	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata tortugae"	-111.89	27.43	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-111.88	27.43	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-112.08	27.19	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata pacifica"	-110.44	27.77	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata deserticola"	-111.4	27.98	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata tortugae"	-111.98	27.43	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.9	27.92	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata"	-110.87	27.92	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata tortugae"	-111.96	27.45	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata pacifica"	-110.81	27.97	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata tortugae"	-111.87	27.47	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata pacifica"	-110.87	27.92	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata deserticola"	-110.9	27.92	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata bangsi"	-112.51	27.41	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata tortugae"	-111.97	27.45	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata bangsi"	-112.25	27.22	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata bangsi"	-112.3	27.37	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata deserticola"	-112.22	27.22	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata bangsi"	-112.47	27.38	"unknown"	0	0	0	0	1	1	"grisea"
"Amphispiza bilineata deserticola"	-110.87	27.92	"unknown"	0	0	0	0	1	1	"grisea"
