"name"	"longitude"	"latitude"	"subspecies"
"Geococcyx californianus"	-97.1528489333	31.5867491702	"unknown"
"Geococcyx californianus"	-103.3004533333	29.2697616667	"unknown"
"Geococcyx californianus"	-113.4424366667	37.1652916667	"unknown"
"Geococcyx californianus"	-117.8428116667	33.6587633333	"unknown"
"Geococcyx californianus"	-103.9361515269	30.5952452193	"unknown"
"Geococcyx californianus"	-99.1217557	23.7282834	"unknown"
"Geococcyx californianus"	-100.4385223389	25.7627162933	"unknown"
"Geococcyx californianus"	-97.4794647696	32.8350740501	"unknown"
"Geococcyx californianus"	-115.023101382	36.1011162513	"unknown"
"Geococcyx californianus"	-101.56423	35.7070883333	"unknown"
"Geococcyx californianus"	-100.505577021	20.7043238807	"unknown"
"Geococcyx californianus"	-104.3757072464	29.5812223095	"unknown"
"Geococcyx californianus"	-97.0833927	33.0909765997	"unknown"
"Geococcyx californianus"	-106.6082056984	35.3441799417	"unknown"
"Geococcyx californianus"	-110.9311815297	32.2311503355	"unknown"
"Geococcyx californianus"	-97.2543462331	35.4801298711	"unknown"
"Geococcyx californianus"	-110.9562133333	32.28823	"unknown"
"Geococcyx californianus"	-105.4354544802	28.2902008843	"unknown"
"Geococcyx californianus"	-105.435207717	28.2905940052	"unknown"
"Geococcyx californianus"	-98.3883527778	26.1742611111	"unknown"
"Geococcyx californianus"	-116.356148265	34.1913696064	"unknown"
"Geococcyx californianus"	-110.2375463296	31.3902248719	"unknown"
"Geococcyx californianus"	-98.1342438642	30.037882363	"unknown"
"Geococcyx californianus"	-99.1537517587	23.8134353434	"unknown"
"Geococcyx californianus"	-103.2873875873	30.1530111093	"unknown"
"Geococcyx californianus"	-98.4037333333	29.712325	"unknown"
"Geococcyx californianus"	-103.9347133333	30.5962866667	"unknown"
"Geococcyx californianus"	-110.7566	32.1497166667	"unknown"
"Geococcyx californianus"	-110.84591533	31.76445309	"unknown"
"Geococcyx californianus"	-97.1745654568	31.6060454837	"unknown"
"Geococcyx californianus"	-103.7938663207	32.857122974	"unknown"
"Geococcyx californianus"	-97.8229966667	30.30955	"unknown"
"Geococcyx californianus"	-105.5035944154	28.2587570609	"unknown"
"Geococcyx californianus"	-97.4791138889	26.0169861111	"unknown"
"Geococcyx californianus"	-98.344957792	29.421025874	"unknown"
"Geococcyx californianus"	-98.3815410251	26.1836504273	"unknown"
"Geococcyx californianus"	-115.7737614959	31.6238138348	"unknown"
"Geococcyx californianus"	-110.276625	31.416332	"unknown"
"Geococcyx californianus"	-95.2719870955	32.8006388668	"unknown"
"Geococcyx californianus"	-97.3016237479	31.60739159	"unknown"
"Geococcyx californianus"	-98.3860638889	26.1701305556	"unknown"
"Geococcyx californianus"	-101.033481	25.355796	"unknown"
"Geococcyx californianus"	-101.033481	25.355796	"unknown"
"Geococcyx californianus"	-101.033481	25.355796	"unknown"
"Geococcyx californianus"	-106.6194682941	35.0838576327	"unknown"
"Geococcyx californianus"	-106.6239083333	35.085125	"unknown"
"Geococcyx californianus"	-97.9793466667	30.1217111667	"unknown"
"Geococcyx californianus"	-113.6367000223	37.0185165546	"unknown"
"Geococcyx californianus"	-118.8596804	36.1341739	"unknown"
"Geococcyx californianus"	-112.5354533333	33.730755	"unknown"
"Geococcyx californianus"	-98.1280456853	30.4788313242	"unknown"
"Geococcyx californianus"	-103.0443388889	37.1013833333	"unknown"
"Geococcyx californianus"	-117.7206995921	33.5495956281	"unknown"
"Geococcyx californianus"	-97.1032743227	32.9783805216	"unknown"
"Geococcyx californianus"	-97.730807	30.196311	"unknown"
"Geococcyx californianus"	-98.819253	26.385214	"unknown"
"Geococcyx californianus"	-98.403555	29.666755	"unknown"
"Geococcyx californianus"	-100.1154721667	29.8998416667	"unknown"
"Geococcyx californianus"	-99.0308037741	26.4380895195	"unknown"
"Geococcyx californianus"	-115.6479883333	33.1474888333	"unknown"
"Geococcyx californianus"	-101.0329224542	25.1916289228	"unknown"
"Geococcyx californianus"	-104.2902809009	29.5225773993	"unknown"
"Geococcyx californianus"	-105.4977405634	28.2659562525	"unknown"
"Geococcyx californianus"	-98.3451314941	29.4207460078	"unknown"
"Geococcyx californianus"	-111.6520829871	33.4611603022	"unknown"
"Geococcyx californianus"	-100.515425	33.051955	"unknown"
"Geococcyx californianus"	-100.5309149444	33.05568	"unknown"
"Geococcyx californianus"	-97.839656485	29.9700731605	"unknown"
"Geococcyx californianus"	-98.6478621338	29.5234210934	"unknown"
"Geococcyx californianus"	-98.1609776219	26.4552701236	"unknown"
"Geococcyx californianus"	-106.4264213675	31.8001608518	"unknown"
"Geococcyx californianus"	-100.5286574364	20.808980948	"unknown"
"Geococcyx californianus"	-113.5746971145	37.1137871089	"unknown"
"Geococcyx californianus"	-111.0438946157	32.1501090153	"unknown"
"Geococcyx californianus"	-111.5097459693	31.5723270677	"unknown"
"Geococcyx californianus"	-96.0228263049	31.2827399937	"unknown"
"Geococcyx californianus"	-115.0243836961	36.1023533386	"unknown"
"Geococcyx californianus"	-104.3279901613	29.5427508513	"unknown"
"Geococcyx californianus"	-98.365109	29.6533301997	"unknown"
"Geococcyx californianus"	-117.8436210654	33.6623748156	"unknown"
"Geococcyx californianus"	-98.4711613879	29.6492932075	"unknown"
"Geococcyx californianus"	-110.7606411	31.5388588	"unknown"
"Geococcyx californianus"	-97.2465285669	35.6279449913	"unknown"
"Geococcyx californianus"	-102.9239116667	29.1941883333	"unknown"
"Geococcyx californianus"	-102.9540033333	29.1789783333	"unknown"
"Geococcyx californianus"	-104.9324055556	30.8451777778	"unknown"
"Geococcyx californianus"	-104.8640083333	31.0026805556	"unknown"
"Geococcyx californianus"	-116.3637305	33.740335	"unknown"
"Geococcyx californianus"	-106.6671341658	35.1486078419	"unknown"
"Geococcyx californianus"	-99.2748866603	28.324407794	"unknown"
"Geococcyx californianus"	-97.3641377	32.8601513	"unknown"
"Geococcyx californianus"	-106.6225966667	35.0566666667	"unknown"
"Geococcyx californianus"	-117.2523269653	34.4679069519	"unknown"
"Geococcyx californianus"	-98.5570179342	31.1544677158	"unknown"
"Geococcyx californianus"	-98.1883267997	29.8632737	"unknown"
"Geococcyx californianus"	-101.4343408495	23.3159511707	"unknown"
"Geococcyx californianus"	-99.0750945223	28.9306174256	"unknown"
"Geococcyx californianus"	-117.3008633333	33.1367	"unknown"
"Geococcyx californianus"	-104.7613251342	30.7294340693	"unknown"
"Geococcyx californianus"	-110.1453252509	23.8650536416	"unknown"
"Geococcyx californianus"	-116.402090753	34.2270994203	"unknown"
"Geococcyx californianus"	-104.6596595873	30.5476822161	"unknown"
"Geococcyx californianus"	-111.7314857242	33.3618153538	"unknown"
"Geococcyx californianus"	-117.2968262889	33.0523567934	"unknown"
"Geococcyx californianus"	-104.0189146438	29.8800356218	"unknown"
"Geococcyx californianus"	-96.7557334282	32.1880614958	"unknown"
"Geococcyx californianus"	-98.3452509675	29.4216220461	"unknown"
"Geococcyx californianus"	-109.1408	31.9136	"unknown"
"Geococcyx californianus"	-109.1921531393	31.9307055268	"unknown"
"Geococcyx californianus"	-97.2383213314	32.5876343772	"unknown"
"Geococcyx californianus"	-110.9660033333	32.351005	"unknown"
"Geococcyx californianus"	-117.814896856	33.5784208688	"unknown"
"Geococcyx californianus"	-101.6763063943	34.9772892423	"unknown"
"Geococcyx californianus"	-99.9384905111	31.6637365362	"unknown"
"Geococcyx californianus"	-111.0562109389	32.3731768194	"unknown"
"Geococcyx californianus"	-98.2663915619	29.1897050699	"unknown"
"Geococcyx californianus"	-96.6249770611	32.9946157589	"unknown"
"Geococcyx californianus"	-97.4540813082	31.1995649804	"unknown"
"Geococcyx californianus"	-103.1363528333	29.2717383333	"unknown"
"Geococcyx californianus"	-104.2405410111	30.6765008949	"unknown"
"Geococcyx californianus"	-112.2516116667	33.8602033333	"unknown"
"Geococcyx californianus"	-106.1168534832	28.6016137884	"unknown"
"Geococcyx californianus"	-110.8115897997	32.3094436	"unknown"
"Geococcyx californianus"	-110.9741771221	32.2538272845	"unknown"
"Geococcyx californianus"	-110.8231447	32.3091083997	"unknown"
"Geococcyx californianus"	-106.5284083193	35.0976671424	"unknown"
"Geococcyx californianus"	-97.1878144648	31.583808276	"unknown"
"Geococcyx californianus"	-101.6762334232	34.9767130771	"unknown"
"Geococcyx californianus"	-110.3549283333	31.83523	"unknown"
"Geococcyx californianus"	-97.5882027778	31.7107111111	"unknown"
"Geococcyx californianus"	-98.8376322	29.5375429	"unknown"
"Geococcyx californianus"	-117.6071313982	33.6668838515	"unknown"
"Geococcyx californianus"	-117.8523836298	33.5801023639	"unknown"
"Geococcyx californianus"	-97.4678881	32.6287332	"unknown"
"Geococcyx californianus"	-117.2031579539	33.0829609384	"unknown"
"Geococcyx californianus"	-106.585800536	35.1591070932	"unknown"
"Geococcyx californianus"	-97.2456283	31.5617179	"unknown"
"Geococcyx californianus"	-100.969766396	22.1029753854	"unknown"
"Geococcyx californianus"	-99.957838	33.992899	"unknown"
"Geococcyx californianus"	-99.957838	33.992899	"unknown"
"Geococcyx californianus"	-99.957838	33.992899	"unknown"
"Geococcyx californianus"	-99.957838	33.992899	"unknown"
"Geococcyx californianus"	-99.957838	33.992899	"unknown"
"Geococcyx californianus"	-111.8896316	33.6571616	"unknown"
"Geococcyx californianus"	-106.4927205071	35.1022042419	"unknown"
"Geococcyx californianus"	-97.0411135066	32.5850766109	"unknown"
"Geococcyx californianus"	-100.3428109559	29.8623079324	"unknown"
"Geococcyx californianus"	-100.3428109559	29.8623079324	"unknown"
"Geococcyx californianus"	-117.8863015	33.6545476	"unknown"
"Geococcyx californianus"	-103.7781599808	25.2733718719	"unknown"
"Geococcyx californianus"	-94.2081916667	35.8924333333	"unknown"
"Geococcyx californianus"	-103.5661989647	24.2147922042	"unknown"
"Geococcyx californianus"	-118.4079087703	37.4291830491	"unknown"
"Geococcyx californianus"	-101.1735945256	25.2528505152	"unknown"
"Geococcyx californianus"	-116.5685043857	33.7669468144	"unknown"
"Geococcyx californianus"	-103.5584071015	24.2192999653	"unknown"
"Geococcyx californianus"	-103.5587407357	24.2191755467	"unknown"
"Geococcyx californianus"	-101.6794037942	34.9781723781	"unknown"
"Geococcyx californianus"	-111.280455	31.8148466667	"unknown"
"Geococcyx californianus"	-101.6758096342	34.9751702336	"unknown"
"Geococcyx californianus"	-110.938753	28.984711	"unknown"
"Geococcyx californianus"	-98.8715308865	23.4451481581	"unknown"
"Geococcyx californianus"	-99.004890807	23.3711547249	"unknown"
"Geococcyx californianus"	-97.5282883333	30.28878	"unknown"
"Geococcyx californianus"	-97.3049404847	31.6104651288	"unknown"
"Geococcyx californianus"	-110.9918228865	31.468126887	"unknown"
"Geococcyx californianus"	-117.7242157307	33.5444019363	"unknown"
"Geococcyx californianus"	-110.8271276667	32.2305622518	"unknown"
"Geococcyx californianus"	-111.0995837845	33.2840513445	"unknown"
"Geococcyx californianus"	-101.6360890306	34.9350584843	"unknown"
"Geococcyx californianus"	-96.4047618	30.5920421	"unknown"
"Geococcyx californianus"	-96.4047618	30.5920421	"unknown"
"Geococcyx californianus"	-96.4047618	30.5920421	"unknown"
"Geococcyx californianus"	-96.4047618	30.5920421	"unknown"
"Geococcyx californianus"	-110.8088916332	32.6068696332	"unknown"
"Geococcyx californianus"	-103.5612013498	24.2195470555	"unknown"
"Geococcyx californianus"	-97.2229317454	32.6624831417	"unknown"
"Geococcyx californianus"	-115.9096444444	30.9494027778	"unknown"
"Geococcyx californianus"	-111.8014494486	33.5614712951	"unknown"
"Geococcyx californianus"	-102.1281063465	31.3562820941	"unknown"
"Geococcyx californianus"	-101.6481953379	34.936880476	"unknown"
"Geococcyx californianus"	-101.6763031606	34.9767570323	"unknown"
"Geococcyx californianus"	-110.2772856	31.5455001	"unknown"
"Geococcyx californianus"	-110.7561963	31.5395378	"unknown"
"Geococcyx californianus"	-110.8098631	32.3223645	"unknown"
"Geococcyx californianus"	-110.8098631	32.3223645	"unknown"
"Geococcyx californianus"	-110.966488	32.3909071	"unknown"
"Geococcyx californianus"	-101.6764521876	34.9737815104	"unknown"
"Geococcyx californianus"	-101.6765617512	34.973758433	"unknown"
"Geococcyx californianus"	-97.7240992089	30.6630201783	"unknown"
"Geococcyx californianus"	-97.3641377	32.8601513	"unknown"
"Geococcyx californianus"	-110.9731967997	32.452064	"unknown"
"Geococcyx californianus"	-111.1666148901	32.2958271924	"unknown"
"Geococcyx californianus"	-100.1850077882	24.8876174748	"unknown"
"Geococcyx californianus"	-113.6233322901	37.173690761	"unknown"
"Geococcyx californianus"	-95.24415592	30.3616613737	"unknown"
"Geococcyx californianus"	-96.7109666667	33.0823666667	"unknown"
"Geococcyx californianus"	-106.4898071289	35.0895996094	"unknown"
"Geococcyx californianus"	-115.1188309	35.949607	"unknown"
"Geococcyx californianus"	-103.770105	25.26031	"unknown"
"Geococcyx californianus"	-100.1240378018	25.9000769989	"unknown"
"Geococcyx californianus"	-117.7008720896	33.5118796645	"unknown"
"Geococcyx californianus"	-106.6572426196	35.1196318789	"unknown"
"Geococcyx californianus"	-101.6760600408	34.9769902952	"unknown"
"Geococcyx californianus"	-101.6758025631	34.9758537476	"unknown"
"Geococcyx californianus"	-98.5982306305	36.0950865848	"unknown"
"Geococcyx californianus"	-99.1212480197	23.728084207	"unknown"
"Geococcyx californianus"	-97.1157563478	33.0954812812	"unknown"
"Geococcyx californianus"	-116.439010625	33.6052313315	"unknown"
"Geococcyx californianus"	-98.4926216667	29.29725	"unknown"
"Geococcyx californianus"	-116.4087069222	33.6716177641	"unknown"
"Geococcyx californianus"	-117.0555667869	32.7745391281	"unknown"
"Geococcyx californianus"	-109.4093969441	32.0066653824	"unknown"
"Geococcyx californianus"	-109.5914667933	31.8762388275	"unknown"
"Geococcyx californianus"	-106.5395384654	35.1329111268	"unknown"
"Geococcyx californianus"	-116.9333359414	32.6375160506	"unknown"
"Geococcyx californianus"	-105.5582718966	28.2253874259	"unknown"
"Geococcyx californianus"	-100.6189716667	34.828075	"unknown"
"Geococcyx californianus"	-110.9795137377	31.6116151916	"unknown"
"Geococcyx californianus"	-106.6218033333	35.0864361667	"unknown"
"Geococcyx californianus"	-106.6215662006	35.0862825243	"unknown"
"Geococcyx californianus"	-106.6217008978	35.0863781425	"unknown"
"Geococcyx californianus"	-100.7785722613	19.9474358083	"unknown"
"Geococcyx californianus"	-102.9551123726	29.1794673813	"unknown"
"Geococcyx californianus"	-104.6843677335	29.9869745198	"unknown"
"Geococcyx californianus"	-98.126575	30.0802583333	"unknown"
"Geococcyx californianus"	-115.111595	36.065649	"unknown"
"Geococcyx californianus"	-111.0151684813	31.7958815208	"unknown"
"Geococcyx californianus"	-104.6777346265	30.1280869357	"unknown"
"Geococcyx californianus"	-110.6418	32.59793	"unknown"
"Geococcyx californianus"	-98.8329649066	29.5275367114	"unknown"
"Geococcyx californianus"	-106.3256816	32.7872403	"unknown"
"Geococcyx californianus"	-110.8063783333	29.5913016667	"unknown"
"Geococcyx californianus"	-117.7575616667	33.5278366667	"unknown"
"Geococcyx californianus"	-94.3337520584	35.9442752932	"unknown"
"Geococcyx californianus"	-97.36843	35.2618133333	"unknown"
"Geococcyx californianus"	-96.51375443	33.4130330734	"unknown"
"Geococcyx californianus"	-106.6256866667	35.0795333333	"unknown"
"Geococcyx californianus"	-96.9823616667	32.5815583333	"unknown"
"Geococcyx californianus"	-101.53202	32.4321716667	"unknown"
"Geococcyx californianus"	-106.4784278475	31.3618067989	"unknown"
"Geococcyx californianus"	-110.84404	31.7827189999	"unknown"
"Geococcyx californianus"	-116.2548133333	33.1642805	"unknown"
"Geococcyx californianus"	-116.3674866667	33.3342216667	"unknown"
"Geococcyx californianus"	-111.0172646628	31.7963831735	"unknown"
"Geococcyx californianus"	-111.00878	32.1069638	"unknown"
"Geococcyx californianus"	-101.6760832194	34.9749051948	"unknown"
"Geococcyx californianus"	-97.4834583333	30.1288971667	"unknown"
"Geococcyx californianus"	-101.7556488005	21.294412023	"unknown"
"Geococcyx californianus"	-117.748800381	33.7997958733	"unknown"
"Geococcyx californianus"	-97.4311582199	32.653307476	"unknown"
"Geococcyx californianus"	-101.0773872215	22.7721073621	"unknown"
"Geococcyx californianus"	-111.2901704074	31.8160459029	"unknown"
"Geococcyx californianus"	-117.2417678833	34.4742431641	"unknown"
"Geococcyx californianus"	-97.6552605629	30.3621638625	"unknown"
"Geococcyx californianus"	-106.0250684274	33.0080891971	"unknown"
"Geococcyx californianus"	-93.64733	35.1637221667	"unknown"
"Geococcyx californianus"	-97.3641377	32.8601513	"unknown"
"Geococcyx californianus"	-106.5138736362	31.9309364773	"unknown"
"Geococcyx californianus"	-110.8457506973	31.7826613513	"unknown"
"Geococcyx californianus"	-110.7484416667	31.5310966667	"unknown"
"Geococcyx californianus"	-101.0514017465	26.8210784807	"unknown"
"Geococcyx californianus"	-102.1256559453	31.4750845305	"unknown"
"Geococcyx californianus"	-97.8636466667	30.2135883333	"unknown"
"Geococcyx californianus"	-96.497515502	32.5499557307	"unknown"
"Geococcyx californianus"	-97.204202	32.552132	"unknown"
"Geococcyx californianus"	-97.204183	32.55212	"unknown"
"Geococcyx californianus"	-106.6454162598	35.2049255371	"unknown"
"Geococcyx californianus"	-97.115410555	32.9771061117	"unknown"
"Geococcyx californianus"	-98.2573315799	26.0609806004	"unknown"
"Geococcyx californianus"	-104.6871658857	30.074471993	"unknown"
"Geococcyx californianus"	-110.6074512997	32.8520979997	"unknown"
"Geococcyx californianus"	-107.9527620627	30.3638155496	"unknown"
"Geococcyx californianus"	-97.3742915411	33.4914390743	"unknown"
"Geococcyx californianus"	-106.6046305556	35.0855583333	"unknown"
"Geococcyx californianus"	-97.8570803115	30.4544665771	"unknown"
"Geococcyx californianus"	-97.7024944444	31.8929972222	"unknown"
"Geococcyx californianus"	-117.7545205992	33.5928225488	"unknown"
"Geococcyx californianus"	-100.45787	31.419845	"unknown"
"Geococcyx californianus"	-97.3054095533	31.610044821	"unknown"
"Geococcyx californianus"	-99.2686794268	23.4356073068	"unknown"
"Geococcyx californianus"	-110.8892533333	32.2695883333	"unknown"
"Geococcyx californianus"	-104.3257351238	29.5427132962	"unknown"
"Geococcyx californianus"	-106.348633	31.943266	"unknown"
"Geococcyx californianus"	-103.2501634955	29.2481618272	"unknown"
"Geococcyx californianus"	-110.7866807034	32.2472624786	"unknown"
"Geococcyx californianus"	-100.0697156903	29.6503496469	"unknown"
"Geococcyx californianus"	-95.2350783333	32.64638	"unknown"
"Geococcyx californianus"	-117.048644599	34.0426552358	"unknown"
"Geococcyx californianus"	-111.810603476	33.7630975135	"unknown"
"Geococcyx californianus"	-97.9386041244	35.815319371	"unknown"
"Geococcyx californianus"	-115.0561828613	36.0697631836	"unknown"
"Geococcyx californianus"	-111.4950716667	36.9981216667	"unknown"
"Geococcyx californianus"	-98.4395366667	30.24707	"unknown"
"Geococcyx californianus"	-97.8231020696	30.2612546471	"unknown"
"Geococcyx californianus"	-116.3844083333	33.7571533333	"unknown"
"Geococcyx californianus"	-97.5161478979	26.408130014	"unknown"
"Geococcyx californianus"	-112.5564236249	33.4854615488	"unknown"
"Geococcyx californianus"	-100.161446	25.945149	"unknown"
"Geococcyx californianus"	-106.6326701269	35.0856428761	"unknown"
"Geococcyx californianus"	-114.2603392416	35.582943898	"unknown"
"Geococcyx californianus"	-110.7443740333	31.535876165	"unknown"
"Geococcyx californianus"	-117.2593495137	33.9825837592	"unknown"
"Geococcyx californianus"	-117.2412414551	34.4713401794	"unknown"
"Geococcyx californianus"	-110.8459330094	31.4971908543	"unknown"
"Geococcyx californianus"	-103.7488563747	30.8028387147	"unknown"
"Geococcyx californianus"	-96.6437683333	30.53816	"unknown"
"Geococcyx californianus"	-110.9395496822	32.2788056782	"unknown"
"Geococcyx californianus"	-106.4819245741	35.0793692099	"unknown"
"Geococcyx californianus"	-99.4797324949	27.4251025776	"unknown"
"Geococcyx californianus"	-112.133349599	33.801637662	"unknown"
"Geococcyx californianus"	-101.0679333284	34.4173363992	"unknown"
"Geococcyx californianus"	-110.6395341032	31.7858026203	"unknown"
"Geococcyx californianus"	-110.8065506338	32.3212758935	"unknown"
"Geococcyx californianus"	-100.5032970997	31.4640358997	"unknown"
"Geococcyx californianus"	-100.6040416667	33.7327166667	"unknown"
"Geococcyx californianus"	-109.750875	23.4933194444	"unknown"
"Geococcyx californianus"	-110.5874622613	28.1719250825	"unknown"
"Geococcyx californianus"	-96.7862155186	33.7487082072	"unknown"
"Geococcyx californianus"	-97.5559008208	31.1456381328	"unknown"
"Geococcyx californianus"	-97.4247021997	32.8371366	"unknown"
"Geococcyx californianus"	-97.364137955	32.8601004319	"unknown"
"Geococcyx californianus"	-95.5321859373	32.2376163183	"unknown"
"Geococcyx californianus"	-97.8750446408	30.1899296127	"unknown"
"Geococcyx californianus"	-100.1154416667	29.899825	"unknown"
"Geococcyx californianus"	-96.0206984385	31.2793913489	"unknown"
"Geococcyx californianus"	-110.7310383333	29.4963133333	"unknown"
"Geococcyx californianus"	-110.9865233302	32.2139167292	"unknown"
"Geococcyx californianus"	-110.6570036761	32.2628579738	"unknown"
"Geococcyx californianus"	-106.4669716667	31.8542883333	"unknown"
"Geococcyx californianus"	-104.0697236628	24.8669932191	"unknown"
"Geococcyx californianus"	-114.4879864054	34.7369024609	"unknown"
"Geococcyx californianus"	-95.216140482	35.7023568384	"unknown"
"Geococcyx californianus"	-110.9074434584	32.1342068885	"unknown"
"Geococcyx californianus"	-103.4304928392	25.5992220309	"unknown"
"Geococcyx californianus"	-97.1546471667	33.1299221667	"unknown"
"Geococcyx californianus"	-102.9445066676	38.080332589	"unknown"
"Geococcyx californianus"	-97.4124366667	32.4735516667	"unknown"
"Geococcyx californianus"	-102.1720416667	25.4939216667	"unknown"
"Geococcyx californianus"	-103.4305956192	25.5991109471	"unknown"
"Geococcyx californianus"	-114.5303894	33.6054724	"unknown"
"Geococcyx californianus"	-98.2558086587	30.3252425003	"unknown"
"Geococcyx californianus"	-98.1266166667	30.0802527778	"unknown"
"Geococcyx californianus"	-106.585800536	35.1591070932	"unknown"
"Geococcyx californianus"	-103.6105387	29.1675578997	"unknown"
"Geococcyx californianus"	-100.5868862565	26.5467034848	"unknown"
"Geococcyx californianus"	-100.5189738961	26.5460931894	"unknown"
"Geococcyx californianus"	-106.680736551	35.1759166481	"unknown"
"Geococcyx californianus"	-97.1546555	33.1325555	"unknown"
"Geococcyx californianus"	-111.8912647	33.5623783	"unknown"
"Geococcyx californianus"	-101.6769978527	34.9751711294	"unknown"
"Geococcyx californianus"	-97.2148670713	32.4648116594	"unknown"
"Geococcyx californianus"	-116.5518560975	33.811062639	"unknown"
"Geococcyx californianus"	-93.1636572792	34.4371055352	"unknown"
"Geococcyx californianus"	-104.4635703269	24.7750788676	"unknown"
"Geococcyx californianus"	-105.1963416667	35.5176616667	"unknown"
"Geococcyx californianus"	-117.8459562437	33.6338577278	"unknown"
"Geococcyx californianus"	-103.2379833333	30.1392916667	"unknown"
"Geococcyx californianus"	-111.1986133333	32.25437	"unknown"
"Geococcyx californianus"	-111.0053166667	32.2154583333	"unknown"
"Geococcyx californianus"	-115.8184666667	34.1620305	"unknown"
"Geococcyx californianus"	-103.4290916667	25.602565	"unknown"
"Geococcyx californianus"	-106.4908791404	35.1911259132	"unknown"
"Geococcyx californianus"	-117.8856308319	33.6531723103	"unknown"
"Geococcyx californianus"	-111.7291564941	33.3849754333	"unknown"
"Geococcyx californianus"	-117.8852361415	33.6532552455	"unknown"
"Geococcyx californianus"	-110.828055	32.3059366667	"unknown"
"Geococcyx californianus"	-96.7529416667	33.7403694444	"unknown"
"Geococcyx californianus"	-117.7442301062	33.7971018054	"unknown"
"Geococcyx californianus"	-109.1439858824	31.9076021019	"unknown"
"Geococcyx californianus"	-113.6000916667	37.07962	"unknown"
"Geococcyx californianus"	-97.8890083333	30.5930166667	"unknown"
"Geococcyx californianus"	-97.9792354558	27.8388721531	"unknown"
"Geococcyx californianus"	-110.9344190988	32.1474341128	"unknown"
"Geococcyx californianus"	-117.197332258	36.7377430334	"unknown"
"Geococcyx californianus"	-111.944926	33.4616795	"unknown"
"Geococcyx californianus"	-97.5689330388	30.2651921492	"unknown"
"Geococcyx californianus"	-110.2395866667	31.3903883333	"unknown"
"Geococcyx californianus"	-106.6810511425	35.0949421359	"unknown"
"Geococcyx californianus"	-106.5442966667	35.1374971667	"unknown"
"Geococcyx californianus"	-101.9244617047	35.0119987147	"unknown"
"Geococcyx californianus"	-110.3040383333	31.8410366667	"unknown"
"Geococcyx californianus"	-111.0164638833	31.7942666667	"unknown"
"Geococcyx californianus"	-98.0705974087	30.3026420485	"unknown"
"Geococcyx californianus"	-119.9883197	34.6130657	"unknown"
"Geococcyx californianus"	-119.6851598344	34.9483922917	"unknown"
"Geococcyx californianus"	-111.024863	32.279311	"unknown"
"Geococcyx californianus"	-106.5989383333	35.0658221667	"unknown"
"Geococcyx californianus"	-110.7302933333	32.2824783333	"unknown"
"Geococcyx californianus"	-110.93084	32.18002	"unknown"
"Geococcyx californianus"	-106.6804416667	35.0922916667	"unknown"
"Geococcyx californianus"	-96.2697936896	30.1755049428	"unknown"
"Geococcyx californianus"	-97.9222740316	27.8357687086	"unknown"
"Geococcyx californianus"	-100.1133195	29.9036166667	"unknown"
"Geococcyx californianus"	-99.2730742103	30.1885690304	"unknown"
"Geococcyx californianus"	-103.3023682828	29.2761599137	"unknown"
"Geococcyx californianus"	-111.0070395475	32.1070970759	"unknown"
"Geococcyx californianus"	-117.8405463172	33.6612691795	"unknown"
"Geococcyx californianus"	-104.0244444444	30.6797222222	"unknown"
"Geococcyx californianus"	-117.8496717542	33.6530057073	"unknown"
"Geococcyx californianus"	-97.3824061106	30.7237431358	"unknown"
"Geococcyx californianus"	-98.5721016	28.8661281	"unknown"
"Geococcyx californianus"	-97.3226057513	30.896083741	"unknown"
"Geococcyx californianus"	-97.89386275	30.3389626169	"unknown"
"Geococcyx californianus"	-104.0506829724	30.8639151098	"unknown"
"Geococcyx californianus"	-97.5884720994	31.1504303378	"unknown"
"Geococcyx californianus"	-100.993436	29.884375	"unknown"
"Geococcyx californianus"	-100.993436	29.884375	"unknown"
"Geococcyx californianus"	-98.7481167	30.692528	"unknown"
"Geococcyx californianus"	-103.2987785789	29.2753187294	"unknown"
"Geococcyx californianus"	-103.2336429472	29.3168073551	"unknown"
"Geococcyx californianus"	-97.249984507	30.5507381854	"unknown"
"Geococcyx californianus"	-97.249984507	30.5507381854	"unknown"
"Geococcyx californianus"	-101.0732147466	33.4975589521	"unknown"
"Geococcyx californianus"	-98.8228783333	26.4866183333	"unknown"
"Geococcyx californianus"	-111.2346883333	32.3785883333	"unknown"
"Geococcyx californianus"	-105.9181933478	32.8977085319	"unknown"
"Geococcyx californianus"	-97.6115729823	30.816407728	"unknown"
"Geococcyx californianus"	-100.51143278	26.54217157	"unknown"
"Geococcyx californianus"	-110.9715596559	32.2942409424	"unknown"
"Geococcyx californianus"	-110.9121418772	32.2270330482	"unknown"
"Geococcyx californianus"	-110.9273674671	32.2081825655	"unknown"
"Geococcyx californianus"	-94.9337233	35.9099163	"unknown"
"Geococcyx californianus"	-100.13979882	25.9116412073	"unknown"
"Geococcyx californianus"	-110.7621407372	31.5387729075	"unknown"
"Geococcyx californianus"	-118.8828666667	34.2333333333	"unknown"
"Geococcyx californianus"	-110.8147499241	32.3170005328	"unknown"
"Geococcyx californianus"	-106.6841966667	35.1304805	"unknown"
"Geococcyx californianus"	-111.2735666667	32.4851983333	"unknown"
"Geococcyx californianus"	-117.0366138333	32.8402283333	"unknown"
"Geococcyx californianus"	-110.8183283333	32.3115466667	"unknown"
"Geococcyx californianus"	-110.8226615657	32.3099346785	"unknown"
