"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"brunneicapillus"	"anthonyi"	"bryanti"	"guttatus"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.89	33.68	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.27	31.57	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus sandiegensis Rea, 1986"	-117.6	33.62	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.92	31.83	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.27	31.46	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.95	34.12	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.11	32.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.03	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.46	33.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.02	31.88	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.23	34.12	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.31	31.45	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	31.88	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.4	31.85	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.05	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.07	32.25	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.02	31.8	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111	31.86	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.83	32.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.08	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.57	33.65	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.71	32.19	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.78	32.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	31.81	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	31.89	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.81	34.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.95	31.89	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.66	33.65	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.88	32.54	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.07	32.45	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.04	33.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.84	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.86	32.53	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.78	32.21	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.27	31.5	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.39	31.68	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.96	31.86	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.76	32.19	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.93	31.88	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.96	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.94	32.32	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.06	31.93	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.18	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.05	32.44	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.02	31.79	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.8	34.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.94	31.56	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.79	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.91	31.56	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.94	31.57	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.21	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.26	31.42	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.14	34.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.2	31.56	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117	33.1	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.7	32.84	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.05	33.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.98	33.89	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.04	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.23	31.41	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.88	32.53	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	31.55	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.72	32.86	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	31.87	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.17	32.29	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.98	32.34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.3	31.47	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.67	32.1	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.99	31.87	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.4	33.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.58	32.88	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.14	32.38	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.02	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.93	31.83	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.8	34.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.81	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.75	33.8	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.44	34.1	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.03	31.55	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.78	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.04	32.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.83	32.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.87	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.26	31.47	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.47	31.71	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.05	33.1	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.02	33.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.74	32.93	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.55	31.62	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.47	31.7	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.07	32.29	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.06	32.42	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.61	32.15	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.15	32.18	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.51	33.96	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.91	32.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.3	32.19	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	32.21	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.91	32.42	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.99	32.35	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.95	32.32	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.09	32.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.64	32.06	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.64	32.05	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.98	32.41	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.71	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	31.82	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.96	32.47	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.97	32.46	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.88	31.62	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.02	31.81	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.86	32.88	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.98	31.97	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.3	31.82	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.2	34.04	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.12	32.29	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.37	33.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111	31.88	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.12	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.85	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.65	33.69	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.91	34.47	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.73	32.16	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.72	31.56	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.57	33.62	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.69	32.23	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.98	32.4	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.7	31.57	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.36	31.55	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.95	31.72	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.62	33.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.87	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.95	32.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.25	31.44	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.23	31.44	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.9	32.46	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.26	31.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.06	32.4	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.17	34.07	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.28	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.05	32.13	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.01	32.18	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.17	33.98	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.94	32.41	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.24	33.98	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.69	32.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.27	31.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.91	31.57	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.9	32.52	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.21	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.06	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.08	32.45	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.99	31.91	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.33	31.82	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.45	32.15	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.84	32.29	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.76	32.7	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.78	32.71	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.03	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.79	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.67	32.25	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.99	31.82	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.43	33.28	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.7	32.05	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111	31.84	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.79	32.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.99	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.92	32.31	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.86	32.55	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.7	31.64	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.97	31.86	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.76	31.54	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.63	32.29	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.99	33.09	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.17	33.95	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.83	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.9	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.36	34.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.72	32.24	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111	31.87	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.85	32.12	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.88	32.27	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.09	32.48	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.05	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-118.05	34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.94	32.33	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.28	31.49	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.05	32.38	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.89	32.53	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-115.9	33.49	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.86	32.3	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.39	32.38	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.7	31.58	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.82	32.19	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.96	32.34	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.92	32.58	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.13	32.35	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-109.96	31.46	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.13	32.2	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.2	32.26	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.88	32.31	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-111.09	32.46	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.72	32.31	"unknown"	0	0	1	0	0	0	1	"anthonyi"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-110.84	32.22	"unknown"	0	0	1	0	0	0	1	"anthonyi"
