"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-117.24	34.47	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.54	35.13	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.73	33.54	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-114.76	32.5	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.48	26.02	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.52	34.1	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.81	34.23	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.49	33.95	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.96	29.08	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.68	30.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-98.82	26.49	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.8	34.08	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.35	26.23	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.77	33.81	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.48	33.46	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.25	30.12	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.88	34.58	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-102.78	32.27	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.52	29.14	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.62	35.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.79	32.24	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.74	27.33	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.86	32.83	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.07	19.58	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-105.98	35.66	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.97	33.58	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-119.53	34.89	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.79	34.22	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.58	35.31	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.39	33.76	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.98	32.23	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-98.98	23.53	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.21	33.81	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.08	28.93	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-94.12	36.06	"unknown"	0	0	0	"none"
