"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"numSubsppGroups"	"assigned"
"Geococcyx velox (Wagner, 1836)"	-90.03	21.17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.77	21.14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.73	16.57	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.73	20.63	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.08	14.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.66	16.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.1	18.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.76	20.67	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.58	14.8	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.13	21.19	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.49	17.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109.01	27.03	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.62	14.35	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.44	15.19	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.46	15.14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.91	14.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.12	18.79	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.04	18.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.99	20.86	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.48	15.3	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.95	16.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.03	14.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-100.98	18.46	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.12	21.18	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.51	17.03	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.81	16.62	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.67	14.44	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.69	15.47	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.16	20.35	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.47	17.04	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.37	12.99	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.73	15.44	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.57	18.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.65	14.5	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.89	21.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.76	16.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.85	21.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.39	14.4	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.01	15.77	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.61	14.6	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.67	14.76	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.04	15.84	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.01	15.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.66	20.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.06	21.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.73	15.85	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.73	15.86	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.44	23.29	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.38	17.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.59	15.07	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.74	15.09	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.3	14.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.69	15	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.82	14.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.01	20.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.32	13.76	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.35	13.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.66	20.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.45	13.71	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.58	14.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.71	20.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.07	19.97	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.72	19.62	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.71	20.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.64	20.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.71	14.61	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.12	14.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.88	14.12	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.37	13.72	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.18	13.93	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.82	15.43	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.98	16.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.2	18.18	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.94	13.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.02	13.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.1	20.08	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.72	14.98	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.96	16.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.33	23.6	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.98	13.99	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109.36	28.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.58	20.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.19	21.56	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.72	19.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.05	18.76	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109.11	28.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.27	13.2	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.56	21.06	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.79	15.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.71	19.06	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.28	14.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.71	19.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.79	19.43	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.11	16.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.15	16.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.01	20.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.3	14.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.14	14.93	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.01	14.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.15	14.52	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.12	16.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.21	21.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.71	20.51	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.9	14.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.05	13.23	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.19	16.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.25	14.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.43	14.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.31	19.63	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.83	14.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.31	19.65	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.79	21.14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.59	21.09	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.9	15.43	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.11	14.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.63	13.38	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.46	15.44	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.83	21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.62	21.11	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.5	13.72	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.15	21.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.59	20.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.85	21.25	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.99	20.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.63	15.6	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.91	21.16	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.93	15.42	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.54	18.68	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.79	20.3	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.59	20.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.74	15.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.73	15.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.95	15.61	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.97	27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.73	17.17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.47	16.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.07	16.82	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.73	17.07	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.54	15.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.31	18.2	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.82	16.57	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.98	15.86	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.02	14.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.53	14.99	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.67	17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.15	16.72	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.56	21.09	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95	16.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.07	17.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.06	17.79	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.16	21.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.88	15.46	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.68	23.79	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.71	23.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.57	21.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.2	13.96	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.69	14.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.16	12.65	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.67	14.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.21	13.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.15	14.81	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.07	17.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.66	17.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.95	15.17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.18	16.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.08	14.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.19	14.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.16	14.81	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.68	21.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.71	15.45	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.55	15.12	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.32	20.72	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89	14.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.91	14.29	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.81	20.8	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.51	20.57	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.42	20.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.19	15.11	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.14	16.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.49	19.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.75	27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.57	14.23	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.03	14.26	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.3	16.93	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.06	21.56	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.53	21.24	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.02	17.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.53	14.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.97	21.57	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.91	15.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.58	19.5	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.7	19.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.2	13.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.61	14.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.96	14.97	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.15	21.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.36	15.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.67	19.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.48	20.84	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.83	21.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.71	17.99	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.64	21.07	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.45	16.6	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.83	16.6	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.92	23.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.64	19.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.29	13.4	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.09	14.68	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.42	17.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.45	20.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.76	17.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.72	17.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.29	15.1	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.55	15.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.99	17.79	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.73	17.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.8	16.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.49	22.26	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.82	16.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.74	17.2	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.07	15.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.58	20.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.74	17.95	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.38	14.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.04	14.25	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.46	20.66	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.06	14.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109.35	28.47	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-100.44	19.38	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.29	21.11	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.77	13.35	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.26	20.71	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.95	12.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.37	14.08	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.03	21.12	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.81	16.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.48	17.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.86	19.23	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.7	17.77	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.8	19.42	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.86	14.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.76	19.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.76	12.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.28	21.08	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.7	14.25	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.85	20.79	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.37	15.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.11	21.18	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.28	14.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.62	16.26	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.46	19.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.94	21.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.82	14.65	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.72	21.26	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.92	13.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.91	13.35	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.04	21.26	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.92	15.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.58	23.44	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.84	15.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.17	21.19	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.66	21.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.05	14.98	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.74	19.31	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.19	20.85	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90	20.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.7	27.05	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.73	27.11	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86	13.06	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.01	21.57	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.27	18.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.75	14.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.2	13.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.72	15.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.73	15.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.99	20.77	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.17	14.86	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.58	13.5	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.3	21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.37	13.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.36	21.05	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.96	15.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.14	16.57	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.95	16.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.95	14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.34	21.19	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.46	13.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.51	19.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.51	15.23	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.1	14.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109.78	26.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.58	21.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.02	17.96	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.18	16.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.02	16.98	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.24	13.95	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.19	13.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.63	14.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.81	14.1	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.82	13.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.38	20.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.13	21.47	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.72	13.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.41	20.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.84	20.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.52	15.46	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.06	13.96	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.35	13.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.19	12.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.72	14.13	"velox"	1	1	"californianus"
