"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-122.54	39.38	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.06	39.88	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.98	39.74	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.6	31.84	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.56	32.37	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.34	31.48	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.56	31.49	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.61	31.86	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.57	39.68	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.19	40.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.33	24.18	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.14	31.91	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.3	31.45	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.59	32.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.59	31.86	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.29	31.41	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.79	31.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.28	31.34	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.74	31.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.42	39.51	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.3	32.94	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.37	25.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.61	31.83	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.62	38.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.78	32.27	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.41	39.23	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.58	39.16	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.25	31.4	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.83	32.31	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.89	33.81	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.98	31.73	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.65	31.98	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.22	23.44	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.73	23.8	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-113.98	37.11	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-120.87	38.72	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.11	40.16	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.54	39.36	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.15	40.17	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.21	40.2	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.36	25.93	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.23	39.24	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.18	32.68	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.13	40.1	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.21	31.48	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.53	28.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.3	32.87	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.86	32.41	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.75	39.78	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.31	32.85	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.38	32.98	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.8	39.35	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.26	31.41	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.79	32.28	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.23	31.41	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.58	39.51	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.3	32.9	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.29	31.44	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.3	32.81	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.61	32.39	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.56	31.8	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.7	39.74	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.58	31.81	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.36	31.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.68	23.05	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-113.53	37.14	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.22	23.43	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.49	39.3	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.64	38.95	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.86	32.31	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.2	24.08	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.75	31.49	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.61	32.18	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.31	31.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.88	31.41	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.36	31.38	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.31	31.36	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.27	31.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.11	31.44	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.12	39.32	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.38	25.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.99	39.96	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.37	30.07	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.54	25.93	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.26	31.47	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.35	31.48	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.61	39.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-120.98	39.14	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.24	26.4	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.83	32.32	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.47	39.34	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.94	31.42	"unknown"	0	0	0	"none"
