"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-111.48	33.46	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.92	32.86	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.84	32.29	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.94	33.46	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-118.85	34.36	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.86	32.26	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.82	32.32	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-118.87	35.44	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.91	32.34	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-120.32	37.52	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.9	32.31	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.42	33.13	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-117.08	34.2	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.54	33.75	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.65	33.95	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.15	34.1	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.47	33.46	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.19	33.52	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.41	36.16	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-118.42	34.06	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.23	32.87	"unknown"	1	0	1	"lepida"
