"name"	"longitude"	"latitude"	"subspecies"	"medius"	"numSubsppGroups"	"assigned"
"Vireo bellii"	-104.35895	32.3898333333	"unknown"	0	0	"none"
"Vireo bellii"	-106.8504333333	34.2773166667	"unknown"	0	0	"none"
"Vireo bellii"	-107.1603166667	33.4326333333	"unknown"	0	0	"none"
"Vireo bellii"	-108.8535833333	32.63385	"unknown"	0	0	"none"
"Vireo bellii"	-107.1334666667	33.4763333333	"unknown"	0	0	"none"
"Vireo bellii"	-107.1253333333	33.4954166667	"unknown"	0	0	"none"
"Vireo bellii"	-107.1748833333	33.4265333333	"unknown"	0	0	"none"
"Vireo bellii"	-107.9165	32.5751666667	"unknown"	0	0	"none"
"Vireo bellii"	-107.1727833333	33.4296166667	"unknown"	0	0	"none"
"Vireo bellii"	-107.91815	32.5649833333	"unknown"	0	0	"none"
"Vireo bellii"	-107.1167166667	33.5121333333	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.270957	34.0171172	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.219355	33.9865219	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.462213	32.90353	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-115.266667	30.866667	"unknown"	0	0	"none"
"Vireo bellii arizonae and Molothrus ater obscurus"	-110.8733	32.26	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.034589	34.073972	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.095427	34.17978	"unknown"	0	0	"none"
"Vireo bellii bellii"	-95.993	36.154	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.36	32.97	"unknown"	0	0	"none"
"Vireo bellii bellii"	-95.235	38.9633	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.743	30.267	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.1321065	34.1480466	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.28933	34.07438	"unknown"	0	0	"none"
"Vireo bellii bellii and Molothrus ater obscurus"	-97.743	30.267	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.4577	32.8861	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.712746	34.671906	"unknown"	0	0	"none"
"Vireo bellii bellii"	-95.27439	38.93255	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.244	30.03078	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.9258	32.2217	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.346995	34.146388	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.4071573	33.9492883	"unknown"	0	0	"none"
"Vireo bellii bellii"	-99.5008333333	17.5513888888	"unknown"	0	0	"none"
"Vireo bellii bellii"	-99.6375	17.505	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.0125	33.5893	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.171777	34.180141	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.5255	33.6216	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.5216288	34.0235765	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.7037861	33.3299009	"unknown"	0	0	"none"
"Vireo bellii medius"	-106.08889	28.7080373639	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.9306170544	18.93194	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.535236	19.403204	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.792255	33.252693	"unknown"	0	0	"none"
"Vireo bellii medius"	-96.5616666666	16.25	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.535	37.32294	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.6868781	33.8794688	"unknown"	0	0	"none"
"Vireo bellii bellii"	-94.88121	35.4262	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.154756	33.185315	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.1336	33.6675	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-120.3793	36.7809	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.5190152	33.7881817	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-120.49648	37.64541	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-121.020084	36.119133	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-121.021059	36.118995	"unknown"	0	0	"none"
"Vireo bellii bellii"	-99.4824	42.7356	"unknown"	0	0	"none"
"Vireo bellii bellii"	-96.5613	40.7675	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.516559	33.676075	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.78	32.64	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.2919	31.9907	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.22639	34.09139	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.58861	34.94611	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.1115783	32.7323723	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-110.2167	23.45	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-122.2252066	40.1903286	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-122.0695	40.3146	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.0175	30.7197222222	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-115.7666666667	30.8666666667	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.8733	32.26	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.64222	34.925	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.9258	32.2942	"unknown"	0	0	"none"
"Vireo bellii"	-96.8304825	33.8858032	"unknown"	0	0	"none"
"Vireo bellii"	-96.7648087	35.9813652	"unknown"	0	0	"none"
"Vireo bellii"	-97.55707	35.27299	"unknown"	0	0	"none"
"Vireo bellii"	-100.2153969	36.7234754	"unknown"	0	0	"none"
"Vireo bellii"	-98.59759	36.14246	"unknown"	0	0	"none"
"Vireo bellii"	-97.40641	35.13481	"unknown"	0	0	"none"
"Vireo bellii"	-98.1308269	35.3339628	"unknown"	0	0	"none"
"Vireo bellii"	-96.79569	33.8858	"unknown"	0	0	"none"
"Vireo bellii"	-96.7465744	33.8448029	"unknown"	0	0	"none"
"Vireo bellii"	-97.4770545	35.1493192	"unknown"	0	0	"none"
"Vireo bellii"	-96.4931774	35.1501613	"unknown"	0	0	"none"
"Vireo bellii"	-99.71154	34.42159	"unknown"	0	0	"none"
"Vireo bellii"	-97.4510117	35.2149658	"unknown"	0	0	"none"
"Vireo bellii"	-97.7326584	35.5014872	"unknown"	0	0	"none"
"Vireo bellii"	-96.6669922	40.7999992	"unknown"	0	0	"none"
"Vireo bellii"	-117.3272895	34.0701513	"unknown"	0	0	"none"
"Vireo bellii"	-116.9539146	33.0917072	"unknown"	0	0	"none"
"Vireo bellii"	-116.916795	32.8462	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.8939285	30.6308222	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.2040596	29.3965864	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.33601	29.2824221	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.610546	29.261359	"unknown"	0	0	"none"
"Vireo bellii bellii"	-95.2798841	38.9041998	"unknown"	0	0	"none"
"Vireo bellii medius"	-102.992388	29.1823195	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.2154497	33.293945	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.1860768	33.293945	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-112.2576561	34.2581237	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.5907096862	31.77400201397	"unknown"	0	0	"none"
"Vireo bellii bellii"	-95.30159	38.957273	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.1354485	29.2715893	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.34472	29.345	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-112.2700142	34.247865	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.2051735	29.2994935	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.6739502	33.3305282	"unknown"	0	0	"none"
"Vireo bellii medius"	-102.935303	29.210717	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.5744933	30.0391157	"unknown"	0	0	"none"
"Vireo bellii bellii"	-100.5195808	31.3430816	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.038916	33.13816	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.220874	33.987751	"unknown"	0	0	"none"
"Vireo bellii bellii"	-91.4357758	41.6677827	"unknown"	0	0	"none"
"Vireo bellii bellii"	-100.4590606	39.7847112	"unknown"	0	0	"none"
"Vireo bellii bellii"	-98.4564018	29.233573	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.2023926	31.5527458	"unknown"	0	0	"none"
"Vireo bellii bellii"	-96.6669922	40.7999992	"unknown"	0	0	"none"
"Vireo bellii bellii"	-94.8054886	39.8330592	"unknown"	0	0	"none"
"Vireo bellii medius"	-100.46383	39.862408	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.46806	32.60639	"unknown"	0	0	"none"
"Vireo bellii"	-112.844164	34.161648	"unknown"	0	0	"none"
"Vireo bellii"	-95.135036	36.255829	"unknown"	0	0	"none"
"Vireo bellii"	-112.844593	34.162429	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.2967341	33.8108199	"unknown"	0	0	"none"
"Vireo bellii medius"	-102.96135	29.18282	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.848837	34.555435	"unknown"	0	0	"none"
"Vireo bellii bellii"	-88.2072678	40.1164207	"unknown"	0	0	"none"
"Vireo bellii bellii"	-98.65813	35.99903	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.1326714	29.243535	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.0050659	29.1341697	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.7662125	30.725605	"unknown"	0	0	"none"
"Vireo bellii bellii"	-96.958107	40.6253052	"unknown"	0	0	"none"
"Vireo bellii bellii"	-98.8295745	43.2051758	"unknown"	0	0	"none"
"Vireo bellii bellii"	-102.124795	38.055599	"unknown"	0	0	"none"
"Vireo bellii bellii"	-89.9845505	38.6703262	"unknown"	0	0	"none"
"Vireo bellii"	-99.3439557	38.8740807	"unknown"	0	0	"none"
"Vireo bellii"	-111.54	33.7	"unknown"	0	0	"none"
"Vireo bellii"	-96.8387831	37.2381553	"unknown"	0	0	"none"
"Vireo bellii"	-98.2070045	38.2100124	"unknown"	0	0	"none"
"Vireo bellii"	-109.2	32.87	"unknown"	0	0	"none"
"Vireo bellii"	-108.699	26.304	"unknown"	0	0	"none"
"Vireo bellii"	-108.795	26.275	"unknown"	0	0	"none"
"Vireo bellii"	-108.809	26.305	"unknown"	0	0	"none"
"Vireo bellii"	-108.7452508	26.3014459	"unknown"	0	0	"none"
"Vireo bellii"	-108.8089	28.3054	"unknown"	0	0	"none"
"Vireo bellii"	-102.123505	32.0614504	"unknown"	0	0	"none"
"Vireo bellii"	-94.093787	37.393105	"unknown"	0	0	"none"
"Vireo bellii"	-96.185006	39.844443	"unknown"	0	0	"none"
"Vireo bellii"	-110.874503	32.176967	"unknown"	0	0	"none"
"Vireo bellii"	-97.206815	31.554969	"unknown"	0	0	"none"
"Vireo bellii"	-95.915871	36.132911	"unknown"	0	0	"none"
"Vireo bellii"	-97.68583	30.00472	"unknown"	0	0	"none"
"Vireo bellii"	-97.892002	37.286131	"unknown"	0	0	"none"
"Vireo bellii"	-116.841237	33.0199275	"unknown"	0	0	"none"
"Vireo bellii"	-117.087978	32.888706	"unknown"	0	0	"none"
"Vireo bellii"	-116.980531	33.088138	"unknown"	0	0	"none"
"Vireo bellii"	-95.264089	38.959657	"unknown"	0	0	"none"
"Vireo bellii"	-97.5842117	27.8772775	"unknown"	0	0	"none"
"Vireo bellii"	-118.735391	34.265581	"unknown"	0	0	"none"
"Vireo bellii"	-118.068698	33.866923	"unknown"	0	0	"none"
"Vireo bellii"	-118.335411	34.09446	"unknown"	0	0	"none"
"Vireo bellii"	-118.48041	34.022402	"unknown"	0	0	"none"
"Vireo bellii"	-118.018768	33.966925	"unknown"	0	0	"none"
"Vireo bellii"	-118.238775	34.08292	"unknown"	0	0	"none"
"Vireo bellii"	-118.411892	34.020642	"unknown"	0	0	"none"
"Vireo bellii"	-118.035313	34.070872	"unknown"	0	0	"none"
"Vireo bellii"	-117.12083	34.06306	"unknown"	0	0	"none"
"Vireo bellii"	-118.241952	33.966089	"unknown"	0	0	"none"
"Vireo bellii"	-96.925639	30.180571	"unknown"	0	0	"none"
"Vireo bellii"	-116.908515	32.851452	"unknown"	0	0	"none"
"Vireo bellii"	-97.152286	33.643768	"unknown"	0	0	"none"
"Vireo bellii"	-118.176572	34.122288	"unknown"	0	0	"none"
"Vireo bellii"	-97.781953	30.33469	"unknown"	0	0	"none"
"Vireo bellii"	-97.755417	30.319319	"unknown"	0	0	"none"
"Vireo bellii"	-119.123079	34.558325	"unknown"	0	0	"none"
"Vireo bellii"	-118.13308	34.177502	"unknown"	0	0	"none"
"Vireo bellii"	-92.30882	42.470096	"unknown"	0	0	"none"
"Vireo bellii"	-110.870841	32.259891	"unknown"	0	0	"none"
"Vireo bellii"	-119.0149224	34.357707	"unknown"	0	0	"none"
"Vireo bellii"	-117.139713	32.774355	"unknown"	0	0	"none"
"Vireo bellii"	-100.529661	39.825477	"unknown"	0	0	"none"
"Vireo bellii"	-100.4599	39.784756	"unknown"	0	0	"none"
"Vireo bellii"	-119.067404	34.357707	"unknown"	0	0	"none"
"Vireo bellii"	-97.747836	30.265947	"unknown"	0	0	"none"
"Vireo bellii"	-110.811637	32.314506	"unknown"	0	0	"none"
"Vireo bellii"	-117.620031	33.482109	"unknown"	0	0	"none"
"Vireo bellii"	-117.615809	33.485366	"unknown"	0	0	"none"
"Vireo bellii"	-117.616115	33.486749	"unknown"	0	0	"none"
"Vireo bellii"	-117.821948	33.916133	"unknown"	0	0	"none"
"Vireo bellii"	-117.820148	33.915147	"unknown"	0	0	"none"
"Vireo bellii"	-118.428862	33.966455	"unknown"	0	0	"none"
"Vireo bellii"	-118.423176	33.968921	"unknown"	0	0	"none"
"Vireo bellii"	-117.842115	33.66466	"unknown"	0	0	"none"
"Vireo bellii"	-117.829201	33.920269	"unknown"	0	0	"none"
"Vireo bellii"	-97.755417	30.305945	"unknown"	0	0	"none"
"Vireo bellii"	-121.330124	37.438344	"unknown"	0	0	"none"
"Vireo bellii"	-117.611706	33.484319	"unknown"	0	0	"none"
"Vireo bellii"	-117.626989	33.480281	"unknown"	0	0	"none"
"Vireo bellii"	-117.627992	33.479316	"unknown"	0	0	"none"
"Vireo bellii"	-117.615815	33.487402	"unknown"	0	0	"none"
"Vireo bellii"	-117.614753	33.49105	"unknown"	0	0	"none"
"Vireo bellii"	-117.573175	33.947561	"unknown"	0	0	"none"
"Vireo bellii"	-117.776166	33.676911	"unknown"	0	0	"none"
"Vireo bellii"	-117.3988015	33.9496925	"unknown"	0	0	"none"
"Vireo bellii"	-116.917411	32.87238	"unknown"	0	0	"none"
"Vireo bellii"	-118.244551	33.742632	"unknown"	0	0	"none"
"Vireo bellii"	-118.244806	34.193032	"unknown"	0	0	"none"
"Vireo bellii"	-118.264351	34.103284	"unknown"	0	0	"none"
"Vireo bellii"	-110.785834	32.37108	"unknown"	0	0	"none"
"Vireo bellii"	-96.2556614	32.756361	"unknown"	0	0	"none"
"Vireo bellii"	-121.502332	36.970662	"unknown"	0	0	"none"
"Vireo bellii"	-119.83007	34.528409	"unknown"	0	0	"none"
"Vireo bellii"	-119.69972	36.78778	"unknown"	0	0	"none"
"Vireo bellii"	-120.768141	37.43381	"unknown"	0	0	"none"
"Vireo bellii"	-117.325191	34.0751405	"unknown"	0	0	"none"
"Vireo bellii"	-118.92021	34.401956	"unknown"	0	0	"none"
"Vireo bellii"	-110.90389	31.74556	"unknown"	0	0	"none"
"Vireo bellii"	-116.884931	33.070203	"unknown"	0	0	"none"
"Vireo bellii"	-117.071484	33.133546	"unknown"	0	0	"none"
"Vireo bellii"	-114.50389	32.82889	"unknown"	0	0	"none"
"Vireo bellii"	-116.967686	32.858328	"unknown"	0	0	"none"
"Vireo bellii"	-102.123505	31.938087	"unknown"	0	0	"none"
"Vireo bellii"	-97.274571	28.307872	"unknown"	0	0	"none"
"Vireo bellii"	-91.581241	40.394879	"unknown"	0	0	"none"
"Vireo bellii"	-117.082716	32.658413	"unknown"	0	0	"none"
"Vireo bellii"	-114.55528	32.8181932	"unknown"	0	0	"none"
"Vireo bellii"	-95.285948	38.564518	"unknown"	0	0	"none"
"Vireo bellii"	-98.138246	29.695324	"unknown"	0	0	"none"
"Vireo bellii"	-97.1863975	33.690382	"unknown"	0	0	"none"
"Vireo bellii"	-98.493345	29.3938888	"unknown"	0	0	"none"
"Vireo bellii"	-117.08148	32.550575	"unknown"	0	0	"none"
"Vireo bellii"	-116.992351	32.776512	"unknown"	0	0	"none"
"Vireo bellii"	-100.482519	28.711299	"unknown"	0	0	"none"
"Vireo bellii"	-112.756862	33.968415	"unknown"	0	0	"none"
"Vireo bellii"	-97.272554	28.295592	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.8530769	32.7814426	"unknown"	0	0	"none"
"Vireo bellii bellii"	-95.9326171	36.1434198	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.94	34.4	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.922245	32.8572712	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.1	39.82	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.7717245	30.3249159	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.2312851	34.871212	"unknown"	0	0	"none"
"Vireo bellii bellii"	-94.3892739	39.1540752	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.87679	31.71705	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.28372	34.14041	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.59117	32.78034	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.87397	32.26007	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-108.43231	33.27313	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.65087	34.05436	"unknown"	0	0	"none"
"Vireo bellii"	-89.411201	41.024758	"unknown"	0	0	"none"
"Vireo bellii bellii"	-102.122685	38.052234	"unknown"	0	0	"none"
"Vireo bellii bellii"	-102.078122	39.937093	"unknown"	0	0	"none"
"Vireo bellii"	-117.39616	33.95335	"unknown"	0	0	"none"
"Vireo bellii"	-100.902042	45.272598	"unknown"	0	0	"none"
"Vireo bellii"	-100.148427	40.899611	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.563	33.772	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.3739089	34.1638067	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-113.5738229	34.695569	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.8739776	32.2600756	"unknown"	0	0	"none"
"Vireo bellii bellii"	-100.3662109	41.0225029	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-111.8990327	33.5092103	"unknown"	0	0	"none"
"Vireo bellii medius"	-103.2426453	29.7119104	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.959223	31.973369	"unknown"	0	0	"none"
"Vireo bellii"	-95.2613342	38.9797989	"unknown"	0	0	"none"
"Vireo bellii"	-94.9466244	37.0871989	"unknown"	0	0	"none"
"Vireo bellii"	-97.5096522	38.0041935	"unknown"	0	0	"none"
"Vireo bellii"	-110.926479	31.7863622	"unknown"	0	0	"none"
"Vireo bellii"	-100.9321462	39.8760862	"unknown"	0	0	"none"
"Vireo bellii"	-111.678117	33.580297	"unknown"	0	0	"none"
"Vireo bellii"	-95.1609663	38.9671009	"unknown"	0	0	"none"
"Vireo bellii"	-100.4710006	42.8906807	"unknown"	0	0	"none"
"Vireo bellii"	-100.3509975	41.9033356	"unknown"	0	0	"none"
"Vireo bellii"	-94.6700479	37.8346623	"unknown"	0	0	"none"
"Vireo bellii"	-103.7761078	29.2613888	"unknown"	0	0	"none"
"Vireo bellii"	-95.5557257	38.005559	"unknown"	0	0	"none"
"Vireo bellii"	-94.4096601	39.2852554	"unknown"	0	0	"none"
"Vireo bellii"	-95.917	39.026	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.3666667	34.1	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.4192047	27.7479616	"unknown"	0	0	"none"
"Vireo bellii medius"	-99.7810864	30.9195998	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.2136081	33.6861993	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.2316081	33.6861993	"unknown"	0	0	"none"
"Vireo bellii bellii"	-99.4803208	27.5339413	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.2177925	32.9200516	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-112.0740051	33.4483414	"unknown"	0	0	"none"
"Vireo bellii medius"	-106.7783394	32.3123169	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-119.0652924	34.3549957	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.752674	30.295615	"unknown"	0	0	"none"
"Vireo bellii bellii"	-96.8391876	39.0552979	"unknown"	0	0	"none"
"Vireo bellii"	-108.481872	25.805813	"unknown"	0	0	"none"
"Vireo bellii"	-106.710974	23.969588	"unknown"	0	0	"none"
"Vireo bellii"	-105.853615	23.0597	"unknown"	0	0	"none"
"Vireo bellii"	-101.790415	19.813889	"unknown"	0	0	"none"
"Vireo bellii"	-101.197039	25.441616	"unknown"	0	0	"none"
"Vireo bellii"	-104.267967	23.867535	"unknown"	0	0	"none"
"Vireo bellii"	-99.270783	18.559789	"unknown"	0	0	"none"
"Vireo bellii"	-96.772098	18.678069	"unknown"	0	0	"none"
"Vireo bellii"	-102.505473	19.09516	"unknown"	0	0	"none"
"Vireo bellii"	-99.560394	17.924083	"unknown"	0	0	"none"
"Vireo bellii"	-118.07583	34.03528	"unknown"	0	0	"none"
"Vireo bellii"	-111.33167	31.57472	"unknown"	0	0	"none"
"Vireo bellii"	-108.079763	25.458424	"unknown"	0	0	"none"
"Vireo bellii"	-109.298754	26.975626	"unknown"	0	0	"none"
"Vireo bellii"	-109.173211	25.919848	"unknown"	0	0	"none"
"Vireo bellii"	-111.5729131	33.5556009	"unknown"	0	0	"none"
"Vireo bellii medius / Vireo bellii arizonae intergrade"	-109.03965	32.0526078	"unknown"	0	0	"none"
"Vireo bellii"	-104.2943	32.3613166667	"unknown"	0	0	"none"
"Vireo bellii"	-104.3653333333	32.3735666667	"unknown"	0	0	"none"
"Vireo bellii"	-106.8476333333	34.2791166667	"unknown"	0	0	"none"
"Vireo bellii"	-106.8485666667	34.2977166667	"unknown"	0	0	"none"
"Vireo bellii"	-108.8501666667	32.6392833333	"unknown"	0	0	"none"
"Vireo bellii"	-108.8535666667	32.6347333333	"unknown"	0	0	"none"
"Vireo bellii"	-107.11555	33.5149166667	"unknown"	0	0	"none"
"Vireo bellii"	-107.1657	33.43425	"unknown"	0	0	"none"
"Vireo bellii"	-107.92115	32.5611833333	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-108.6111641	32.9622955	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.3716	38.9184	"unknown"	0	0	"none"
"Vireo bellii pusillus and Molothrus ater obscurus"	-120.69178	35.63522	"unknown"	0	0	"none"
"Vireo bellii bellii and Molothrus ater obscurus"	-98.49333	29.35855	"unknown"	0	0	"none"
"Vireo bellii pusillus and Molothrus ater obscurus"	-117.086	33.119	"unknown"	0	0	"none"
"Vireo bellii bellii"	-94.3887	37.2341	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-120.496478	37.645409	"unknown"	0	0	"none"
"Vireo bellii bellii and Molothrus ater"	-98.54024	29.46496	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-119.0637029	34.3545374	"unknown"	0	0	"none"
"Vireo bellii pusillus and Molothrus ater obscurus"	-118.313535	34.154865	"unknown"	0	0	"none"
"Vireo bellii pusillus and Molothrus ater obscurus"	-118.9531347	34.3985878	"unknown"	0	0	"none"
"Vireo bellii pusillus and Molothrus ater obscurus"	-118.254054	34.142544	"unknown"	0	0	"none"
"Vireo bellii bellii"	-98.658	29.226	"unknown"	0	0	"none"
"Vireo bellii bellii"	-95.8823	41.0122	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-108.782784	31.565277	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.9039	31.7456	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-120.84938	35.366994	"unknown"	0	0	"none"
"Vireo bellii bellii"	-98.4881	38.091	"unknown"	0	0	"none"
"Vireo bellii medius"	-101.12	27.84833	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.086662	34.158435	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.5925739	33.6085584	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.5	33.01	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-114.6754	33.1795	"unknown"	0	0	"none"
"Vireo bellii bellii"	-97.509	28.14492	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.6958	32.3356	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.28948	35.666083	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.29028	34.53611	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-120.43822	37.52078	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.31278	34.07389	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.95	33.8333	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.199028	34.112615	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.921327	34.151896	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.7139	33.0806	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.877552	36.463047	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-122.231334	40.194567	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-122.2297661	40.2121782	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.1	30.9667	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-112.9	27.3	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-115.14084	32.4169	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.468881	34.323071	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-121.522171	37.628853	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.64	32.7225	"unknown"	0	0	"none"
"Vireo bellii"	-97.3933029	35.14077	"unknown"	0	0	"none"
"Vireo bellii"	-96.83048	33.87129	"unknown"	0	0	"none"
"Vireo bellii"	-98.5708	36.12796	"unknown"	0	0	"none"
"Vireo bellii"	-94.88206	35.42403	"unknown"	0	0	"none"
"Vireo bellii"	-97.4417781	35.1651783	"unknown"	0	0	"none"
"Vireo bellii"	-97.591217	35.5025558	"unknown"	0	0	"none"
"Vireo bellii"	-101.41636	36.73676	"unknown"	0	0	"none"
"Vireo bellii"	-97.42601	35.23548	"unknown"	0	0	"none"
"Vireo bellii"	-99.7759437	36.8290388	"unknown"	0	0	"none"
"Vireo bellii"	-94.77975	36.6007	"unknown"	0	0	"none"
"Vireo bellii"	-98.17394	36.79498	"unknown"	0	0	"none"
"Vireo bellii"	-97.4068451	35.1359138	"unknown"	0	0	"none"
"Vireo bellii"	-97.4075317	35.1513544	"unknown"	0	0	"none"
"Vireo bellii"	-97.2042847	35.0575425	"unknown"	0	0	"none"
"Vireo bellii"	-95.3694458	35.7486992	"unknown"	0	0	"none"
"Vireo bellii"	-110.7709579	32.6108742	"unknown"	0	0	"none"
