"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"gambelii"	"nuttalli"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys"	-122.08	36.95	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.29	38.63	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.39	37.18	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.78	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii"	-120	38.94	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.12	37.83	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.44	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.97	38.21	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.63	37.89	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.94	36.63	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.94	38.15	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.79	36.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.42	37.24	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.65	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.55	37.85	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.55	37.84	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.98	38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.83	36.88	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.94	36.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.77	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.95	38.12	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.39	37.18	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.52	38.21	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.94	36.51	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.96	38.03	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.94	38.12	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.77	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.99	37.96	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.09	36.95	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.88	38.59	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.28	38.05	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.39	37.76	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.02	38.31	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.51	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120	38.71	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.02	38.73	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.46	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.74	38.95	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.47	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.92	36.45	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.7	38.52	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.94	38.09	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.37	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.04	38.31	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha"	-120.19	38.88	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.27	37.91	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.64	38.33	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.73	38.21	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.33	37.91	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.81	38.49	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.77	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	38.01	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.01	38.67	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.46	37.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.46	37.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.33	37.12	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.04	38.33	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.4	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.5	37.5	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.4	37.32	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.34	37.91	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.82	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.07	38.32	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.75	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.84	36.29	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.47	37.76	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.73	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.42	38.67	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-121.94	36.63	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.27	37.97	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.74	37.93	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.9	37.38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.37	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.3	37.88	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.31	37.88	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.27	37.96	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.86	37.52	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.43	37.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.06	38.3	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.47	37.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.41	37.26	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.83	37.39	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.45	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.49	37.73	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.82	36.87	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.83	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.49	38.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.53	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.27	37.92	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.78	37.95	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.51	37.78	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.83	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.98	38.22	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.67	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.98	37.99	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.4	37.59	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.84	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.43	37.41	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.8	36.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.41	37.3	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.54	37.84	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.54	37.83	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.26	37.78	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.76	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.51	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.23	37.06	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii"	-121.73	36.82	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.96	38.12	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.97	38.13	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.8	38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.53	37.83	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.87	38.02	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.36	37.73	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.96	38.08	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.46	37.61	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.1	38.42	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.46	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.76	38.56	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.08	36.96	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.35	37.16	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.53	37.82	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.88	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-121.93	36.64	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.89	38.03	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.93	36.63	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.47	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.47	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.52	37.85	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.97	37.24	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.96	37.42	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.92	37.34	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.53	38.77	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.14	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.38	37.73	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.41	37.23	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.34	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.77	37.66	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.56	37.85	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.45	37.76	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.45	37.75	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.79	36.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.31	37.9	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-121.95	36.61	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.31	37.89	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.52	37.58	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.44	37.45	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.95	36.52	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.79	36.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.08	36.95	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.64	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.09	38.41	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.66	37.82	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.12	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.01	38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.94	36.52	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.96	36.61	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.45	37.77	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.05	38.33	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.74	36.82	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.33	38.58	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.45	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.42	37.39	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.46	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.13	38.19	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.87	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.64	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.43	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.46	37.78	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.12	38.44	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.54	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.2	37.01	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.59	37.86	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.83	37.05	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.64	36.99	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.86	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.56	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.52	37.53	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.32	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.73	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.96	37.41	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.14	38.46	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.44	38.16	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.41	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.52	37.52	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.33	38.57	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.58	37.86	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.89	37.23	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.39	37.77	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.16	37.35	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.42	37.4	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.57	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.12	37.44	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.09	37.24	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.8	37.26	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis"	-122.42	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii"	-122.37	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.05	38.31	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.94	38.11	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.96	38.2	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.31	37.84	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.4	37.19	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.73	36.82	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.92	36.63	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.78	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.8	36.84	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.78	37.95	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.44	37.76	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.59	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.92	36.46	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.09	37.44	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.04	38.32	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.47	37.75	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.87	36.6	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.98	38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.28	38.57	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.24	38.54	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.25	38.63	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.13	38.7	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.34	38.14	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.41	37.27	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-121.79	36.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-121.79	36.8	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.77	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	38.03	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.58	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.09	37.56	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.41	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-123.02	38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.8	38.53	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.79	38.53	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.95	38.18	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.39	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.98	38.38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.26	37.87	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.75	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha"	-120.04	38.9	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.71	37.9	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.46	37.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.94	36.61	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.9	36.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.91	36.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.29	37.11	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.31	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.79	37.97	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.11	38.42	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.12	37.97	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.53	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.48	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.68	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys oriantha"	-120.03	38.92	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.78	38.53	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.99	38.23	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.27	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.48	37.72	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.47	37.63	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-121.89	36.6	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.96	38.19	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.96	38.2	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.41	37.81	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-121.94	36.62	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.68	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.5	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.51	37.79	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-123.5	38.74	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.36	37.91	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.58	37.64	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-119.73	36.89	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.02	38.68	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.64	38.58	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.64	38.59	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.83	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.95	38.11	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.64	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.5	37.72	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.96	38.09	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.93	36.55	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.86	37.71	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.45	37.73	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys nuttalli"	-122.99	38	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-120.9	38.84	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.49	37.71	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.57	37.86	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.53	38.09	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.79	36.82	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-121.44	37.75	"unknown"	0	0	1	1	"nuttalli"
"Zonotrichia leucophrys"	-122.43	37.68	"unknown"	0	0	1	1	"nuttalli"
