"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus"	-116.4531395561	34.1485174709	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4548043611	34.1490551944	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.5215976431	35.2494471213	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.5380379304	34.1321090515	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.367767	34.173724	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4550472222	34.149125	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6271070508	34.812286116	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.6031846143	34.4375406142	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6177864428	34.8137785903	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.040677485	34.1279789317	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3632754	34.2073755	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0588016	34.1358509	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.0231985159	34.5404277967	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4459504508	34.171804011	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0416667	34.1286111	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3130661	34.134728	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2882125378	34.1956157381	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.4168333333	35.04795	"unknown"	0	1	1	"sandiegensis"
