"name"	"longitude"	"latitude"	"subspecies"	"adusta"	"kenaiensis"	"numSubsppGroups"	"assigned"
"Melospiza melodia"	-122.1	37.45	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.12	37.48	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.13	37.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.45	37.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.25	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.14	37.49	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.6	38.53	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.64	38.35	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.74	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.03	36.96	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-123.05	38.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.08	36.95	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.8	38.53	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.11	37.55	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.97	38.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.5	37.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.82	38.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.51	37.55	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.47	37.76	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.85	38.4	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.51	37.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.44	37.45	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.24	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.77	38.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.39	37.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.51	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-123.08	38.39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.91	37.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.98	37.96	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.47	37.81	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.2	37.68	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.35	37.18	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.44	37.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.75	36.82	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.54	37.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.23	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.18	37.38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.18	37.38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.27	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.89	36.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-121.52	38.59	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.8	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldi"	-122.98	38.22	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldi"	-122.8	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.02	37.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.23	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.65	38.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.88	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.52	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.53	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.38	37.98	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-122.44	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-122.23	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.52	37.59	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.24	37.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.92	36.55	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.49	37.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-121.46	36.98	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.46	36.98	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.09	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.09	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.09	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-122.09	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.56	38.19	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.86	38.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.56	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.3	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-120.99	39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.87	38.61	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.87	38.64	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.7	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.7	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.41	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.27	37.14	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-121	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-120.93	37.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-120.84	38.48	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fallax"	-121	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.23	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.64	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.51	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.5	38.11	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.99	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.98	38.22	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.77	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.67	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.45	38.49	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.46	38.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.91	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-123.01	38.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.06	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.39	37.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122	36.8	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.71	36.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.94	37.13	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.97	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.28	36.73	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.02	37.69	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.92	36.62	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-120.85	38.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.67	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli-montana?"	-121	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.46	38.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.06	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-121.28	36.73	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.23	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.32	37.56	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122	38.14	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121.99	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.99	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia mailliardi"	-121	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.27	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.21	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.22	37.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.72	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cooperi"	-122.01	37.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.85	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.48	37.66	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.43	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.48	37.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.9	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.46	37.76	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.46	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.48	37.62	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.18	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-119.76	38.98	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia fisherella"	-119.97	38.95	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.22	37.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.28	38.32	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.11	37.36	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.28	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.31	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.17	37.43	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.36	38.25	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.38	37.25	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.18	37.43	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii-pusillula"	-122.18	37.38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii-pusillula"	-122.1	37.45	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.13	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.19	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.01	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.09	38.15	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.54	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.53	37.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.52	37.95	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.5	37.98	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.47	38.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.24	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.3	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.24	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.08	37.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.11	37.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.1	37.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.22	37.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-123.05	37.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.12	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.11	37.46	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.12	37.51	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-121.99	37.43	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula?"	-122.15	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia mailliardi"	-121.82	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia mailliardi"	-121.71	38.17	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cooperi"	-121.93	36.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.71	38.47	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.34	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.56	36.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.24	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.14	37.49	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.46	37.4	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.04	38.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusilla"	-122.05	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.34	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.68	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.49	38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.7	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.16	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.94	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-122.48	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia santaecrucis"	-122.44	37.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.7	38.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.43	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cooperi"	-121.73	36.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.28	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.97	37.45	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.05	37.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.83	36.92	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-119.99	36.49	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.95	37.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.16	37.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.22	37.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.9	36.6	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.92	36.55	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.27	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.12	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-121.99	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.06	38.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-121.9	37.68	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.29	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.28	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.78	38.54	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.09	37.63	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.18	37.38	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.3	38.13	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121.9	38.15	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.17	37.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-122.62	38.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-120.93	36.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia"	-120.77	38.6	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.48	38.57	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.85	36.61	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii ?"	-122.49	38.3	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-119.97	38.95	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.21	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.09	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii and Molothrus ater obscurus"	-122.13	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.13	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.03	38.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.79	38.04	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.01	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.87	36.6	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.23	37.73	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.73	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii and Molothrus ater obscurus"	-121.97	37.53	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.8	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.27	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.82	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.97	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-122.01	36.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.07	36.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.25	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.93	38.03	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cleonensis"	-122.79	38.04	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.08	38.14	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.98	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.98	38.23	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.5	37.92	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.51	38.11	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.04	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.13	38.17	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.05	38.19	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis ?"	-122.31	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.28	37.78	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-120.44	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.44	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-122.23	37.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.97	38.22	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.83	38.08	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.23	37.48	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-121.97	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.85	37.06	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.32	37.29	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-122.26	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.69	39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-122.69	39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.38	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.28	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.69	37.92	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.36	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.09	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-123.03	38.3	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.57	38.16	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.67	37.89	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.13	37.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121.88	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.64	37.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121	37.66	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-121.97	38.15	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.26	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia ssp."	-122.26	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.69	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.22	37.81	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.3	37.89	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.29	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.13	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-121.6	36.08	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.78	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.6	36.08	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.6	36.08	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.25	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.48	36.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.58	36.09	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia ssp."	-122.38	37.97	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia ssp."	-121.99	38.26	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.49	38.01	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.7	37.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.21	37.64	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.27	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.28	37.82	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.99	38.36	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.33	38.21	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.09	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-123.01	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.91	38.1	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cleonensis"	-123.53	38.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia cleonensis"	-123.52	38.76	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.71	38.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-119.78	37.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-120.44	37.52	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-119.88	37.59	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.32	37.7	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-120.47	37.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.47	37.67	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.84	36.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.99	38.04	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.49	37.72	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.38	36.78	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni ?"	-121.15	36.49	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-120.11	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.32	36.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.84	36.61	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.23	37.85	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-122.13	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.22	37.25	"unknown"	0	1	1	"kenaiensis"
