"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"crissale"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-106.66	35.23	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.34	29.27	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.67	31.96	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.47	35	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.06	29.49	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.14	35.81	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.5	32.48	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.8	34.65	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.31	29.81	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.52	29.62	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.86	33.98	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.73	35.13	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.74	35.12	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.28	29.27	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.21	32.79	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.34	24.83	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.71	32.25	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.75	33.3	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.42	33.42	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.58	32.92	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.55	32.43	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.4	33.44	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.62	29.31	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.31	29.25	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.75	32.81	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.83	32.89	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.27	32.76	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.55	33.02	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.13	34.5	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49	35.13	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.21	29.33	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.3	29.23	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.81	33.37	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.08	29.49	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.91	34.07	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.57	29.88	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.62	35	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.54	29.32	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.38	31.83	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.65	32.21	"unknown"	0	0	0	"none"
