"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"maculatum"	"oberholseri"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre"	-97.79	26.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.21	26.22	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.94	26.13	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.51	28.13	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.86	26.31	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.41	28.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.07	27.96	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.21	26.23	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.29	25.97	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.22	26.2	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.45	25.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.45	27.54	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.14	26.58	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.28	28.45	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.18	24.89	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.96	26.14	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.41	28.31	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.45	25.66	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.37	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.4	25.56	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.17	26.29	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.86	27.47	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.13	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.13	26.29	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.13	25.88	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.15	26.59	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.47	25.96	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.64	24.97	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.6	24.94	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.19	26.51	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.56	25.39	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.36	26.21	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.65	25.5	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.14	26.08	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.53	28.1	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.64	25.01	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.31	27.14	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.96	26.13	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.11	26.52	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.47	26.02	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.62	26.17	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.96	26.12	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.32	27.3	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.61	26.87	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.38	26.22	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.6	26.08	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.75	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.13	26.56	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.33	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.12	28.36	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.95	27.53	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.37	26.28	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.1	25.87	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.14	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.29	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.38	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.38	26.17	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.82	26.49	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.95	26.13	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.27	26.29	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.46	25.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.29	26.27	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.36	27.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.19	26.5	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.68	26.2	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.35	26.36	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.3	26.2	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.42	25.77	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.31	26.1	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.24	24.68	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.1	25.89	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.46	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.21	26.31	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.11	25.88	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.39	26.3	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.31	26.27	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.32	26.21	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.56	25.4	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.44	26.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.59	26.55	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.63	25.37	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.2	26.13	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.61	26.51	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.34	26.22	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.2	25.8	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.23	29.55	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.34	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.62	26.48	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.36	26.26	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.45	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.26	25.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.43	25.45	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.28	26.3	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.15	25.94	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.48	25.96	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.38	26.36	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.16	26.26	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.53	25.99	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.23	26.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.36	26.31	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.26	26.32	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.37	26.37	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.47	25.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.4	25.75	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.25	26.39	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.54	26.55	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.45	25.77	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.35	26.22	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.25	26.34	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.59	26.48	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.63	28.59	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.7	26.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.35	26.21	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.27	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.34	25.7	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.11	25.89	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.87	26.3	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.69	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.35	26.23	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.52	25.81	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.66	25	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.07	25.88	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.33	25.79	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.19	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.75	26.15	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.33	26.22	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.52	25.5	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.2	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.78	26.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.49	25.68	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.69	28.44	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.4	25.74	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.63	26.11	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.13	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.55	26.59	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.62	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.91	27.52	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.06	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.15	26.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.73	26.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.13	25.89	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.37	26.22	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.35	28.04	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.21	27.63	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.98	26.36	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.27	26.21	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.12	26.51	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.57	26.2	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.21	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.24	26.25	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.51	26.57	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.89	26.27	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.66	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98	26.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.23	26.08	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.99	26.15	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.99	26.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.75	27.35	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.12	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.65	26.6	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.38	25.75	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.52	26.13	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.1	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.61	26.52	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.77	26.18	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.61	26.53	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.31	26.11	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.99	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.48	27.6	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.68	27.32	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.78	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.92	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.32	25.76	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.38	29.5	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.2	26.41	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.53	25.98	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.16	26.17	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.75	26.17	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.14	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.16	26.3	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.72	26.09	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.82	24.49	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.82	24.55	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.64	25.42	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.63	26.86	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.21	28.43	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.25	26.27	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.69	26.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.36	25.69	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.54	26.56	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.51	26.54	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.45	25.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.16	25.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.23	26.17	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.32	25.69	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.44	27.04	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.67	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.46	27.63	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.63	25.09	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.13	26.57	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.7	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.06	27.96	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.52	25.98	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.66	26.15	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.51	27.51	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.64	27.43	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-96.26	29.95	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.18	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.14	27.23	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.49	27.59	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.38	28.1	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.43	27.77	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.12	29.71	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.33	26.39	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre curvirostre"	-97.21	26.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.75	28.4	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.51	26.13	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.42	27.75	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.21	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100	24.76	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-100.19	24.88	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.49	25.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.27	26.91	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.45	25.99	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.5	25.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.83	26.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.82	26.38	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.45	25.99	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	26.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.55	28.24	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.49	26.12	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.47	25.95	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.55	26.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.01	26.4	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.07	29.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.1	28.34	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.51	26	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.85	26.08	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.17	26.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.07	28.42	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.73	28.42	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.34	26.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.3	26.05	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.62	26.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.49	26.64	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.09	28.6	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.81	26.38	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.34	25.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre curvirostre"	-97.5	25.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.7	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.51	27.51	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma longirostre"	-97.91	26.15	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98	26.51	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre curvirostre"	-97.48	25.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre curvirostre"	-99.51	27.51	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.33	26.16	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre curvirostre"	-97.49	25.94	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre celsum"	-100.48	25.65	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.23	26.41	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre celsum"	-98.08	28.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.48	25.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	27.76	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.75	26.52	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.78	26.55	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.17	26.78	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.5	27.53	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.22	26.07	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.47	25.97	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.67	26.05	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.95	26.06	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.85	27.64	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.15	27.22	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.16	26.35	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.9	28	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.35	26.23	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-97.5	25.87	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre curvirostre"	-100.32	25.72	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre curvirostre"	-100.58	25.65	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.33	26.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.49	27.54	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-100.27	25.25	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.94	24.75	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.21	24.49	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.83	25.42	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	25.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.43	27.77	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.48	26.19	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.15	24.85	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.5	25.88	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.29	26.14	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri Saw, 1928"	-97.5	25.9	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.84	26.31	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre celsum"	-97.78	26.48	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.08	28.33	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.46	28.32	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.8	26.84	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.78	26.72	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-99.22	28.04	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-98.05	26.66	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.77	26.93	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.78	26.79	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre oberholseri"	-97.65	26.73	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-98.53	27.34	"unknown"	0	0	1	1	"oberholseri"
"Toxostoma curvirostre"	-99.5	27.5	"unknown"	0	0	1	1	"oberholseri"
