"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"curvirostre"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre (Swainson, 1827)"	-99.34	20.09	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.52	18.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.18	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.94	18.85	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.96	19.21	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.22	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.52	18.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.81	18.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.8	19.11	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.18	19.38	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.46	18.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.84	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.89	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.34	20.05	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.63	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.61	18.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-100.63	20.03	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.21	19.77	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.15	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.31	19.04	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.97	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.06	19.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.26	19.17	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.3	19.06	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.02	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.25	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.56	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.13	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.62	18.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.74	18.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.92	18.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.29	19.19	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.78	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09	19.77	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.3	19.04	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.95	18.82	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.95	19.58	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.88	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.63	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.91	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.35	19.07	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.21	18.85	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-100.14	19.21	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.61	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.98	19.56	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.74	20.1	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	18.96	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.17	19.37	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.53	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.7	18.22	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.14	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.25	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.48	18.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.71	20.09	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.97	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.02	19.67	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.16	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.29	18.67	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.38	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.06	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.52	18.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.52	18.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.49	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.87	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.34	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.22	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.89	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.89	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.62	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.27	20.18	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.02	19.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08	18.99	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.36	18.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.29	19.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.01	19.63	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.44	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre curvirostre"	-99.05	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.88	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.88	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.33	18.97	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.44	19.11	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.13	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.26	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.44	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.15	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.15	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.18	18.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.92	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.75	20.17	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.36	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.74	20.07	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.17	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.25	18.95	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-100.03	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-100.03	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.03	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.18	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.59	19.24	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	20.03	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.11	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.21	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.29	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.91	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.27	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.07	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.06	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1	19.75	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.36	20.03	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-100.13	19.19	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.55	19.95	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.74	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.92	18.86	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.76	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.17	19.15	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.26	19.39	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.17	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.89	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08	19.74	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.95	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.89	19.8	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.11	19.9	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.04	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.16	18.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.68	18.2	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-97.69	18.2	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.13	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	18.87	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.02	19.44	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.02	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.98	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.16	19.37	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.04	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-100.3	19.68	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.14	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.86	19.82	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	18.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.21	18.92	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.97	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.95	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.13	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.13	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.44	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.3	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.6	19.24	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.98	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.26	19.63	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.25	19.02	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.17	19.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.14	19.79	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.91	19.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.23	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.98	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.64	19.24	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.04	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.89	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.85	20.15	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	19.23	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.98	19.23	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.06	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	19.18	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08	18.97	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	19.38	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.4	19.86	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09	19.02	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.98	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-98.95	18.83	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre (Swainson, 1827)"	-99.18	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.39	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.46	19.73	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.47	20	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.08	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.36	18.74	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.66	18.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.27	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.05	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.97	18.92	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.37	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.44	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.44	18.99	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.16	19.9	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.26	19.64	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	18.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.19	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.02	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.01	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.99	19.7	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.67	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.08	19.24	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.87	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.3	19.72	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.13	19.53	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.44	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.06	19.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.07	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.77	17.79	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.29	17.45	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.97	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.97	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.26	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.44	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.45	18.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.13	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.49	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.82	20.14	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.01	19.63	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.05	19.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.29	19.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.05	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.44	19.11	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.33	18.97	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.52	18.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.87	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.89	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.88	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.88	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.36	18.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.3	19.06	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.99	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.98	19.34	"unknown"	0	1	1	"curvirostre"
