"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre (Swainson, 1827)"	-111.8	33.69	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.99	33.36	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-102.14	32.03	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.73	20.91	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.19	18.98	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.61	26.87	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.48	35.07	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.74	33.36	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.98	37.98	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-102.27	21.92	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.14	19.34	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.79	33.68	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.6	26.54	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.94	33.46	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.13	28.62	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.14	19.2	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.07	32.28	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.09	25.33	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.72	33.26	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.17	19.31	"unknown"	0	0	"none"
