"name"	"longitude"	"latitude"	"subspecies"	"curtata"	"numSubsppGroups"	"assigned"
"Polioptila melanura Lawrence, 1857"	-111.73395	33.36145	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.02246	36.100697	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.30744	33.379173	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.61539	33.474	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.15119	31.914688	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.02249	32.27855	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-107.205894	33.225735	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.86049	33.649216	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.118706	31.895967	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.109344	31.898851	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.259766	33.3894	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.95545	36.09364	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.266594	36.3249	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.07309	31.875568	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.43319	33.280178	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.96864	33.65513	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.55843	33.80531	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.01538	33.542995	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.11261	33.644653	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.21808	32.288128	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.80471	33.78343	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.112686	36.06856	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.15875	33.279507	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.4937	32.457806	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.733345	33.69585	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.7303	32.2806	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.27647	33.629986	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.62259	33.553467	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.0898	33.74992	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.780754	32.213837	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.81139	32.313107	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.0606	33.46224	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.50544	33.568718	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.6151	33.177467	"unknown"	0	0	"none"
