"name"	"longitude"	"latitude"	"subspecies"	"amaka"	"atlantica"	"inexspectata"	"mailliardi"	"numSubsppGroups"	"assigned"
"Melospiza melodia"	-88.46	42.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.64	49.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-101.09	20.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.35	44.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.13	37.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.36	44.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.51	39.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.52	48.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.12	39.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.76	39.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.61	45.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.95	46.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.14	44.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.47	43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.08	35.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.2	32.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.51	39.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.85	45.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-99.47	19.53	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.37	41.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.5	48.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.48	37.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.82	44.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.44	45.17	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.94	44.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.88	44.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.79	39.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.92	47.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.55	41.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-96.07	41.13	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.7	45.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.27	44.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.99	42.9	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.1	45.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-116.61	31.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-97.29	49.93	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.17	44.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-114	46.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.1	44.54	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-90.38	38.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-94.5	49.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.51	39.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.57	48.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.41	48.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.24	32.72	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.1	37.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.83	49.53	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-110.3	49.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-92.81	45.01	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.61	45.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.32	41.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.1	50.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.35	41.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.23	32.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-99.11	19.27	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.33	38.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia melodia"	-79.39	39.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.28	45.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.48	40.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.37	39.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.17	42.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-113.28	53.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-111.73	40.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.44	45.07	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.58	41.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.75	42.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.48	40.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.31	39.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.8	47.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-111.94	41.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.79	40.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.54	41.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia melodia"	-72.83	41.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.05	34.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.38	45.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.04	41.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.81	42.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117	33.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.36	41.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.49	45.51	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.36	43.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.31	41.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84	43.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.53	42.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.75	40.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.18	39.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.53	40.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.67	42.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-105.38	35.69	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.56	42.34	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.21	44.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.53	41.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.95	40.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.72	40.07	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.19	44.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.26	40.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.85	46.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.83	35.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.87	41.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.76	34.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.98	38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.25	38.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.5	48.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.1	37.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-106.69	52.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.12	37.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.89	42.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.89	42.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.13	37.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.45	37.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.16	49.33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.68	43.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.04	38.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.25	37.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-119.89	34.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.84	49.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-68.55	49.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.54	45.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.48	36.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.06	43.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.79	44.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.43	43.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.96	49.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.34	42.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.71	45.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-105.33	39.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.98	44.01	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.33	44.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.7	44.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.61	41.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.88	41.17	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-104.78	39.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.3	47.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.55	40.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.4	39.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-99.18	19.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.13	43.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-105.12	36.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-98.62	46.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.13	42.16	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.96	45.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-113.99	46.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.76	43.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.28	49.07	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-109.11	26.3	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.62	34.16	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.26	41.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.74	43.07	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.91	44.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.45	43.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.25	44.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.46	35.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.51	43.59	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.38	39.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.23	36.93	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.45	39.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.29	36.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.01	45.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.43	37.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.07	39.93	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.55	49.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.17	49.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.88	49.3	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.74	46.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-89.51	43.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-116.19	43.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.67	46.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.42	36.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.43	36.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.86	41.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.46	36.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.59	36.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-95.66	46.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.26	46.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.39	48.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia fallax"	-111.9	34.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.14	37.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.35	35.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.52	48.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.48	48.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.6	43.9	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-120.2	39.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.85	49.07	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.55	45.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.6	38.53	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.28	42.55	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.3	42.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.92	40.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.33	41.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.32	47.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.13	44.26	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.4	47.69	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.43	39.3	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-110.83	44.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.06	44.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.2	35.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-94.06	45.36	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.3	42.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.04	42.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.82	47.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.84	39.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.39	46.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.82	44.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.26	38.9	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.64	38.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.47	42.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-97.15	49.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.82	41.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.63	48.53	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.97	39.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.23	44.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-112	54.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.32	44.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.88	40.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.28	47.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.6	43.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.85	43.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.21	44.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-88.6	43.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.38	42.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.44	42.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-68.39	44.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-92.38	46.04	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.11	44.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.35	41.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-85.97	42.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.61	36.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.96	49.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-59.99	45.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.11	47.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.21	42.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-92.8	44.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-85.23	41.04	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.54	35.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-106.8	41.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.98	46.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.55	34.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.62	40.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.14	45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.72	40.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.82	49.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.56	44.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-114.11	51.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-69.04	44.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-89.47	44.54	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-60.41	46.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.94	49.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.89	43.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.85	45.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.21	32.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-98.4	19.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.5	40.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.74	38.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.2	43.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.25	42.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.02	46.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.16	43.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-108.97	26.3	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.17	51.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.79	45.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.49	48.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-88.19	43.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-62.7	46.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.58	34.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.03	36.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.89	41.26	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-135.33	57.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-119.6	37.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.61	41.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.88	49.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.13	40.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.95	40.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.98	35.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.96	42.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.83	36.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.07	32.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.56	40.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.51	44.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.18	45.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.08	51.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.27	46.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.99	41.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-88.19	42.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-88.01	44.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.6	46.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.72	45.36	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-120.4	50.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-105.09	39.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.31	43.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.15	45.26	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.38	44.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.08	40.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.83	42.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.34	44.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-115.71	33.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.75	44.36	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-120.41	50.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-89.57	44.53	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.8	45.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.35	49.4	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-120.95	56.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-109.17	26.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-124.43	43.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.13	47.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.37	44.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.51	48.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.82	42.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.54	38.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.22	43.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.12	34.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.51	48.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.08	44.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.28	45.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.49	47.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-113.53	54.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.49	48.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.78	42.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.58	41.91	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.4	43.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.93	43.27	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.36	43.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.82	45.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.52	45.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-65.29	44.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.64	36.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.3	44.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.93	43.36	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.37	47.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.93	45.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.35	46.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117	32.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.12	40.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.41	48.9	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.5	33.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.96	41.4	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.94	47.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.7	43.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.3	36.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-124.09	40.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.24	44.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.99	42.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.03	46.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia heermanni"	-117.3	33.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.68	42.93	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.75	36.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.6	42.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.9	41.33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-60.22	45.98	"unknown"	0	0	0	0	0	"none"
