"name"	"longitude"	"latitude"	"subspecies"	"beata"	"juddi"	"merrilli"	"pectoralis"	"numSubsppGroups"	"assigned"
"Melospiza melodia"	-117.53	47.44	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.42	47.54	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.11	47.69	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.96	49.24	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.94	49.27	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.14	47.7	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.42	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.18	47.69	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.88	47.57	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.28	47.71	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.26	47.26	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.52	47.31	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.3	47.69	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.11	47.68	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.5	47.37	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.66	47.59	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.55	47.25	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.3	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.64	46.9	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.07	45.59	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.54	47.41	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.84	47.69	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.92	47.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-123.01	47	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-123	47	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.01	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.25	45.62	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.22	45.62	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.14	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.75	47.23	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.5	47.36	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.31	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.16	47.55	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia montana"	-117.95	45.26	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.29	47.63	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.31	47.7	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.4	47.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.28	46.92	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.09	47.86	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.33	47.71	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.95	49.27	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.31	45.93	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.73	45.71	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.11	47.53	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.1	47.52	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-123.84	47.87	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.3	47.65	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.84	47.44	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.33	47.65	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.18	47.89	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.03	47.05	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.4	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.57	47.53	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.33	47.62	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.35	47.62	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.91	49.11	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.9	47.27	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.6	47.33	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.31	47.82	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.14	47.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.35	47.63	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.56	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.06	47.56	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.84	49.06	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.22	47.78	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.99	45.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.2	47.48	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.38	46.04	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.39	47.33	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.32	47.37	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.53	47.42	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.29	47.71	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.35	47.57	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.75	49.2	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.33	47.29	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.84	47.55	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.37	47.03	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.17	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.84	47.54	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.05	47.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.42	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.34	47.42	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.59	47.71	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.26	47.68	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.73	48.27	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.67	48.27	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.42	49.38	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.43	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.42	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.3	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.25	47.73	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.35	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.33	47.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122	45.37	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.36	47.81	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.8	47.52	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.3	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.74	46.87	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.32	47.31	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.4	47.69	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.28	47.41	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.11	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.6	46.87	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.13	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.37	47.63	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.94	47.08	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.32	46.75	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.22	47.83	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.54	47.78	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.34	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.1	47.72	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.21	45.63	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.5	47.39	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.21	48.02	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.32	47.23	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.39	47.65	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.32	47.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.51	47.14	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.89	47.14	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.42	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.47	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia montana"	-117.95	45.28	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.55	47.77	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.46	47.41	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.21	47.85	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122	47.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.71	47.68	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia montana"	-117.4	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia fisherella"	-120.51	46.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.26	45.17	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia rufina"	-122.44	47.25	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia rufina"	-122.29	47.19	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.29	47.19	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.44	47.25	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.43	47.83	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.9	47.14	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-117.18	46.73	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.16	46.73	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.2	46.06	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.17	46.73	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.29	47.3	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.18	46.73	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.38	46.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.01	47.94	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.02	47.1	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.25	46.79	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.2	46.85	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.29	46.98	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.41	46.93	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.24	46.34	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.68	46.25	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.29	46.97	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.26	46.55	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.15	46.72	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.14	46.43	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.21	46.84	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.36	46.77	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.21	46.82	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.24	46.83	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.18	46.53	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.33	46.74	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.4	47.94	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.83	47.28	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.54	46.4	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.51	46.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120	46.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.79	45.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120	46.22	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.33	47.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia inexpectata"	-120.03	46.24	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia inexpectata"	-120	46.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia inexpectata"	-120	46.24	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia rufina"	-122.21	47.68	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia rufina"	-122.23	47.38	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.23	47.38	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.84	47.03	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.51	46.93	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.48	47.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120.5	46.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-121.94	49.17	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-120	49.42	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-120.11	46.26	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.31	47.53	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.7	47.1	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.54	47.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.04	46.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.18	46.24	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli x Melospiza melodia montana"	-119.18	46.24	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.14	46.23	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-121.02	46.52	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.36	46.04	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.15	46.27	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.46	46.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.53	46.71	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.62	46.46	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.5	46.18	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.54	46.45	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.58	46.47	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.03	46.24	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.34	46.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.44	47.25	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.52	45.89	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.54	46.48	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.03	46.19	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.61	46.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.49	46.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.02	46.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-123.64	46.85	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.88	47.82	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-124.1	46.89	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.52	47.17	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.81	46.75	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.43	47.2	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.21	47.76	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.48	47.26	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-123.1	47.36	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.46	46.87	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.35	47.52	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.1	47.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.48	46.25	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.4	46.48	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.49	47.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.43	47.09	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.48	47.45	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.39	46.05	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.2	47.58	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.31	47.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.73	47.62	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-124.07	46.71	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.17	47.9	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.43	47.1	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.52	47.05	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.82	48.06	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.11	46.7	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.62	47.53	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.69	48.07	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.65	46.9	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.13	48.2	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.43	47.05	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-123.25	47.47	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia caurina"	-122.18	48.05	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia merrilli"	-119.75	48.59	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-122.44	47.42	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia kenaiensis"	-122.18	48.05	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.34	47.62	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.39	47.77	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.56	47.54	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.56	46.93	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.05	47.87	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.12	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.18	48.05	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.83	49.11	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.58	47.83	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122	47.81	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.01	46.19	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.7	46.97	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-123.41	47	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.43	46.93	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.05	47.03	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.3	47.68	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-124.49	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.9	47.49	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.4	47.93	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.5	47.42	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.44	47.88	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.28	46.29	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.71	48.2	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.08	46.78	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.17	47.92	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.66	48.91	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.32	47.23	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.91	47.49	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.4	47.95	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.73	46.38	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.67	46.54	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.6	46.66	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.37	46	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.51	47.06	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-124.09	46.79	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.3	46.65	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.22	47.48	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.11	46.99	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.01	47.22	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.63	47.57	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.7	47.91	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.55	47.04	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.3	47.78	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.29	47.78	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.54	47.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.03	47.25	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.29	47.19	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.65	47.74	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.55	47.92	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.54	47.68	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.35	47.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-124.65	47.91	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.23	47.31	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-121.76	48.67	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.97	46.32	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.48	47.21	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.33	47.85	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.29	47.6	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.23	47.62	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia morphna"	-121.56	45.72	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.47	46.24	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.26	46.33	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.21	46.83	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.15	46.76	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.15	46	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.21	46.87	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.23	46.74	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.16	46.64	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.29	46.61	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.45	46.68	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-117.3	46.82	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.35	47.14	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-118.45	45.98	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-122.11	47.07	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-120.31	47.42	"unknown"	0	0	1	0	1	"merrilli"
"Melospiza melodia"	-119.34	45.92	"unknown"	0	0	1	0	1	"merrilli"
