"name"	"longitude"	"latitude"	"subspecies"	"medius"	"arizonae"	"numSubsppGroups"	"assigned"
"Vireo bellii bellii"	-73.22	40.63	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-83.01	39.97	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-99.34	38.87	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-83.75	42.31	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-94.81	39.83	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-98.5	38.5	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.29	39.04	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.52	23.73	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.3	38.96	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-103.85	19.15	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.89	25.33	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.89	25.36	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-89.78	14.95	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.64	37.04	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.37	41.02	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-92.65	15.36	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-89.98	38.67	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-98.83	43.21	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.23	38.97	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.27	38.95	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.33	38.88	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.33	38.89	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-98.66	36	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.28	38.92	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.27	38.93	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.67	40.8	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.56	40.77	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.88	41.01	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-88.21	40.12	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.67	42.56	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.35	38.88	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.87	36.13	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.99	36.15	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.92	36.13	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-88.57	13.23	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.93	36.14	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-98.49	38.09	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-122.93	38.51	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-92.19	14.51	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-88.07	13.6	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.9	36.22	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.9	36.13	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-92.47	35.07	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.28	38.9	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.53	39.83	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-103.66	41.24	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-99.85	42.76	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-97.37	38.92	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.66	39.67	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.92	36.15	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.16	37.98	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-102.12	38.05	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-102.08	39.94	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-97.1	39.82	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-105.5	39	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-102.12	38.06	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.46	39.78	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.6	39.64	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.66	39.68	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-100.53	39.82	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.43	40.36	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.24	38.96	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-88.11	41.52	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-94.23	38.97	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.26	38.95	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-99.48	42.74	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.29	38.56	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.28	38.56	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.18	41.3	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.89	41.13	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-94.82	38.89	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.37	40.39	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.65	40.88	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-94.09	37.39	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.4	40.41	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.96	41.25	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.04	41.26	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.78	40.89	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-98.21	38.21	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.63	37.04	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.58	40.39	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-93.09	44.94	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.91	41.28	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.26	38.96	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.64	37.05	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-94.39	39.15	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-94.39	37.23	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.91	41.3	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.97	41.34	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-93.38	42.51	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.94	41.26	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.48	40.64	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-97.4	37.27	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.19	39.84	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.74	38.19	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.27	38.49	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.74	38.2	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-101.75	37.57	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-92.31	42.47	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-92.07	41.69	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-97.89	37.29	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-83.05	42.33	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.52	39.78	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-90.31	38.57	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.44	41.67	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-90.43	38.64	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.82	42.51	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.96	40.63	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-87.59	41.79	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.69	39.04	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.7	39.04	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.84	39.06	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-87.7	42.05	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-94.87	40.35	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.78	38.76	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-92.52	38.92	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-91.73	38.87	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-95.31	35.89	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-96.09	40.65	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-83.39	33.94	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-85.75	38.15	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-84	39.88	"bellii"	0	0	0	"none"
"Vireo bellii bellii/medius"	-100.46	42.91	"bellii"	0	0	0	"none"
"Vireo bellii bellii"	-83.3	40.84	"bellii"	0	0	0	"none"
"Vireo bellii arizonae Ridgway, 1903"	-103.44	18.31	"arizonae"	0	0	0	"none"
"Vireo bellii pusillus Coues, 1866"	-123.97	40.86	"pusillus"	0	0	0	"none"
"Vireo bellii pusillus"	-123.97	40.86	"pusillus"	0	0	0	"none"
"Vireo bellii medius Oberholser, 1903"	-106.3	31.64	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-104.47	32.11	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.36	29.22	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.89	18.27	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.88	18.35	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.99	26.78	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.95	26.86	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.09	26.87	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-109.04	32.05	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.06	29.82	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-105.24	21.05	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.84	18.11	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.78	18.09	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.93	18.92	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-99.72	16.8	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.16	17.96	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.9	18.95	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.73	27.95	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-105.22	21.58	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.18	17.9	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.43	25.66	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-98.7	16.72	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.84	19.16	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.32	19.94	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-108.44	28.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.94	29.21	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-111.15	33.11	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.57	30.04	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.21	29.3	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.34	29.34	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.34	29.28	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-104.38	23.55	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-105.61	26.82	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.65	25.48	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.8	25.27	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101	25.67	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.14	29.27	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-105.95	25.93	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.5	28.49	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.5	28.52	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.61	29.26	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.89	30.63	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.52	28.15	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.64	29.97	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.2	29.4	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.5	28.47	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.99	29.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.5	28.48	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-104.59	30.22	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-106.88	34.12	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-96.56	16.25	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.1	28.5	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.35	26.46	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.35	29.29	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-106.09	28.71	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.94	29.57	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-105.51	26.95	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-99.31	32.85	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.31	29.33	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-105.16	21.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-104.65	25.32	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.75	25.3	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-100.48	28.71	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.35	19.09	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.42	19.14	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.77	30.73	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.45	29.63	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.24	29.71	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.24	30.21	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.24	30.03	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.13	29.24	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.09	29.09	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.01	29.13	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.15	29.17	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-102.96	29.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-106.78	32.31	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-99.78	30.92	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-99.79	30.92	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.25	29.81	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.12	27.87	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.12	27.85	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-100.11	25.5	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-101.12	27.86	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-105.38	25.92	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.49	31.42	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-97.15	31.55	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.8	21.82	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-100.33	25.78	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-99.92	16.85	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-99.89	27.88	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-104.69	30.63	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-104.68	30.58	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.56	30	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.54	29.98	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.56	30.02	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-103.57	30.05	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberholser, 1903"	-96.62	33.16	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-104.47	32.11	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-104.38	23.55	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-105.16	21.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.24	30.21	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.06	29.82	"medius"	0	1	1	"arizonae"
"Vireo bellii arizonae"	-106.78	32.31	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-106.88	34.12	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.24	30.03	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-106.09	28.71	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-96.56	16.25	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.89	30.63	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.2	29.4	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.34	29.28	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.61	29.26	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-102.99	29.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.14	29.27	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.34	29.34	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.21	29.3	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-102.94	29.21	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.57	30.04	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-102.96	29.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.13	29.24	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.01	29.13	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.77	30.73	"medius"	0	1	1	"arizonae"
"Vireo bellii"	-100.48	28.71	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.24	29.71	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-99.78	30.92	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-106.78	32.31	"medius"	0	1	1	"arizonae"
"Vireo bellii medius / Vireo bellii arizonae intergrade"	-109.04	32.05	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101.12	27.85	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.64	29.97	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.15	29.17	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.09	29.09	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.45	29.63	"medius"	0	1	1	"arizonae"
"Vireo bellii"	-103.31	29.33	"medius"	0	1	1	"arizonae"
"Vireo bellii medius Oberh"	-105.38	25.92	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.8	25.27	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-105.61	26.82	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-99.72	16.8	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.49	31.42	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101.12	27.87	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101.5	28.47	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101.5	28.52	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101.5	28.49	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-105.95	25.93	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-102.94	29.57	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-104.59	30.22	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-105.51	26.95	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.65	25.48	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101	25.67	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-102.42	19.14	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101.52	28.15	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-111.15	33.11	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-108.44	28.18	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-103.35	29.29	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-99.31	32.85	"medius"	0	1	1	"arizonae"
"Vireo bellii medius"	-101.15	27.83	"medius"	0	1	1	"arizonae"
"Vireo bellii bellii"	-96.34	30.61	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.8	30.45	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-105.24	20.66	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-121.96	37.44	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-100.39	29.74	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-100.52	31.34	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.07	18.87	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-102.84	18.11	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-101.9	18.95	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.47	17.35	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.58	17.17	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-101.13	31.53	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.67	33.33	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-100.3	25.74	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.78	32.43	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-95.03	18.5	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.13	16.13	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.42	28.18	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.51	28.15	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.17	19.38	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.27	28.31	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.51	17.2	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-95.28	16.35	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.27	28.3	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.5	17.55	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.46	27.77	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.27	29.47	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.11	28.31	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.82	28.69	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.64	17.51	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.11	23.05	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-102.12	32.06	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.39	30.55	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-102.12	31.94	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.58	27.88	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-97.56	27.69	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-96.26	32.76	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.22	28.04	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-96.27	32.75	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-95.97	28.68	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-95.52	33.95	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.71	29.16	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.14	30	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.7	29.08	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-105.87	23	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-100.08	17	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-99.92	16.85	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-95	16.7	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.66	29.23	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-94.23	16.37	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-94.19	16.37	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-96.77	18.68	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.54	29.46	"bellii"	0	1	1	"arizonae"
"Vireo bellii bellii"	-98.49	29.39	"bellii"	0	1	1	"arizonae"
