"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-99.61	20.61	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-99.03	28.13	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-104.54	24.83	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-99.92	21.8	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-103.73	27.95	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-110.99	31.83	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-99.92	20.7	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-111.91	33.28	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-111.58	31.75	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-103.17	29.31	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-102.94	29.21	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-102.99	29.18	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-103.69	30.44	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-100.41	31.45	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-116.45	32.43	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-111.53	31.82	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-106.56	31.91	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-105.61	26.82	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-104.38	23.55	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-101	25.67	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-103.8	25.27	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-103.65	25.48	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-104.95	25.62	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-105.64	26.88	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-105.7	25.31	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-107.48	29.88	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-112.26	34.26	"ornatus"	1	1	"acaciarum"
