"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus"	-106.21	27.87	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.65	29.34	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.36	28.04	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.11	31.44	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.68	27.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.49	24.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.13	31.54	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.14	31.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.06	30.9	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.33	31.71	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.43	27.54	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.01	25.61	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.37	25.46	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.36	25.48	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.61	29.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.22	27.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.71	27.31	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.43	29.51	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.4	25.6	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.28	29.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.06	32.03	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.75	29.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.43	32.05	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.72	28.41	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.11	31.68	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.08	26.24	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.23	31.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-112.28	33.55	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-112.11	33.85	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.02	31.87	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.61	26.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98	29.23	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.27	27.7	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.33	27.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.24	25.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.14	28.61	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.5	25.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.43	23.38	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.23	29.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.02	31.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.21	33.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.49	28.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.9	32.45	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.08	28.73	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.71	32.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.13	31.42	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.6	28.46	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.12	31.41	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.04	25.36	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.15	27.24	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.71	25.76	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.82	23.55	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.91	25.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.95	25.42	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.46	32.11	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.39	33.25	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.5	27.58	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.59	31.85	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.05	29.04	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101	29.8	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.05	31.82	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.2	31.86	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.79	31.45	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.9	33.84	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.28	28.83	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.62	28.93	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.52	31.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.5	31.6	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.47	28.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.37	30.11	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.01	25.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.07	27.83	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.72	25.45	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.28	27.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.1	32.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.75	26.94	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.42	26.44	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.02	32.3	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.97	32.47	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.73	25.07	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.32	31.84	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.49	28.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.11	28.6	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.14	32.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.74	30.27	"unknown"	0	0	0	"none"
"Cardinalis cardinalis × sinuatus"	-111.13	32.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.46	30.3	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.6	29.16	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.65	26.6	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.36	25.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.17	33.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.91	32.31	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.11	25.89	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.61	30.21	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.27	25.59	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.84	28.01	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.52	31.85	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.3	24.08	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.74	32.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.5	23.35	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.71	32.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.86	32.37	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.55	31.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.52	29.31	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.51	28.24	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.36	25.63	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.24	25.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.59	29.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.69	32.23	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.84	26.96	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.14	31.54	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.92	32.8	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.91	30.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.14	31.56	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.73	27.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.42	28.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.52	28.97	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.09	34.05	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.49	26.34	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.74	32.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.79	30.37	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.27	26.21	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.95	25.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.3	29.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-108.12	25.86	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.43	27.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.32	27.67	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.06	32.56	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.67	23.54	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.74	32.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104	30.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.46	28.25	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.47	23.45	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.66	27.29	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.12	31.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.69	26.21	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.78	32.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.98	31.85	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-108.61	26.42	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.33	26.18	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.09	23.01	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.26	31.55	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.62	30.95	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.44	23.3	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.98	27.99	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.97	29.19	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.8	34.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.5	31.48	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.49	31.48	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.07	29.63	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.53	27.51	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.55	33.4	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.82	32.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.05	26.56	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.23	28.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.76	23.83	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.01	31.85	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.77	32.19	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.13	28.6	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.17	28.58	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.73	34.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.71	23.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-97.75	30.4	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.11	31.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.05	24.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.49	35.37	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.84	29.03	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.4	29.54	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.18	29.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.09	29.37	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.28	31.48	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.3	28.46	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.27	30.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.57	28.26	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.51	24.74	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.12	31.93	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.99	33.76	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.47	25.58	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.73	32.16	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-110.06	23.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.42	28.34	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.82	30.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.92	32.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.58	40.37	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.07	27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.02	25.39	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.15	31.96	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.66	32.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.45	23.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-108.34	31.09	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.72	28.46	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.1	25.89	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.46	29.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.06	32.4	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.05	31.63	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.77	32.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.7	25.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.22	26.47	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.04	24.31	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.17	28.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.72	25.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.72	25.7	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.61	26.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.63	21.12	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.09	32.37	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.63	28.16	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.51	26.55	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.01	32.12	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.85	31.7	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.69	23.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.92	29.2	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.88	22.14	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.34	31.1	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.26	30.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.38	32.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.88	32.51	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.15	22.84	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.95	29.57	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.68	28.09	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.59	29.15	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.62	28.55	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.65	28.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.61	28.34	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.15	30.93	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.01	31.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.72	24.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.58	28.3	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.59	28.31	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.44	28.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.44	25.59	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.8	24.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.75	24.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.75	29.47	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.95	29.13	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.4	20.9	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.36	29.21	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.15	28.68	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.13	22.59	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.8	32.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.08	32.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.52	26.51	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.59	27.06	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.43	28.42	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.45	29.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.74	32.38	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109	25.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.95	31.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.44	27.6	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-123.21	44.45	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.14	28.54	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.12	28.59	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.13	28.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.48	31.55	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.22	25.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.85	34.91	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.22	25.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.21	25.63	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.1	26.52	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.66	29.75	"unknown"	0	0	0	"none"
"Cardinalis cardinalis × sinuatus"	-86.14	33.72	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.78	33.96	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.17	28.73	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.01	31.74	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.93	29.14	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.25	29.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.45	24.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.13	21.45	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.11	21.47	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.78	32.34	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.12	29.67	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.59	23.68	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.99	32.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.08	26.51	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.89	33.23	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.4	24.82	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.31	25.71	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.2	25.78	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.31	25.72	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.33	25.66	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.36	25.72	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.35	25.8	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.31	25.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.32	25.74	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.33	22.22	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.93	34.21	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.28	23.11	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.18	32.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.87	33.83	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.49	23.31	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.51	23.86	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.08	25.61	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.27	23.75	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.04	26.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.05	26.49	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.39	25.61	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.21	26.64	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.62	28.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.44	24.9	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.71	24.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.14	31.5	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.43	23.23	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.44	29.17	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.04	31.51	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.16	31.42	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.97	31.43	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.99	29.05	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.5	23.86	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.13	30.02	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.73	25.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.48	23.33	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.65	26.81	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.66	24.62	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.08	27.96	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.37	20.76	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.49	31.68	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.54	31.51	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.02	30.78	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.41	28.32	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.73	25.59	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.72	25.69	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.29	24.06	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.44	31.94	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.99	25.34	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.77	32.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.05	32.27	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.5	28.24	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.11	29.88	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.46	27.63	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.58	29.87	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-100.73	20.92	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-102.08	31.56	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-109.11	31.9	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.5	30.06	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.98	25.89	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.91	33.53	"unknown"	0	0	0	"none"
"Cardinalis sinuatus peninsulae"	-109.87	22.9	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.45	23.26	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-111.07	32.21	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.56	30.02	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-105.58	28.26	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-99.24	23.59	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.22	31.72	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.44	29.45	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.47	31.36	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.47	24.8	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.34	24.59	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-112.82	31.95	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.88	33.78	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-104.04	24.79	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-107.43	24.8	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.26	25.58	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-101.02	25.41	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-106.72	32.28	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-98.17	28.07	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-103.41	29.23	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-110.67	31.99	"unknown"	0	0	0	"none"
"Cardinalis sinuatus"	-112.81	31.94	"unknown"	0	0	0	"none"
