"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"peninsulae"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus Bonaparte, 1838"	-109.08	31.87	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.3	32.9	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.32	32.94	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.49	31.78	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.09	33.47	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.86	32.31	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.07	33.5	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-108.82	31.72	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.3	32.89	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-108.81	31.77	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.58	31.85	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.9	33.77	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.05	31.84	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.74	32.27	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.29	32.9	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.3	32.86	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.12	32.43	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-108.88	31.7	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-108.89	31.69	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.44	31.79	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.3	32.85	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.98	32.59	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.92	32.49	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.39	33.24	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-104.14	32.36	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.35	32.9	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-102.64	21.12	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.02	33.5	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.1	33.44	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.04	33.4	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.79	32.86	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.74	32.62	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.67	32.11	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.43	23.44	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-97.42	30.22	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.74	32.33	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.86	32.87	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.3	32.98	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-104.25	32.37	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.38	32.98	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-104.25	32.36	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.16	27.66	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.93	25.86	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.89	33.99	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-104.79	31.9	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.15	21.58	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.72	32.26	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.83	32.26	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.77	32.33	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.74	32.32	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.19	23.36	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.82	32.25	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.01	33.48	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.58	32.01	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.03	31.87	"unknown"	0	0	0	0	"none"
