"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"peninsulae"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus sinuatus"	-110.93	32.22	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.85	28.81	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.49	25.91	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.49	26.12	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.64	26.14	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.38	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.45	26.15	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.39	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.41	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.62	26.46	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-104.22	21.87	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-109.22	31.93	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-102	30	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.54	29.52	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-110.75	31.53	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.55	29.53	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.31	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.54	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.34	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.35	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.36	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-103.3	29.27	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.58	26.24	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.85	26.08	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.69	26.19	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-101.09	29.92	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.29	32.77	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-99.83	28.68	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-99.83	28.69	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-99.51	27.51	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.15	28.31	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.51	26.13	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.43	27.77	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.53	28.18	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.42	27.75	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.52	28	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-101.12	27.87	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-101.12	27.85	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-100.11	25.5	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.69	28.25	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.51	26	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-111	31.5	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.47	25.95	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-101.12	27.86	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.06	28.04	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-99.2	23.98	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.48	25.93	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.21	26.07	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.5	25.88	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.12	29.71	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-110.9	27.92	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.07	28.42	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-99.09	28.89	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-110.12	28.52	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-105.78	22.83	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-105.63	26.5	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-105.38	25.92	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-94.42	30.91	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.49	29.42	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.76	30.31	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-96.11	30.4	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.4	27.8	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-100.32	25.72	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.75	28.4	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.15	33.64	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.74	30.27	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-105.17	27.69	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-116.8	32.36	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.83	26.32	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.5	29.48	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.46	29.23	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-106.27	28.47	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-106.07	28.63	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-107.98	32.86	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.75	26.51	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-99.52	27.59	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-99.42	27.79	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.45	25.99	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.46	29.44	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-111.53	31.47	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-110.87	32.26	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.82	26.38	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.81	26.37	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.52	27.66	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-98.64	24.93	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-110.97	32.22	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.68	28.25	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.51	28.14	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-101.15	27.83	"sinuatus"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.14	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.96	31.86	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-112.29	29.02	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.78	32.35	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-106.15	23.25	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111	32.24	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.11	32.36	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.1	32.35	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.09	32.4	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.94	32.28	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.94	32.18	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.11	29.93	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.89	31.74	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.06	32.32	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.25	28.05	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-106.42	23.22	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.93	32.22	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.87	32.18	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.01	32.11	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.97	32.22	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.81	32.29	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.27	31.33	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.67	31.27	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.97	29.07	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.99	32.21	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.44	27.77	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.18	31.43	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.04	27.96	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.91	27.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.25	26.35	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.93	32.29	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.38	29.4	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.94	31.13	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.25	27.23	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.98	31.85	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.93	32.34	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.56	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.97	31.85	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.87	27.95	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.3	26.95	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.4	27.15	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.87	27.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110	27.08	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-108.7	26.97	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110	27.09	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.93	28.62	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.62	28.62	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.58	28.62	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.72	28.58	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.2	31.2	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.97	27.48	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.9	27.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.8	31.74	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.74	32.25	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.86	32.18	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.67	32.5	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.87	32.03	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.06	32.04	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.87	31.94	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.01	32.06	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.59	31.79	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.58	31.68	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.97	32.52	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.5	32.32	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.87	32.26	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.87	32.27	"fulvescens"	0	1	1	"peninsulae"
"Pyrrhuloxia sinuata fulvescens Van Rossem, 1934"	-99.25	31.25	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.19	31.72	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.54	31.49	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.33	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.93	32.38	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.93	31.93	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.62	29.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.97	32.07	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.71	32.43	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.22	31.88	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.49	32.43	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.9	31.42	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.17	31.64	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.25	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-108.94	27.02	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.77	29.98	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-109.72	29.8	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-111.55	31.47	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.88	32.26	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-110.93	32.28	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-99.13	23.75	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens (Van Rossem, 1934)"	-106.97	24.97	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.14	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.82	32.32	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.8	31.74	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.93	32.22	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.17	31.64	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.71	32.43	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.97	32.07	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.87	32.26	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.56	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111	32.24	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.86	32.18	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.59	31.79	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.58	31.68	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.44	27.77	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.74	32.25	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.11	29.93	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.93	32.29	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.97	31.85	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.81	32.29	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.49	32.43	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.87	32.18	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-111.54	31.49	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.19	31.72	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.33	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.78	32.35	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.99	32.21	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.87	32.03	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.87	31.94	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-111.01	32.06	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.25	31.91	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-111.01	32.11	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.22	31.88	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.09	32.4	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.11	32.36	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.1	32.35	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.93	32.34	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.93	32.28	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.94	32.28	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-111.06	32.32	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-111.06	32.04	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.94	32.18	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.89	31.74	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.93	31.93	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.04	27.96	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.91	27.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.25	28.05	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-106.15	23.25	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.9	27.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-108.94	27.02	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.77	29.98	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.72	29.8	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.62	29.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.87	32.27	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.97	32.52	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.5	32.32	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.97	32.22	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.62	28.62	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.58	28.62	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.2	31.2	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.4	27.15	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.87	27.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110	27.08	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.3	26.95	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-108.7	26.97	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.98	31.85	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.18	31.43	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.97	29.07	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.27	31.33	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.38	29.4	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.93	32.38	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.67	32.5	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-99.13	23.75	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110	27.09	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.9	27.92	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.9	31.42	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus sinuatus"	-97.4	27.8	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-106.42	23.22	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.94	31.13	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.93	28.62	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.72	28.58	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-109.97	27.48	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-111.67	31.27	"fulvescens"	0	1	1	"peninsulae"
"Cardinalis sinuatus fulvescens"	-110.87	27.95	"fulvescens"	0	1	1	"peninsulae"
