"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"cardinalis"	"seftoni"	"numSubsppGroups"	"assigned"
"Cardinalis cardinalis"	-110.12	31.87	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.5	45.67	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-100.16	25.93	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-118.33	34.27	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-89.26	43.16	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-93.7	34.11	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-91.03	30.49	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-89.24	43.16	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-89.34	41.24	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-98.17	29.84	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-79.7	40.55	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-73.6	45.5	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-75.9	35.86	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-71.76	41.43	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-95.89	36.01	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-93.6	32.25	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-94.33	35.71	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-97.22	30.16	"unknown"	0	0	0	0	"none"
"Luxilus cardinalis"	-94.68	36.28	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-88.73	42.83	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.57	30.27	"unknown"	0	0	0	0	"none"
"Luxilus cardinalis"	-93.92	36.8	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-79.92	43.26	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-87.28	36.4	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-79.82	37.23	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-87.91	34.14	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-70.79	42.71	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.31	38.98	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.71	27.83	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-93.07	44.64	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-91.42	46.79	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-121.04	38.91	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.77	32.42	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.64	32.53	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-120.94	39	"unknown"	0	0	0	0	"none"
"Aphodius fimetarius"	-122.19	38.14	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-77.33	38.37	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-93.79	41.61	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.64	32.46	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.42	29.91	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-116.81	32.7	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-84.96	34.49	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-94.68	34.14	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-77.47	37.62	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.18	30.35	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-106.24	23.44	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-96.6	38.36	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-89.27	43.09	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-91.54	33.45	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-110.71	32.41	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.04	33.31	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.02	30.19	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-100.34	29.86	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-83.58	31.48	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-87.27	30.67	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-83.69	35.95	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-79.77	43.44	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-119.99	38.26	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78.71	35.81	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-88.11	42.85	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.78	29.52	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-69.77	44.31	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78.75	43.89	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis cardinalis"	-95.94	36.06	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-76.65	38.07	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.69	32.24	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-97	36.47	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-90.32	32.34	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-98.43	35.93	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.47	40.42	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-110.93	32.42	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-95.31	34.54	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-79.44	44.6	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.41	39.01	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.28	28.17	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.33	29.62	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-74	45.13	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.33	35.47	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-100.65	20.21	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.45	35.32	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-95.3	34.54	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-105.91	32.75	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.61	29.41	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-109	25.79	"unknown"	0	0	0	0	"none"
"Erythranthe verbenacea"	-112.37	33.98	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-108.31	29.19	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-121.39	39.22	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-90.58	38.49	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.2	32.23	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-81.97	40.44	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.9	36.22	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-80.83	33.83	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-81.5	31.42	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-86.51	36.08	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-94.69	34.4	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-80.54	28.46	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-108.3	29.15	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.04	33.41	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.15	33.62	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-102.69	21.25	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-103.8	19.96	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.06	33.05	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-103.96	23.68	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.04	28.17	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-85.6	34.42	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-89.1	32.83	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.87	30.48	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-92.58	16.73	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-106.71	34.85	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-118.78	34.04	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-84.11	39.7	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-85.76	38.25	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-85.64	34.37	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-77.94	44.68	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-89.28	35.05	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-83.99	35.92	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-89.59	40.84	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-77.48	37.54	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.4	41.01	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.81	40.09	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-80.77	35.09	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.21	25.97	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.67	33.06	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-123.29	41.62	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-74.53	43.91	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.2	32.22	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.45	41.01	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-97.72	32.46	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.55	45.45	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.82	40.09	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-81.28	31.94	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-92.98	34.63	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-103.5	18.52	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-76.48	37.2	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.33	29.83	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.45	35.24	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.55	43.4	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.4	35	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-103.23	24.69	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78.89	35.92	"unknown"	0	0	0	0	"none"
"Erythranthe verbenacea"	-112.96	37.28	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-86.87	40.42	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.35	28.47	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-84.17	35.95	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-78.72	35.81	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-71.76	41.46	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-100.52	26.68	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-83.76	35.68	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78.9	40.31	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.63	32.47	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-116.59	32.88	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-84.95	45.36	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78.74	44.35	"unknown"	0	0	0	0	"none"
"Erythranthe verbenacea"	-112.21	36.08	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-81.95	40.66	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-78.19	38.61	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.33	29.48	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.5	30.38	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-111.74	34.99	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-88.4	44.26	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.28	35.89	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-112.36	33.98	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.24	32.21	"unknown"	0	0	0	0	"none"
"Erythranthe verbenacea"	-112.96	37.25	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.07	36.16	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-90.11	30.39	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-72.84	41.73	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.94	40.63	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.91	40.43	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-78.68	35.77	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-85.19	34.29	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-85.69	35.53	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-76.42	38.33	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-84.66	39.11	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-85.04	35.05	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-102.24	31.45	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-102.23	31.33	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.65	30.59	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.71	30.44	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-76.4	36.93	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78	34.34	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-71.11	42.35	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.44	35.24	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-122.25	37.9	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.75	34.61	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.62	34.75	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.72	27.69	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.63	32.77	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-71.54	41.48	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.86	33.87	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-86.31	34.62	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-84.05	35.83	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-91.84	35.5	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.63	28.27	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.64	28.26	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.33	29.54	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.95	35.81	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.59	32.65	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78.93	36.77	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-92.87	44.03	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.7	28.09	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-71.42	42.35	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-91.08	30.91	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-98.37	30.53	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.04	33.35	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.04	33.35	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-88.96	42.45	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.78	34.75	"unknown"	0	0	0	0	"none"
"Erythranthe verbenacea"	-111.69	34.54	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.43	29.73	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-110.24	31.5	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-94.02	30.21	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.5	29.75	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-110.75	32.17	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.31	29.83	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-81.05	33.98	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.78	39.76	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-79.25	43.12	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-103.62	23.66	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-93.74	45	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-78.58	35.89	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-85.78	36.58	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-98.96	29.75	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-118.17	34.34	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.6	45.44	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-95.41	32.59	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-92.02	37.26	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-91.11	30.41	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-88.78	38.05	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-93.77	41.61	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-86.46	34.64	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-116.5	32.88	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-75.16	38.21	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.82	32.25	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.44	29.59	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.16	35.53	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-100.59	26.55	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.69	30.9	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-89.79	35.14	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-107.29	26.71	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-116.51	32.7	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.7	30.93	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-89.24	42.46	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-91.09	30.53	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.62	30.86	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.63	30.85	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.75	30.87	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.65	30.82	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.72	30.97	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.71	30.89	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.69	31	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.68	30.81	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.75	30.94	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.7	30.85	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.67	30.82	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-80.8	33.82	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.71	28.23	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.78	30.39	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-77.41	37.23	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-102.81	31.62	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-80.19	36.09	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-83.67	35.62	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-90.79	38.27	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-91.09	30.32	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-99.13	30.03	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.72	30.19	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-99.03	29.79	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.46	39.1	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-118.17	34.2	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-63.45	45.03	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.34	30.59	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-63.5	45.09	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-77.3	44.48	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-71.28	42.94	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-76.55	42.54	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.72	30.42	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.94	40.46	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-80.49	35.46	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-72.28	41.07	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-92.05	37.65	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.02	39.27	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-83.23	35.35	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.37	34.93	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-116.66	32.96	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.27	25.71	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-97.03	36.12	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-88.18	43.09	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.31	25.74	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-101.87	33.56	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-79.42	39.53	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.92	40.43	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-79.09	43.12	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-109.96	31.95	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-71.7	41.47	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-84.31	33.8	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-80.24	37.92	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.18	43.49	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.58	29.87	"unknown"	0	0	0	0	"none"
"Phidippus cardinalis"	-95.94	37.78	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-122.48	38.3	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-103.21	29.33	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.8	32.36	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.62	30.31	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-111.08	32.18	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-86.64	34.11	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-89.28	42.1	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.53	31.21	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-108.25	33.27	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.39	34.94	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.59	40.16	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-92.65	15.8	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-76.13	36.87	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-94.23	34.21	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-82.35	26.95	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.53	31.2	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-96.05	30.08	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.75	32.22	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-110.97	32.47	"unknown"	0	0	0	0	"none"
"Stachys coccinea"	-106.57	32.36	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.53	29.55	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus"	-106.72	32.28	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.71	29.74	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.78	30.39	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-97.76	33.76	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-82.63	35.54	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.94	31.49	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-99.84	33.89	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-99.86	33.94	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-99.97	33.81	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-63.57	44.67	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-99.91	33.83	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-99.97	33.99	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-84.6	39.15	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-87.66	32.86	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-78.68	35.79	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-77.54	37.56	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-87.99	40.08	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-84.47	34.94	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-99.48	21.19	"unknown"	0	0	0	0	"none"
"Cardinalis cardinalis"	-71.61	41.53	"unknown"	0	0	0	0	"none"
"Lobelia cardinalis"	-87.67	32.86	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-118.77	36.53	"unknown"	0	0	0	0	"none"
"Erythranthe cardinalis"	-118.49	34.59	"unknown"	0	0	0	0	"none"
