"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"cardinalis"	"seftoni"	"numSubsppGroups"	"assigned"
"Cardinalis cardinalis"	-77.24	38.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.87	40.75	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-86.38	42.16	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.78	40.27	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.72	40.31	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.61	40.35	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.59	39.53	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.73	42.27	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.15	38.88	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.95	40.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.62	40.05	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.49	42.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.07	43.35	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.49	38.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.11	38.7	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.31	38.82	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.43	40.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.28	39.19	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.07	40.92	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-87.03	41.61	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.2	41.63	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.08	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.18	40.45	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.18	42.54	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.04	42.52	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.04	42.46	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.14	42.45	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.15	42.55	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.08	42.47	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.33	38.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.52	40.7	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.68	39.15	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.46	41.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.13	39.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.05	38.71	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.69	39.49	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.06	38.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.02	40.17	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.3	40.01	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.92	40.25	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.03	39.01	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.36	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.08	42.46	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.17	42.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.15	38.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.2	41.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.33	39.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.14	40.08	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.94	40.79	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.9	39.15	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.03	42.58	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.11	40.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.03	38.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.04	38.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.28	39.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.93	41.14	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-87.45	41.59	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.04	38.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.68	41.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-82.92	42.34	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.25	39.56	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.18	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.08	39.16	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.1	40.17	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.63	41.91	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-76.64	39.58	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-75.43	40.33	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.52	42.26	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.64	39.32	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.66	39.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.02	40.26	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.85	40.79	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.21	38.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.07	38.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.17	40.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74	40.88	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83	42.92	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.44	40.45	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.16	39.08	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.92	42.4	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.98	40.42	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-88.44	42.05	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.12	39.04	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.4	39.52	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.85	39.23	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.96	42.32	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis cardinalis"	-77.31	38.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.1	38.75	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.62	40.65	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.93	40.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.75	42.3	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-88.02	41.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.64	41.95	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.41	40.21	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis cardinalis"	-77.32	38.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.02	42.52	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.93	40.21	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.18	40.3	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.24	40.69	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.63	41.88	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.82	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.24	43.03	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.34	40.04	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.5	39.43	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.06	39.1	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.18	39.17	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.07	39.12	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-77.26	39.01	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.58	41.57	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.71	38.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.98	38.88	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.1	40.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.72	40.67	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.21	39.05	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.06	38.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.69	40.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.47	39.09	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-83.67	41.72	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74	40.65	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.88	40.31	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.57	42.32	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.24	40.28	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.59	42.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.34	39.57	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.71	39.63	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.41	41.21	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.66	39.65	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.63	39.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.38	41.28	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-76.56	40.19	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.96	40.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.03	42.52	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.69	40.68	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.86	39.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.09	40.36	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.18	40.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-88.01	41.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.99	40.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.64	41.92	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.88	41.41	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.31	40.01	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.35	40.06	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.83	41.36	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.19	40.17	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.43	40.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.24	39.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.95	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.22	40.17	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-77.1	38.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.45	41.35	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.8	40.32	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.91	39.16	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.99	40.45	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.35	40	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.14	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.12	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.12	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.6	42.29	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-87.63	41.88	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.29	38.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.42	40.47	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.26	38.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.25	43.14	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-86.26	41.7	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.32	38.81	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.31	38.81	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.01	40.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.26	38.92	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-86.15	39.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.24	40.11	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.1	38.82	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-88.02	41.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.99	40.19	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.01	43.39	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.09	41.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.44	41.56	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.02	40.69	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.22	40.16	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.14	40.09	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.35	41.71	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.22	41.05	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.41	42.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.6	41.79	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.31	38.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-85.79	42.29	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.12	40.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-82.51	41.91	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-87.57	41.71	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.43	42.7	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.49	40.36	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.49	42.29	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.26	38.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.18	39.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-82.63	42.03	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.01	38.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77	39.05	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.54	39.01	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.04	39.05	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.05	38.95	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-86.14	42.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-78.09	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.2	40.48	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.56	41.04	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.22	40.49	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.88	40.27	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.26	39.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.02	38.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.17	40.53	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.84	39.09	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.24	40	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.05	39.16	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.28	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-88.19	42.35	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.35	40.54	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-76.33	39.82	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.92	40.58	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.19	41.63	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74	40.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.31	38.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.16	40.55	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.9	39.24	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.03	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.83	40.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-82.05	41.4	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-88.92	42.42	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-86.27	42.42	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.38	44.43	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.01	39.08	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.34	43	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.24	39.79	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.34	39.55	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.61	40.2	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.11	39.19	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.57	42.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.61	41.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.2	39.95	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.75	41.85	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-78.43	39.31	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.64	39.39	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.22	40.18	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.45	38.71	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.72	40.58	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.39	40.03	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.59	41.57	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.32	41.38	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.02	40.2	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.2	38.96	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-87.89	42.26	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-74.2	40.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.19	40.1	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.97	40.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.35	42.85	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-75.6	40.75	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.96	41.49	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-88.09	41.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.85	38.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.5	40.38	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.09	40.11	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.5	38.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.46	39.25	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.97	39.34	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.26	42.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.73	39.72	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.19	38.85	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.45	40.68	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.15	38.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.48	39.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.57	41.49	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-77.07	38.91	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-81.3	41.61	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.3	39.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.85	40.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.12	40.79	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.04	39.06	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.11	39.12	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.7	39.1	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-76.81	38.95	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.48	39.1	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-84.37	42.71	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-76.83	39.23	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.31	43.02	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.39	38.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-81.18	42.98	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-76.94	38.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.19	40.05	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.77	40.62	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-86.21	42.99	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.64	41.69	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.98	40.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.03	40.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.02	40.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-74.94	40.33	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-87.95	42.31	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-76.89	40.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.99	40.66	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.32	38.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.37	39.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.41	42.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.09	42.56	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.96	40.66	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.22	38.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.01	39.19	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.13	39.06	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.14	39.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-83.74	42.28	"unknown"	0	1	0	1	"cardinalis"
"Lobelia cardinalis"	-87.98	42.27	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-73.99	40.72	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-75.48	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-77.38	38.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis"	-76.61	39.1	"unknown"	0	1	0	1	"cardinalis"
