"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"opuntia"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata"	-115.85	33.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.85	32.29	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.83	27.13	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.99	37.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.13	26.57	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.34	28.34	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.12	33.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.23	32.74	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118	35.37	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.49	33.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.92	33.79	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.44	33.15	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.07	29.65	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.84	33.64	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-107.79	30.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.05	31.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.97	34.44	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-122.35	37.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.42	34.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.05	31.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.28	34.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.78	27.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.42	33.53	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.59	26.48	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.54	42.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.62	29.32	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.45	33.35	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.43	33.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.51	33.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.58	33.36	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.53	33.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.54	33.26	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.6	33.33	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-124.08	40.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.88	29.2	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.82	32.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.34	28.44	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.15	31.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.08	36.84	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.73	31.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.82	33.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.88	32.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.79	35.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.11	29.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.06	33	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.66	27.48	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.05	34.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.99	29.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.79	29.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.59	30.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.24	25.67	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.59	32.34	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.56	28.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.52	36.32	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.97	29.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.86	30.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.24	25.68	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.57	35.35	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.41	33.64	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.18	33.93	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.32	33.63	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.39	33.34	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.6	38.78	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.61	33.95	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.94	33.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.09	37.14	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.46	34.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.86	35.22	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.63	34.78	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.3	31.95	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.88	25.41	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-105.48	28.26	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.74	31.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.86	32.34	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.53	26.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.91	32.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.83	32.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.06	32.37	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-107.53	25.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.22	32.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-107.38	24.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.89	33.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-122.35	37.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.09	34.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.13	31.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.22	32.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.23	32.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-122.32	37.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.05	30.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.17	31.89	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.22	34.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.14	29.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.75	32.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.43	26.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.33	35.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.15	34.6	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.5	33.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.08	32.67	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.93	21.93	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.08	32.27	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.44	32.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.36	36.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.62	33.56	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.06	32.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.8	32.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.94	40.98	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.02	32.37	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.16	30.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-107.91	36.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.95	29.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.18	34.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.37	33.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.68	25.25	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.14	33.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.14	33.93	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.84	33.78	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.64	33.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.66	28.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.04	33.53	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.63	33.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.81	24.4	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.51	33.81	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.1	36.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.75	34.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.18	28.99	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.05	33.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.89	33.44	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.68	32.39	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.81	33.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.26	33.95	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.51	25.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.21	33.81	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.28	33.52	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.16	33.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.72	24.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.8	24.41	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.88	29.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.69	32.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.66	31.84	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.09	22.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.97	32.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.65	35.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.72	36.95	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.05	37.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.33	33.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.46	32.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.5	31.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.48	33.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.29	27.63	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.37	32.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.59	26.54	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.22	33.67	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.72	31.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.12	31.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-108.2	28.17	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101	25.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.32	33.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.95	25.25	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.95	33.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.99	32.16	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.54	32.8	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.04	30.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.99	32.41	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.49	34.74	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-78.69	43.91	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.14	34.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.45	26.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.66	31.29	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.6	34.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.79	25.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.03	25.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.98	36.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.41	26.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.36	29.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.88	25.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.44	33.4	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.28	36.99	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.79	29.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.26	38.29	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-105.73	36.47	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.26	25.69	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.27	33.5	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.13	34.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.12	33.99	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.59	21.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.63	35.08	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.29	34.08	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.05	31.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.55	38.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.96	32.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.56	31.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.14	35.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.36	30.26	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.72	25.68	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.67	35.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.99	23.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-104.32	29.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111	31.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.6	34.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.12	32.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.54	36.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.72	29.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.71	29.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.8	36.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.53	38.68	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.94	35.79	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.92	33.74	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.46	33.77	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.92	25.4	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.32	35.32	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-108.32	39.16	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.18	35.65	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.48	36.12	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.81	34.45	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.64	22.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.1	32.66	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.77	24.68	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.12	32.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.08	27.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.33	31.57	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.13	39.01	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.98	40.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.61	25.48	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.44	37.13	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.41	37.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.81	31.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-105.8	32.98	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.46	32.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.62	25.48	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.37	34.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.19	36.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.51	35.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.36	31.84	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.28	34.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.92	35.67	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.42	31.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.23	34.14	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.38	34.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.34	34.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.38	34.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.92	37.91	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-119.05	37.93	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.73	35.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.95	25.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.7	25.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.7	25.65	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.91	28.78	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.3	34.15	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.71	35.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-108.99	32.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.76	35.17	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.85	33.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.35	28.44	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.67	35.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.55	40.58	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.77	35.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.7	35.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.64	35.11	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.89	34.35	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.78	35.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.51	26.58	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.85	33.77	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.21	25.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.37	43.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.1	42.84	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.08	37.68	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.46	29.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.47	29.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.56	29.81	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.63	35.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.02	29.69	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.8	35.08	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.78	35.08	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.36	29.25	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.6	32.22	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.27	38.63	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.32	38.65	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.26	30.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.92	25.39	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.02	31.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.41	32.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.04	28.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-119.56	39.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.09	25.54	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.79	28.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.26	38.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.32	31.52	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.13	35.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.7	26.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-108.38	38.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.99	40.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.74	30.5	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.52	26.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.45	36.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.67	33.92	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-120.74	43.01	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.83	32.11	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.45	29.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.29	30.47	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.64	34.22	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.47	35.33	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.45	30.16	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.56	37.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.54	37.01	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.11	25.92	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.28	31.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.18	31.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.59	35.35	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.53	26.26	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.62	32.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.52	26.6	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.26	33.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-122.15	44.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-119.1	43.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.12	38.15	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.3	24.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-121.79	37.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.81	33.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.23	25.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-100.56	31	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-104.53	38.92	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.14	27.96	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.69	39.32	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-115.45	36.12	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.15	28.34	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.38	34.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.13	27.96	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-107.11	35.71	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.03	31.77	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-110.29	24.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.18	28.58	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.21	28.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.19	28.8	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.98	40.2	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.41	33.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.55	33.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.56	33.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.31	33.84	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.22	25.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-119.85	37.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-104.04	24.8	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.87	27.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.61	25.91	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.06	33.4	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-102.02	30.12	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-117.86	38.16	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.46	33.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.54	33.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.25	29.13	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.68	23.64	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-101.26	22.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-99.14	29.34	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.69	25.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.47	33.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-114.92	36.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-113.84	40.13	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-109.08	37.39	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-112.94	37	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-103.22	29.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.39	30.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-116.25	33.52	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-118.1	36.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.93	35.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-111.14	32.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-106.69	34.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-98.63	30.47	"unknown"	0	0	0	"none"
"Amphispiza bilineata"	-107.53	32.93	"unknown"	0	0	0	"none"
