"name"	"longitude"	"latitude"	"subspecies"	"amaka"	"numSubsppGroups"	"assigned"
"Melospiza melodia graminea"	-117.3	32.44	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-119.0166667	33.4833333	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-119.0166667	32.4833333	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-117.334078	32.416709018	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-119.0333328247	33.4666671753	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-120.0833358765	33.9666671753	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-118.2666702271	34.0666656494	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-120.4166641235	34	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-120.3522222	34.0380556	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-118.433	32.847	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-122.5333328247	37.7166671753	"graminea"	0	0	"none"
"Melospiza melodia"	-118.4183	33.3833	"graminea"	0	0	"none"
"Melospiza melodia graminea"	-120.3466667	34.0436111	"graminea"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.812166	33.654461	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.607503	31.815368	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.607294	31.814782	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.157972	32.734158	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.158056	32.734103	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.938925	32.536498	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.152178	32.732003	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.084782	32.553901	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.222602	32.747517	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.845895	34.409497	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.807504	33.656053	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.030906	33.062296	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.066685	32.554357	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.976646	34.232926	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-114.9188	29.6683	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.212228	34.201745	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.845283	34.409308	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.851117	34.408425	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.85138	34.40937	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.850355	34.411372	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.845472	34.409317	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.278362	32.847743	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.5624	38.4725	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.095344	33.838206	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.8814	38.6833	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.921766	36.628657	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.153453	32.734026	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.6389	38.3863	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.7617	38.57	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.916667	33.633333	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.584556	32.962343	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.1639	33.3572	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.400513	34.082607	"heermanni"	0	0	"none"
"Melospiza melodia mailliardi Grinnell, 1911"	-121.799	38.527	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.8446	36.2886	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.8867	33.6422	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.295663	33.089456	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.2275	33.2975	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.735428	34.034737	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.1473	32.7373	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	0	0	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.72596	33.73975	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.7259	33.74019	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.583425	35.762307	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.86626	33.75185	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.8381	33.73959	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.51434	33.65414	"heermanni"	0	0	"none"
"Melospiza melodia mailliardi Grinnell, 1911"	-122.087	38.5151	"heermanni"	0	0	"none"
"Melospiza melodia mailliardi Grinnell, 1911"	-121.717	38.695	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.1724	35.730565	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.07651	35.72702	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.7945	33.1188	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.1264	32.5899	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.251209	32.846337	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.877488	34.411447	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.880538	34.411276	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.880597	34.410455	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.879376	34.410384	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.879103	34.410021	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.879421	34.409482	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.877157	34.408156	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.7445	34.2544	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-115.223	29.973	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.032	35.8389	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.093658	32.788718	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.719278	36.987138	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-120.458397	34.644585	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.361187	34.276394	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.213974	37.638115	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-114.717	29.727	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.7468	34.2766	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.9473	32.7231	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.130051	34.144497	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.5005	33.9612	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.055206	33.829642	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.111597	33.978029	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.136738	34.698042	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.790237	33.24997	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.770421	33.239512	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.483574	32.880164	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.770323	33.23976	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.186405	32.650339	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.312	35.666	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.0437	32.8401	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.55	37.749	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.044514	34.034176	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.292185	33.089744	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.264462	33.007944	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.498016	34.167374	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.25138	32.83972	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.6054855	36.0768607	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.089023	32.551878	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.701	38.626	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-115.271667	32.545	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.821044	34.01393	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.189604	32.653974	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.48572	33.018524	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.138805	32.773419	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.854722	34.560833	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.19037	33.309641	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.49863	32.715336	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.440143	32.984764	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.774025	32.936081	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.057038	32.824105	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.043216	32.839769	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.845868	33.666042	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.608333	35.068056	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.32365	33.231983	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-119.916667	34.466667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.73333	36.483334	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.007828	32.859546	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.721944	34.410278	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.631111	34.436667	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-111.128829	32.366157	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-119.707565	34.427696	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.608954	34.411385	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.6091	34.4109	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.133331	35.599998	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.302778	34.605833	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.038916	33.13816	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.6586	35.2828	"heermanni"	0	0	"none"
"Melospiza melodia mailliardi Grinnell, 1911"	-110.566667	29.325	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.5141643	34.0687248	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.299263	34.132866	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-109.735	29.97	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.416667	34.066667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.4729215	37.3089052	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-122.0075734	36.9745147	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.666667	33.866667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-122.0357259	36.9629828	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-122.088427	36.9568305	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-122.0204869	36.9860024	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.146101	32.731191	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.0482058	38.9406782	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.016415	32.674221	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.987228	32.697755	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.8485131	37.0603839	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.5956778	36.7912934	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-119.08287	34.120047	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.8673134	33.7453597	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.9049709	33.6059855	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-119.518455	34.398895	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.998814	37.257717	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.25	32.433333	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.849998	37.033333	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.7437138	36.6782259	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-116.403333	31.538333	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.754196	34.180962	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.087282	34.0946433	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.8500933	35.3669057	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.6517773	34.9631109	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-116.40358	33.361503	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.8003668	35.7691427	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.2420747	36.4507873	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-120.837936	35.358816	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-120.875985	35.273866	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.8519168	39.4734458	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.956398	33.961212	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.6578	35.0358	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.5946416	36.7685489	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.802961	36.7495297	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.7347656	36.6784339	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.449997	33.950001	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.4602589	33.940308	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.2927999	34.0149571	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.8870939	35.2592832	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.11	35.568889	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.7089588	36.7387607	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.7070878	36.7424856	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.7001396	36.7416917	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.8145683	36.6656446	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.6	33.2	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.0220939	36.1285079	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.9152515	36.4172958	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.5158587	36.01402	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.904002	36.0200605	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.8003648	35.7691417	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.5186177	36.0091211	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.4317028	36.0140686	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.3223209	37.2925857	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.848889	35.365833	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.283333	35.666668	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.071198	33.13438	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.228659	34.219451	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.849589	36.986044	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.865489	37.045387	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.8334987	36.9108516	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.7988296	36.8816626	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-122.012094	37.055554	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.433029	33.959354	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.916664	33.566666	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.5442389	36.1183248	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.0856	33.1192	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.316666	37.266666	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.468611	35.400556	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.799722	35.769167	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-115.366667	30.05	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.4949802	35.4276385	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.5450509	35.3875742	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.5542611	35.3818283	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.433333	33.966667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.3002162	35.1938888	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.06	34.085556	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.837578	33.017864	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.283333	29.983333	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.323648	33.23198	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.650001	35.349999	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.669722	35.489444	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.98333	34.133335	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118	34.150002	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.1822854	34.0265054	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.182285	33.9829626	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.0950917	34.0555032	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.155067	33.502361	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.0866045	33.1190012	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.1682856	33.14219	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.1549	33.9651	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.78668	36.804902	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.308964	33.88835	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.7083245	30.0562193	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.150002	32.75	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.4108203	36.8301787	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.9032183	35.6009344	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.4	34.016667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.275246	34.278515	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.736859	32.39092	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.697222	34.420833	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.8370669	36.9776999	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.8040651	36.7506437	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.389358	33.998027	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.3954923	34.0225722	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.5850319	32.5672431	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-120.633	35.133	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-119.746389	34.431667	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-117.219689	33.285016	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.5177717	38.41113	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.5120673	38.3921844	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-121.601634	38.7396036	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.35	32.6	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-118.25	34.066667	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-115.485692	30.041803	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-115.485	30.041667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.443611	31.05	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-117.325	34.055	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-115.91	32.046667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.9061237	32.0489305	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.910716	32.04673	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.7236139	31.4000633	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.999133	32.7487709	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-116.016667	30.866667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-118.0819145	33.8657648	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.0175	30.719722	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-121.934981	36.634471	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.6437984	37.0529957	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-116.1	30.9667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-115.766667	30.866667	"heermanni"	0	0	"none"
"Melospiza melodia heermanni S.F.Baird, 1858"	-120.6924958	35.6351279	"heermanni"	0	0	"none"
"Melospiza melodia cooperi Ridgway, 1899"	-115.703333	30.045	"heermanni"	0	0	"none"
