"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"crissale"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-111.41434	33.921177	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.287476	30.152996	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.71875	32.412727	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.28081	33.094704	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.82237	34.79264	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.8253	32.263763	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.62827	34.4433	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.64031	35.204353	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.15563	31.680525	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.16798	32.802055	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.595215	32.33404	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.47707	35.12661	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.15617	32.752342	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.44283	33.917118	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.20414	33.190037	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.02902	33.415318	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.01607	33.26254	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.773285	32.799473	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.24672	32.042583	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.0435	35.592	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.90153	33.77064	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.71035	35.156574	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.15434	32.805817	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.06217	25.248365	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.91808	32.492825	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.307816	34.08088	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.59547	35.25779	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.742584	32.342693	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.05081	33.309067	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.691666	31.83615	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.15346	37.14198	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.18376	33.281303	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.10948	30.261347	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.46713	35.1689	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.55645	32.46188	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.04977	33.30222	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.236664	33.491272	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.95969	35.763515	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.75533	32.95805	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.77611	34.449104	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.33934	32.775185	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.16091	32.794132	"unknown"	0	0	0	"none"
