"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-106.597808	31.828563	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.838738	33.761847	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.210122	34.201397	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-100.720772	20.845992	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.969458	32.430497	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.56975	34.048108	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.37352	33.702137	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.232555	32.416215	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.166628	32.243641	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.201188	35.79207	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.195553	35.79806	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.879247	37.232465	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-99.753144	29.427852	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.919065	33.509319	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.235487	34.079427	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-99.119166	20.01227	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-102.027599	24.908667	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.596988	33.654154	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.906216	22.889025	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.293127	32.893617	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-100.993592	25.335981	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.304876	32.949045	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.30463	32.949504	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.388344	33.343297	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-102.137382	21.59904	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.339617	37.794423	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-101.761735	21.295585	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.947888	32.045798	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.168517	32.241802	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.3956	36.4459	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.360623	36.439678	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.118374	33.520098	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-120.280439	34.731011	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.029062	38.491702	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.423697	33.614472	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.747799	33.79508	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.81456	32.31695	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.98355	32.454895	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.694432	32.063606	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.118422	33.520107	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.212866	37.049459	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-112.042869	33.779119	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.864233	35.442752	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.860495	35.443057	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.797432	33.688026	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.215932	37.03539	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.834788	32.288977	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.845721	33.656541	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-120.645073	35.490703	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.983247	32.454525	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.0028	32.68358	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.83606	39.322772	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-112.060692	26.987828	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.736746	37.381308	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-112.753472	32.24032	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.796465	33.69402	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.315511	33.20989	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-105.500324	28.259808	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.54894	33.760234	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.549044	33.761061	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.551661	33.760906	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.112649	36.062519	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-100.62149	25.36618	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.173194	32.752675	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-97.899704	18.903883	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.299974	34.44742	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.83726	39.321641	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.971161	31.851714	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.158664	37.927343	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.64653	33.547513	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.009336	32.180561	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.006216	32.858563	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.834104	32.288518	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.43013	33.2451	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-105.420184	28.32341	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-105.427059	28.315213	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-119.277135	34.345098	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-112.772667	32.090233	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.17337	32.752808	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.947927	32.418286	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.477067	33.341703	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-114.749863	32.516725	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.024689	36.103077	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.02804	36.10385	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.915779	32.784049	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.611879	29.697528	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.167687	32.24427	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.308098	34.099614	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.571791	34.048059	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.307728	34.099582	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.572049	34.051281	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.809691	32.320043	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.731744	32.28192	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.551289	33.761268	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.57637	33.555062	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.118184	33.18811	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.803295	34.092222	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.277044	38.629591	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-104.697134	24.022365	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.549338	33.760187	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.463217	33.495043	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.569866	34.048389	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.865965	37.956389	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.039433	34.128535	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.833947	32.233475	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-114.023038	37.142926	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.359963	36.439451	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.405207	33.961128	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.036239	32.839968	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.261456	34.098425	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.034478	32.839161	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.022021	36.100949	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-117.035422	32.839725	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.839967	39.32611	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-100.621483	25.366182	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.798348	33.750594	"unknown"	0	0	0	"none"
