"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata"	-109.74260812	38.4897486654	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390877017	33.6051950699	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.41844937	33.2703029	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.8325567958	21.7601817689	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.8329726606	21.7583075447	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.10388	34.4691183333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.9164606506	32.4219247219	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.417894959	30.2904711895	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.5915985108	30.2063927909	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.6396966667	37.21282	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.7356386066	35.0702837201	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.4173557	33.8333763	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.33123	31.920545	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.5727366667	37.1192805	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.3379765749	30.0710432084	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.5727083333	37.1194583333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.5383835253	38.6892843249	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.9044873583	31.2215903433	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.8014914756	30.4457856	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.574476	37.1171780025	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.9792473445	37.2015143825	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.9798286318	37.2016919125	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7450766667	26.6862866667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7450566667	26.6863133333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7456783333	26.6875733333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.8727646652	43.062822835	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.6587450022	42.2256712725	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390961572	33.6052425563	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.1167907449	35.1320252817	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.3000848309	40.4421042673	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.0868083333	35.7618366667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390301705	33.6052791465	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.0554034707	32.2660905675	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1492742895	34.0258553918	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.11946477	37.2856692459	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.2091972434	27.6631793152	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.3767916667	29.2146638889	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.060305	34.260585	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.0489307224	31.8677032614	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.0231609091	32.2338151764	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.23929035	34.0831597833	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.6333083333	32.0620471667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.5474706994	36.4137732758	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1065476	26.5308463	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.6074358986	31.263981651	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.6072518231	31.2689933132	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.5657857582	36.4054913224	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.40497872	37.5182741463	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.6357354958	33.8457782433	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.9367268654	29.6738992797	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.06369607	33.9969449	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.06807559	33.99264341	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.569515	34.050948	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8094416667	32.32332	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.1443118	31.9144645	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.607696388	31.264208816	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.6076368724	31.2642069381	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8411301549	35.5162117585	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8410228665	35.5166727958	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.6742763147	32.2240259864	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7523333	26.688818202	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.6009573691	25.8920099187	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8317278891	35.5184425251	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8317952573	35.5183943742	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.6634783863	27.2393821948	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.5832539	22.7709249	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0289240917	34.0456715981	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.922594	33.683568	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.9225945	33.6835683997	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.8382923367	34.9640401816	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.9481473085	32.3538174943	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.1149398773	31.5503628361	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.013451	37.183302	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.169687583	34.0076659816	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1680568	34.0124685	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.234087696	34.0481778133	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.6411344306	27.7523549145	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.5249644	37.1965361	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.7955494034	37.3634358429	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8070230862	37.3532235005	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.4267379188	39.8479725061	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.7888866667	35.0852888333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.8393769014	25.09012748	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0597425749	34.0063249862	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0596868105	34.0073907669	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.542495	33.4223833333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390061888	33.6050920687	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4389522941	33.6050906219	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.5662136774	32.7202700041	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.5674577971	32.7175776605	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.9340388889	30.596775	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4390650716	33.6051718046	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.4408927107	36.024635619	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.453407	36.102117	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8312241435	30.4985742342	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.4435026	32.1753512	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.2519889568	33.8602050953	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.718563331	32.1930090071	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.6137483333	34.0021666667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.4558895971	36.2044235217	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7324055453	25.3036488953	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5495079263	33.7597122782	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.262738362	30.1686201922	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.773696614	32.325069978	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.1895916164	36.5921512302	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.1709999442	36.8330000858	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.305182	32.96464	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.809837	31.939523	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1485064785	34.0287675387	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.3576803036	37.7099659442	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.6304023201	30.4820513984	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.0634781494	28.6987496418	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.2536616667	29.3328333333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.1493885734	31.9140339954	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5186557558	26.532085333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5185472427	26.5320892054	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.3026535784	26.919948981	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.9576980995	33.6726781317	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5409498	33.7497215	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.197868847	34.0406870652	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.2430287828	34.0646712471	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1730968188	34.0257970163	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.0683529	28.6269555	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.4169938143	37.423288242	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5847309581	33.988539263	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5847363225	33.9885214713	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5847242534	33.9884900887	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.908619	34.063458	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.90844	34.063591	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.908303	34.063551	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.908287	34.063658	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8156816667	30.5076366667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.3525762216	28.2569010113	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.1816772242	25.6097296583	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1096832	32.1617823997	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.106744956	34.1153359529	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1077320089	34.1144476969	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7484983333	31.5343416667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.04034	31.9229033333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.97232	35.3669583333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.72458375	32.0691159667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.5843	37.94511	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.58948	37.92633	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5331016667	33.7310333333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.5394773549	38.6909300241	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8199865	30.504131	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3479166667	33.0172805	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.7348770358	35.1271277018	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.6763413935	32.2173784799	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.2222179522	31.3167129119	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.4344479828	38.6206006135	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3752826583	33.1412034296	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.9859189	33.3628897	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7684776505	25.2640541379	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7705850784	25.2639631176	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.1943247032	27.7518367084	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7678674849	25.26396075	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-118.6100216667	37.4117666667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.4415742997	34.9503327997	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.6061577014	26.5278395709	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.1824518082	25.6023594978	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4073046384	34.063842592	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.2547073875	31.4527653613	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.2561798096	34.0582084656	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4182666667	33.2709366667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.4599599581	29.6016329176	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.5134923312	31.9187728801	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.2039540792	33.2017129884	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8163729534	30.4943688508	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4056839278	33.257555756	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.705264645	25.7051021144	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.1201182768	35.1290602004	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.5991338884	26.5480093869	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.7067746345	32.3944896061	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.944620714	32.3525733764	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.4299235877	32.0891653811	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.8033533151	35.5256962884	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.7720109671	30.4893527835	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.0769939	33.9264829	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.0265551994	29.4762747211	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.597120285	38.7856545874	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5583213629	34.0275760191	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-122.4745251435	37.7897080749	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.82588842	34.8433975984	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.5406102613	37.1957338634	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.6273635044	39.0249946152	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7678935379	25.2642949834	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8098633215	32.3223645741	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.7351634279	36.4700768316	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8122425322	32.3183307402	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.2323533333	32.7128866667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.5160885126	36.4406934237	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.3668866883	35.044353767	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.9764249059	32.5914785167	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.636271	37.939766	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8802788264	31.7569671971	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.71526791	35.9775319033	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-122.4794215805	37.7893716069	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5473327549	33.7496336925	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.4022737704	37.6586550329	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.820106989	32.3100675639	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.877157611	36.8414442277	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.1362394902	29.2718058368	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.146355	30.33291	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.69518289	37.06759102	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.70414303	37.04565192	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-122.4734283333	37.7899083333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.7214093167	32.3199166131	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.9350685579	30.5960774125	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4173067925	33.2685002796	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.5790351814	23.0231830302	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.81827645	30.5005265191	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5691282737	34.0518922536	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.887465	31.7743166667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-100.53356592	26.56889654	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.7731447367	37.4592931578	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1726383333	34.0156222167	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.9316478331	33.9207069011	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.929411	33.9247516	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.1271396729	30.3657289638	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-102.9994389583	29.1776152083	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.7264783	32.36202	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.2084866667	33.1880016667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.3793071897	33.3779781695	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.0491416667	31.8424183333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.8004915457	30.4460590123	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.173095	34.01533055	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.9031629557	32.4266390112	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.9822055556	34.6973111111	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8366056901	35.5207100465	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.1278305	31.9209833333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.1217807831	35.6089563094	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8300998731	35.5187435268	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8364028172	35.5169289497	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8377790844	35.5161153882	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.8273776606	23.9938164096	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.7636538	32.3199396	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.2994958759	33.6001701543	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8203410804	30.4990636091	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4366915975	33.5983247219	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.2713994173	25.6849011424	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.2796143858	26.110637	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-101.3676408601	25.4876866674	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.6110549802	28.4272528744	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.1475996709	26.5789614783	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.5800057464	35.7177536933	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.437990509	30.8814742562	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.9077133333	36.0300861667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.9075	36.0296555	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.0447133333	33.7766383333	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.39408	33.665355	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.6079627632	32.2900132924	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.653835	37.1850116667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.5827549707	32.3243467278	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.800275	33.694467	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.798403	33.695081	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.8009497338	33.7134112017	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-99.8037021997	30.4378306553	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3723966667	33.663905	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-104.4429083333	32.17595	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4553049444	34.1490942778	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4577372	34.1496544	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5450647059	33.754013007	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-120.3208740006	40.4350354635	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-120.3081797385	40.4340493103	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.2042231244	36.1609562533	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.8316850443	35.7059745985	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.8273276465	35.6783335499	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8115633333	32.3107316667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.2083647926	32.2897109828	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4562136871	34.1473458443	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.1033661546	32.3452259278	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.8836430052	35.7556736529	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.4817915604	35.068667959	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.3897577	34.0733332	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.8786765649	35.6148556122	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.9826216907	35.661216066	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4384238819	33.6048497232	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.5559901297	32.3261228176	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.1645494064	34.1797856999	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.279685	26.113	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.3633007036	35.157222678	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-117.859342	35.387444	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8186556473	30.5003508786	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1342165957	33.9904782538	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.1467086317	34.0266054293	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.7387669857	32.4697180017	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8160021733	30.5001911844	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.8307727221	30.4963262066	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.3714185793	29.2541393994	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.9242102384	33.6824031289	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.9222115482	33.6836509087	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.9220662641	33.6834582863	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.9191492419	32.7471149425	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.2023823804	36.1583344829	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7048462204	25.7048024341	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.7043312362	25.7059528156	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.8098631	32.3223645	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5185225343	33.7860595098	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-105.616254293	28.4265523638	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.596343	32.334525	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.593209	32.331458	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.5004066667	34.27468	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.4999966667	34.2748416667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.498865	34.274795	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.144144448	31.9074421551	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-109.1441784416	31.9074189522	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.6951731518	25.7161909025	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.7597493137	32.4791073905	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.5619277778	24.8228777778	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.56345551	24.81838253	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-98.1628060474	26.2861398987	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-108.8360468712	35.5211289494	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-121.4408140108	40.9525032915	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.4867530041	36.1601097508	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.7048890983	37.0360100968	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.9732865319	34.3416424825	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.3909434	37.2096433	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-115.6541666667	34.7830944444	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-114.0696945	35.1610916667	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-106.1220206227	35.6084643881	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.676321036	32.2334787289	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-110.6632048335	32.2276273094	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-111.0152397	31.7939073	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-113.3927389	37.1891865	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-107.6224802292	32.1447303968	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.0487444444	33.7726305556	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-112.04865	33.7725194444	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-103.5506476908	24.2461285977	"bilineata"	0	0	"none"
"Amphispiza bilineata"	-116.140974905	33.9665757305	"bilineata"	0	0	"none"
