"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"gambelii"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys"	-121.14	37.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.37	48.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.38	37.73	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.87	49.24	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.31	49.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.05	44.63	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.37	47.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.41	37.23	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.04	47.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.62	35.03	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.81	39.43	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.34	37.79	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-118.18	34.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.77	39.2	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.42	48.76	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.77	37.66	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys oriantha"	-116.65	48.66	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.56	37.85	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.35	44.09	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.62	49.29	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.07	47.35	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-122.45	37.76	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-122.45	37.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.88	49.21	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.81	39.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.3	47.69	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.94	49.26	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.36	43.83	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.43	47.4	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-116.42	33.27	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.79	36.8	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.18	49.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.14	49.73	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.31	37.9	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-123.44	49.46	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.54	39.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.55	39.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.08	46.3	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.33	40.6	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.38	48.43	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.31	47.14	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.09	49.02	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-121.95	36.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.03	46.76	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.31	37.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.12	45.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.09	41.27	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.83	45.55	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.11	49.25	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.87	35.3	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-125.5	50.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.26	49.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-116.4	33.36	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.27	47.4	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.89	49.28	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.52	37.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.66	48.4	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.17	40.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.89	49.13	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.78	51.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.96	45.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.3	44.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-114.4	51.16	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.92	48.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-122.44	37.45	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.16	49.68	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.7	49.3	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.95	36.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.64	49.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.8	39.28	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.69	49.01	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.79	51.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.29	47.66	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.79	36.79	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.59	48.18	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-114.69	50.95	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.39	44.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-122.08	36.95	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-119.88	39.32	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.48	37.64	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.09	38.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.42	42.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.38	47.88	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.92	49.08	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.66	37.82	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.76	45.22	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.22	45.45	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.32	37.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.01	38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.01	44.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.02	44.63	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-114.44	49.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.06	44.67	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.63	35.05	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-116.28	51.39	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.12	40.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.15	48.09	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.94	36.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.96	36.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.35	48.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-122.45	37.77	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.97	45.8	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.19	49.3	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-123.86	46.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.29	48.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.08	44.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.68	49.04	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-115.89	51.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.41	47.96	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.75	48.07	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.97	45.48	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.94	45.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.33	47.71	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.05	38.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.79	39.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.48	37.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.08	49.04	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-125.87	49.11	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.92	49.22	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.38	48.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.9	48.53	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.79	50.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.36	48.49	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.74	50.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.98	45.22	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-123.41	48.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.74	36.82	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.33	38.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.82	39.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.84	49.04	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-115.11	50.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.43	46.01	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.86	35.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.52	47.26	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.44	37.45	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.42	37.39	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.46	37.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.35	47.62	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.49	48.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.13	38.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys oriantha"	-120.2	39.54	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.75	45.51	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.33	47.65	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.68	45.62	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.14	41.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.32	37.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.95	49.26	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.49	37.64	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.45	37.8	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.01	44.88	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.43	37.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.8	48.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.06	44.83	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-122.46	37.78	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.01	44.99	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.91	49.28	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.12	38.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.51	37.54	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.38	47.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.82	49.2	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.09	44.05	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.33	44.64	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.28	44.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.07	44.68	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.2	37.01	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.02	48.55	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.77	48.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.01	48.55	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.98	47.55	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.57	48.35	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.01	49.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.87	45.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.49	48.45	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-116.91	33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.59	37.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.3	47.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.83	37.05	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.64	36.99	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.35	48.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.49	45.42	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.5	48.85	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.32	37.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.83	49.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.51	37.56	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.52	37.53	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.11	49	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.39	48.43	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.93	45.29	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-124.07	44.83	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-113.04	37.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.11	48.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.8	49.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.63	35.03	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.39	48.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.9	47.05	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.19	49.13	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.32	37.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.44	37.73	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.18	49.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-116.05	34.13	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.96	37.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.14	38.46	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-125.55	48.94	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-125.7	49.04	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.11	48.02	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.44	38.16	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.31	40.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.1	49.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.86	35.37	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-125.33	50.04	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.41	37.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-127.15	54.77	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.91	48.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.82	46.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.35	47.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.52	37.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.28	40.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.33	38.57	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.9	49.73	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.76	47.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.14	48.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.49	37.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.43	43.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-120.94	35.46	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.32	48.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.19	49.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.27	45.56	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.4	47.69	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.17	49.29	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.58	37.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.22	49.35	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.06	49.32	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.12	49.28	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.38	47.56	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.99	49.68	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.76	48.65	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.3	45.51	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.15	49.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.69	48.1	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.44	37.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.43	47.66	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.55	48.36	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.89	37.23	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.2	47.48	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.2	47.48	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.18	49.26	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-118.21	34.2	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.5	37.62	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.18	41.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-117.01	32.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.89	48.42	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.3	46.8	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-117.11	32.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.39	37.77	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.16	37.35	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.08	49.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.45	37.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.16	47.36	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-115.46	36.21	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.32	47.57	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.32	47.7	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.35	48.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-124.13	44.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.02	49.32	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.96	49.24	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-115.33	51.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.07	49.18	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.45	45.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.08	40.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.88	47.43	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.67	45.51	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.66	45.54	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.01	45.01	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.42	37.4	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.77	47.04	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.08	44.08	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.51	37.57	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.12	37.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.85	49.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.09	37.24	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.8	37.26	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.63	47.57	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.94	45.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys pugetensis"	-122.42	37.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-122.37	37.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.22	40.69	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.05	38.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.94	38.11	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-125	49.79	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.52	49.6	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli"	-122.96	38.2	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.8	39.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-116.16	34.01	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.31	37.84	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.4	37.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-116.04	34.13	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.73	36.82	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.92	36.63	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.07	45.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii"	-115.15	50.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-115.15	50.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-119.06	50.36	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-118.12	36.23	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.28	49.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.44	37.78	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.26	49.26	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.62	49.16	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-121.8	36.84	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.35	47.72	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-112.69	33.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-124.11	40.55	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.38	47.69	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.8	49.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-114.39	51.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.64	48.32	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.78	37.95	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.34	48.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.77	48.03	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-122.44	37.76	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.13	49.01	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys"	-123.15	48.61	"unknown"	0	1	1	"gambelii"
