"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"nuttalli"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys"	-105.04	40.52	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-104.76	39.95	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-104.78	39.37	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-104.67	39.86	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-108.47	39.04	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-105.1	40.05	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.11	39.34	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-105.09	39.5	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.16	38.84	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.3	31.7	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambeli"	-95.28	38.9	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambeli"	-101.59	38.91	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambeli"	-95.26	38.9	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambeli"	-99.89	38.99	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambeli"	-119.77	46.21	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-116.35	43.84	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-94.35	35.44	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-100.2	37.41	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-152.71	68.23	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-145.1	69.2	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-161.17	68.89	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-101.58	37.86	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-99.21	37.28	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-95.3	39.01	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-97.14	37.34	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-94.53	39.5	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-101.93	37.11	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-101.8	37.15	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-101.93	37.1	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-144.06	65.83	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-68.41	58.1	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-101.78	37.15	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-101.73	37.11	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-105.46	46.32	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-115.28	33.03	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.52	33.13	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-115.83	33.73	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.66	33.57	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.43	34.12	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-111.13	33.67	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.72	33.21	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.36	33.25	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-112.95	32.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.29	35.67	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.49	33.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-107.09	33.08	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-112.71	32.06	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-91.49	44.81	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-117.91	34.51	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-120.73	41.59	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.15	34.98	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-110.87	32.26	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-115.83	33.33	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-117.63	35.38	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.5	34.55	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-111.76	34.87	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.75	34.77	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.88	34.85	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambeli"	-118.14	34.7	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-116.07	33.57	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-57.01	53.71	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.56	31.81	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-55.59	52.27	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-124.18	43.58	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.58	26.24	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-111.55	39.5	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-98.67	29.93	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-118.34	46.06	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-55.41	47.52	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.56	48.74	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-71.04	44.79	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-110.84	58.62	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-108.94	59.39	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.26	44.56	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-96.98	42.89	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-61.26	56.21	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-57.21	54.45	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-57.5	54	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-63.61	50.24	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-86.01	40.04	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-161.76	60.79	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.11	47.07	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-110.19	31.72	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-129.68	56.11	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-121.6	51.14	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-121.37	51.47	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-127.94	51.53	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.21	49.2	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-114.69	49.64	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-114.67	49.48	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.49	48.39	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.57	48.33	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.52	48.37	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.36	48.38	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-55.78	52.97	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.42	27.75	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.67	28.28	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.86	32.31	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-124.28	42.05	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-149.29	63.77	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.89	34.06	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys leucophrys"	-76.51	42.44	"leucophrys"	0	0	0	"none"
"Zonotrichia leucophrys"	-100.81	33.77	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-73.23	42.52	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-110.71	32.43	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-145.28	66.56	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-78.91	38.28	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-99.13	30.03	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.6	47.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-158.14	64.71	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-107.4	24.81	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-107.93	25.71	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.71	23.97	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-102.23	22.35	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-101.43	25.67	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-100.21	25.91	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-102.78	20.35	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-103.63	25.5	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-100.8	22.38	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-99.93	21.79	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-107.22	33.19	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-100.86	33.48	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-105.08	45.56	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-108.15	32.8	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-105.64	35.97	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-107.61	33.42	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-98.31	45.44	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-112.23	33.39	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-112.79	33.01	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-112.18	33.25	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-112.45	34.62	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-83.92	35.92	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-110.93	32.16	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-104.82	36.22	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-108.87	33.27	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-108.88	32.14	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-103.7	35.18	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-106.65	35.08	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-111.49	32.85	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-109.05	32.66	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-106.87	34.34	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-104.71	36.03	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.23	34.81	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.79	34.63	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.66	35.19	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.66	35.2	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-107.83	36.72	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-108.34	36.73	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-106.65	35.08	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-103.53	34.11	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.38	35.11	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.64	35.2	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-108.61	32.96	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-163.79	64.76	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-146	65.37	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-103.53	34.11	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-147.81	64.85	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-108.17	36.73	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-147.72	64.84	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-148.52	64.92	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-106.68	35.13	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-106.61	35.12	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.89	33.99	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-103.84	32.38	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-103.83	32.34	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.35	35.61	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-106.96	34.32	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-108.75	31.39	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-109.03	32.04	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-105.98	35.52	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-104.31	32.76	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-92.54	47.46	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-111.8	40.82	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-122.99	45	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-148.96	63.72	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-123.02	48.53	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys ssp."	-77.94	43.21	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.99	33.64	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys nuttalli"	-124.93	49.68	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-121.94	49.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-121.81	48.95	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-95.28	38.93	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.23	33.96	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.06	36.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-106.43	37.02	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-152.14	69.37	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-113.99	46.87	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-102.54	29.06	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-114.41	34.54	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-114.68	33.23	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.05	34.84	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.44	34.68	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-113.6	42.62	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.9	42.77	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-115.46	41.83	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-120.67	48.72	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-124.38	43.29	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-124.04	46.86	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-124.88	49.72	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-125.15	49.86	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-163.93	68.7	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-113.63	48.72	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-109.68	23.05	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-115.12	40.97	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-115.51	40.33	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.85	48.48	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-120.29	41.99	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-165.62	68.28	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-124.41	43.16	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys ssp."	-115.73	48.89	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys ssp."	-115.57	44.65	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-111.92	41.75	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-112.5	40.04	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-111.64	41.89	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-111.47	41.93	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-111.64	39.27	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-114.65	34.99	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-118.32	35.94	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.75	33.41	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.73	33.43	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-162.5	66.73	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-157.62	67.01	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-123.03	44.94	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-132.43	56.59	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.32	34.66	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-132.38	56.47	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.64	34.96	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-133.7	59.48	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-133.62	59.53	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-120.7	40.84	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-112.9	27.3	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-105.52	33.5	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-110.35	31.55	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-110.3	24.12	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-116.95	39.25	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-117.03	39.4	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.58	29.72	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.49	35.43	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.35	35.48	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.55	35.38	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.9	35.47	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.07	33.56	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-117.3	45.16	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-117.35	45.23	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-112.53	53.44	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-122.89	48.48	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-123.02	48.52	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-109.45	32.15	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-118.73	41.67	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-118.74	41.7	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.63	35.52	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.74	34.05	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-76.44	42.45	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-110.94	33.25	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-108.54	35.47	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-99.93	34.85	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.54	35.21	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.41	35.15	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.47	35.18	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.42	35.16	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-99.77	36.08	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.21	34.45	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-96.87	34.76	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.51	35.22	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-95.39	36.16	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.68	35.53	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.5	35.29	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-99.12	34.63	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-95.52	36.62	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-112.6	42.76	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-98.13	35.46	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.44	35.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-95.89	36.13	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-95.76	36.58	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-97.31	35.21	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.61	45.39	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122	45.36	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.87	46.54	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.83	44.13	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.67	42.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.28	46.55	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-117.57	45.38	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-104.41	48.46	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.49	45.08	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-121.55	44.35	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.95	46.64	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-124.2	42.11	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.55	45.25	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-121.63	46.92	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-134.2	58.66	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-121.85	43.62	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.27	48.46	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.28	48.52	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.26	48.5	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-118.37	46.04	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.38	46.17	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-96.16	37.98	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-119.99	46.95	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.65	46.9	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.56	46.9	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.9	47.04	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.57	47.3	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.1	47.03	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-120.61	46.91	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-123.09	48.54	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-122.43	46.87	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys"	-119.28	46.29	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-105.53	40.4	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys leucophrys"	-80.45	44.57	"leucophrys"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-103.06	29.82	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-112.4	34.46	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-105.66	31.13	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-103.17	29.31	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-115.16	37.19	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-134.73	59.95	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-144.71	62.58	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-139.57	67.57	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-103.66	30.45	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii?"	-102.94	29.6	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-112.95	51.3	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-146.09	61.85	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-114.52	51.67	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys leucophrys"	-83	42.29	"leucophrys"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.14	67.82	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-126.87	65.28	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys nuttalli"	-122.61	45.26	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii?"	-105.08	40.57	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-80.46	44.56	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys oriantha"	-109.94	41.03	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-115.35	51.09	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-113.59	53.95	"unknown"	0	0	0	"none"
"Zonotrichia leucophrys gambelii"	-110.83	32.14	"unknown"	0	0	0	"none"
