"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"gambelii"	"pugetensis"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys"	-87.77	41.88	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.6	41.79	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.21	41.61	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.19	41.61	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.07	42.83	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.04	43.63	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.28	42.37	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.34	41.71	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.81	44.16	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.8	43.87	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.66	43.91	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.53	41.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.96	44.81	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.32	42.95	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.33	43.09	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.37	41.68	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.16	41.62	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.45	41.64	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.86	43.94	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.01	42.27	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.62	41.89	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.39	42.58	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.38	42.58	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.03	45.43	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.46	44.41	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.68	41.82	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76	43.05	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.65	41.11	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.83	41.48	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.74	43.67	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.39	42.93	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.36	43.37	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.95	42.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.93	43.21	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.79	39.25	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.31	43.67	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.58	45.5	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.44	41.13	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.51	43.59	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.87	43.32	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.66	42.28	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.08	41.74	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.28	43.89	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.51	41.01	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.56	44.3	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.2	41.64	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.45	44.06	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.27	41.61	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.27	41.64	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.85	43	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.01	41.67	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.82	40.77	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.2	44.59	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.26	42.88	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.03	43.34	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.23	42.56	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.55	44.24	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.73	41.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.46	43.13	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.8	43.06	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.86	44.82	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.26	44.31	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.5	41.42	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.61	41.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.78	42.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.55	42.94	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79	45.39	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.7	43.19	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.22	43.24	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79	44.62	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.45	43.91	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.11	43.48	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.39	43.78	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.09	41.62	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.35	44.94	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.62	43.06	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.64	45.26	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.51	43.09	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.67	41.98	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.45	42.52	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.22	44.31	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.88	41.71	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.46	46.38	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.46	41.14	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.67	41.45	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.45	43.67	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.84	42.28	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-75.78	44.62	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.36	43.63	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.32	41.36	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.24	43.77	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.73	43.16	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.23	42.39	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.43	41.56	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.9	43.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.58	44.21	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-91.65	42.02	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.86	42.28	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-75.71	41.58	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.37	43.68	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.66	41.1	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.06	41.95	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.51	41.93	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.2	42.21	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.73	43.49	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.18	44.14	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.26	41.65	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.1	44.9	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.91	43.06	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.31	41.37	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.3	44.73	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.85	42.32	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-75.83	44.92	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.55	41.57	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.41	42.29	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.73	43.99	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.75	43.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.17	42.68	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.31	43.68	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.59	43.65	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.42	40.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.02	44.51	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.41	44.23	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.69	41.5	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.84	42.57	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.84	42.18	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.1	42.48	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.24	43.89	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.39	44.21	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.11	41.36	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.29	43.09	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.5	43.94	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.77	43.09	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-74.87	40.94	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.44	42.37	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.18	43.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.66	43.38	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.16	43.31	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.35	43.82	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.86	42.65	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.98	41.93	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.36	43.69	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.43	43.05	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.95	44.09	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.16	43.15	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.12	43.92	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.2	42.51	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.33	44.44	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.78	42.03	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.93	39.72	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.45	42.48	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.3	39.86	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.74	43.12	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.18	43.82	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.87	41.43	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.74	46.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.9	43.27	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-75.97	43.12	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.87	43.95	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.23	43.05	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.01	39.95	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.86	42.17	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.13	41.84	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.6	42.98	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.21	44.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.03	42.11	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.06	43.26	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.64	43.84	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.76	42.79	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.48	44.75	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.66	43.04	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.21	43.23	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.4	43.12	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.74	45.69	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-74.77	40.58	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.16	43.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.88	42.9	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.86	41.83	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.29	43.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.48	44.23	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.29	43	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-75.98	44.87	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.63	42.59	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.45	43.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.78	41.74	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.5	43.08	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.46	42.34	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.81	42.49	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.91	41.57	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.65	41.39	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.77	39.99	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.67	42	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.38	41.56	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.82	42.72	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.23	41.44	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.07	42.1	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.46	43.65	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.01	44.51	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.49	41.3	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.05	41.4	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.32	43.64	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.22	40.46	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.49	41.5	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.89	40.42	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.98	42.71	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.58	40.77	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.84	42.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.68	41.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.63	41.72	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.4	43.07	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.57	41.78	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.69	44.59	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.58	41.78	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.83	40.79	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.46	43.66	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.24	41.56	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.31	43.02	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.8	44.94	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-90.09	43.06	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.32	43.28	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.24	41.65	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.76	42.98	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.74	40.62	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.71	43.53	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-90.44	41.04	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.05	41.82	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.33	39.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.63	41.97	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.5	41.15	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.08	43.25	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-89.64	43.12	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.58	40.13	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.11	43.18	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.94	41.49	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.92	44.48	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.96	42.56	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.58	43.59	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.07	41.9	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.64	41.95	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.82	42.6	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.9	42.98	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.88	41.8	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.16	42.61	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.33	42.86	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.3	43.14	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-90.41	42.61	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.67	44.07	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.44	42.47	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.21	39.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.22	39.85	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.18	41.63	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.88	43.61	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys leucophrys"	-87.68	41.83	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83	40.25	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.76	39.57	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.63	41.01	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys leucophrys"	-91.66	42.03	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.2	39.81	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.53	40.99	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.93	40.52	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.01	45.35	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.45	39.14	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.54	41.67	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.5	39.01	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-75.92	40.93	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.41	43.32	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.57	41.69	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-77.35	44.17	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.79	43	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.08	41.86	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.77	42.8	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.59	41.42	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.99	43.75	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.61	40.13	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.03	41.42	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.67	42.06	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.04	41.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.22	43.54	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.38	40.88	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.55	42.68	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.31	42.93	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.71	44.36	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.05	41.61	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-85.13	41.15	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.76	44.23	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.4	39.37	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.55	39.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.76	42.44	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-80.37	42.02	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.14	41.37	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-79.01	40.57	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-84.69	39.29	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.22	41.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-82.83	41.54	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-76.73	43.02	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-78.97	43.84	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.31	41.7	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-81.16	42.99	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.28	41.33	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-88.43	41.89	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-87.86	42.2	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-86.78	41.26	"unknown"	1	0	0	1	"leucophrys"
"Zonotrichia leucophrys"	-83.2	41.61	"unknown"	1	0	0	1	"leucophrys"
