"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-110.92	32.23	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.31	34.13	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.75	31.55	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.36	33.26	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.98	32.45	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.42	33.27	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.24	33.68	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.32	33.25	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.37	33.69	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.5	33.91	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.89	32.23	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.91	32.44	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.09	32.48	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.77	32.29	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.02	32.28	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.94	32.25	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.98	32.21	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.41	33.26	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.83	32.22	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111	31.92	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.05	34.14	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.37	33.76	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111	32.17	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.04	32.84	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.29	33.65	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.43	33.82	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.9	31.42	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.4	33.8	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.91	32.43	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.73	31.55	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.08	33.05	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.02	33.14	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.83	33.64	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.44	33.6	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.24	33.75	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.95	32.24	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.13	34.03	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.1	32.35	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.03	32.28	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.02	34	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.06	33.99	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.54	33.57	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.05	34.43	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.48	33.93	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.87	32.28	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.85	33.58	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.52	33.81	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.14	32.46	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.98	32.15	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.5	33.93	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.48	33.16	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.91	32.3	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.73	32.18	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.38	33.29	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.54	33.84	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.86	31.45	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.51	33.81	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.8	32.25	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.29	34.2	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.38	33.76	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.08	32.44	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.76	33.8	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.52	33.8	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.2	35.33	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.81	31.49	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.15	35.34	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.98	31.86	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.37	33.26	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.97	32.45	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.12	35.35	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.84	33.67	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.31	33.84	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.39	34.99	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.37	33.25	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.4	33.89	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.49	34.22	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.11	33.88	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.28	33.98	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.86	33	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.01	31.86	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.4	34.97	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.84	32.21	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.4	35.4	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.87	32.52	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.74	32.25	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.66	33.99	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.13	34	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.53	33.78	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.78	33.55	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.71	33.91	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.1	34.04	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.17	34.92	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.3	32.55	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.6	33.9	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.31	33.61	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.3	33.76	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.99	33.09	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.98	32.44	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.71	33.54	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.78	33.64	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.82	32.28	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.04	32.86	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.85	31.5	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.31	33.44	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.38	33.74	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.79	34.1	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.18	33.87	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.45	34.15	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.93	32.42	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.28	34.21	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.27	34.13	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.43	33.71	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.51	33.98	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.91	32.13	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.75	32.3	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.64	35.09	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.86	32.25	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.91	32.42	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.93	32.43	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.9	32.29	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.19	33.69	"unknown"	1	0	1	"californianus"
