"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
"2:741" -90.25 15.04 20.1161670684814 9.67879199981689 69.3907241821289 116.088989257812 27.2002506256104 13.2519998550415 13.9482507705688 20.6395835876465 19.2234172821045 21.4372081756592 18.6022071838379 1971 333 42 70.0148544311523 886 140 545 226 1
"2:742" -87.05 14.15 19.7510108947754 10.7532291412354 66.2134399414062 164.300033569336 27.8642501831055 11.6239995956421 16.2402496337891 20.4852905273438 18.4509162902832 21.4665832519531 17.4721660614014 1231 220 15 79.6035461425781 538 49 440 59 1
"2:743" -91.19 15.52 14.6381874084473 12.3509588241577 71.0376358032227 140.310806274414 23.0790004730225 5.69250011444092 17.3865013122559 15.7224998474121 13.3792085647583 16.0281677246094 12.6666250228882 2049 345 46 69.0468673706055 931 153 584 169 1
"2:744" -92.11 15.44 19.081937789917 13.0829172134399 72.7162017822266 103.571029663086 28.0935001373291 10.1017503738403 17.9917488098145 19.3729991912842 17.7949161529541 20.3188743591309 17.7558326721191 1830 359 12 88.8383178710938 891 48 579 98 1
"2:745" -91.15 14.74 14.6010932922363 12.1153955459595 73.9837646484375 94.9117813110352 22.650749206543 6.27500009536743 16.3757495880127 15.1045417785645 13.3046245574951 15.5824165344238 13.3046245574951 2065 384 11 84.485237121582 967 55 669 55 1
"2:746" -93.75 17.13 24.8392715454102 10.3920841217041 60.5537490844727 208.038162231445 33.8325004577637 16.6707496643066 17.161750793457 25.6291255950928 24.3397083282471 27.0538330078125 21.9536247253418 2112 348 52 55.5686416625977 888 193 428 330 1
"2:747" -100.28 19.17 17.5476970672607 14.7434377670288 69.0923233032227 148.234085083008 28.3332500457764 6.99450016021729 21.3387489318848 18.2127494812012 17.6746673583984 19.4986248016357 15.6816663742065 985 198 8 97.9250869750977 572 32 249 47 1
"2:748" -93.9 16.23 27.3913536071777 12.6522922515869 74.4066390991211 101.747871398926 35.7960014343262 18.7917499542236 17.0042514801025 27.7592926025391 26.0402908325195 28.59983253479 26.0402908325195 1407 334 0 110.672225952148 862 5 419 5 1
"2:749" -99.67 17.55 20.3891448974609 12.638500213623 71.7271347045898 127.385208129883 29.3412494659424 11.7209997177124 17.6202507019043 20.7205410003662 20.6910839080811 21.9525833129883 18.7241668701172 1169 239 5 102.283149719238 704 24 290 33 1
"2:750" -87.34 14.74 21.7984886169434 11.4130210876465 68.3322372436523 153.450973510742 30.5347499847412 13.8325004577637 16.7022495269775 22.2216243743896 20.671875 23.5399169921875 19.757791519165 1246 209 20 68.1081695556641 520 76 391 96 1
"2:751" -105.6 22.58 25.3743705749512 14.6240129470825 66.4583282470703 270.637054443359 34.9851379394531 12.9803524017334 22.0047855377197 28.0223331451416 24.476490020752 28.2817802429199 21.9950885772705 1164 316 1 126.635299682617 889 6 707 62 1
"2:752" -100.44 19.29 20.7034168243408 15.5414581298828 66.755973815918 171.368545532227 32.6575012207031 9.37650012969971 23.2810020446777 20.6648750305176 21.0544586181641 23.1140422821045 18.7319583892822 1014 214 5 104.848258972168 613 25 245 36 1
"2:753" -89.16 20.59 25.7601661682129 14.0247087478638 67.9796295166016 198.954864501953 36.1392517089844 15.5085000991821 20.6307525634766 27.091667175293 23.855583190918 27.8183746337891 23.0426254272461 1111 193 27 66.5472946166992 518 90 400 106 1
"2:754" -105.09 21.49 23.1478118896484 13.6154584884644 68.7493133544922 250.328811645508 31.4797496795654 11.6752500534058 19.804500579834 25.8682079315186 22.0838756561279 25.8682079315186 20.0832080841064 1404 367 1 124.52725982666 1048 13 1048 52 1
"2:755" -105.28 21.54 25.7007656097412 12.6716957092285 66.3859100341797 271.981689453125 33.7721252441406 14.6841955184937 19.0879287719727 28.592098236084 24.3801727294922 28.592098236084 22.3365898132324 1440 403 1 127.488182067871 1093 10 1093 43 1
"2:756" -101.42 17.82 25.3646564483643 11.2268543243408 76.4915390014648 76.2826156616211 32.4967498779297 17.8194999694824 14.6772499084473 25.8067092895508 24.8705005645752 26.2530422210693 24.3645000457764 1241 332 2 116.228149414062 808 8 469 29 1
"2:757" -94.9 16.33 27.2349643707275 10.1957731246948 68.3615188598633 141.130020141602 34.4623184204102 19.5478267669678 14.9144916534424 28.073429107666 25.2454109191895 28.6908226013184 25.2454109191895 929 247 1 118.097503662109 575 5 277 5 1
"2:758" -102.33 20.2 19.6517295837402 16.4564170837402 62.6636543273926 254.386795043945 32.5265007019043 6.2649998664856 26.2615013122559 21.5533752441406 19.3651657104492 22.6442909240723 16.2826671600342 776 199 3 116.334403991699 529 13 189 25 1
"2:759" -96.86 17.25 19.2742385864258 14.3882293701172 68.9396820068359 153.169326782227 29.4352493286133 8.5644998550415 20.8707504272461 20.0871257781982 17.3244171142578 21.1159992218018 17.2853336334229 720 155 4 92.9694900512695 394 19 254 28 1
"2:760" -90.32 15.4 17.1577186584473 10.3168125152588 70.8718338012695 126.905601501465 24.4580001831055 9.90100002288818 14.5570001602173 18.0098342895508 17.1087074279785 18.4790840148926 15.4019584655762 2363 341 76 52.7494659423828 941 248 583 312 1
"2:761" -92.23 15.96 24.619478225708 12.6217079162598 67.502082824707 147.815155029297 34.0270004272461 15.3287496566772 18.6982498168945 24.9705410003662 23.58424949646 26.4435844421387 22.7379570007324 1261 275 4 102.210205078125 680 16 375 16 1
"2:762" -99.38 17.38 22.6016979217529 13.0718955993652 72.7054595947266 133.103668212891 31.4890003204346 13.5097503662109 17.9792499542236 23.0282497406006 22.7892913818359 24.2099590301514 20.8387908935547 1075 235 2 108.054931640625 679 15 256 22 1
"2:763" -89.63 13.83 23.1766357421875 11.325270652771 76.3428497314453 75.662467956543 30.5942497253418 15.7594995498657 14.8347501754761 23.1370410919189 22.5567073822021 24.2554168701172 22.3586673736572 1832 365 3 95.9990005493164 989 16 239 51 1
"2:764" -105.13 21.65 24.0391139984131 13.8578538894653 67.9681396484375 252.488479614258 32.8880004882812 12.4992504119873 20.3887500762939 26.6740837097168 23.1728744506836 26.7457904815674 20.9090423583984 1399 374 1 125.404724121094 1051 12 877 75 1
"2:765" -88.02 14.81 23.4004898071289 11.8273124694824 72.3394165039062 126.375930786133 32.0434989929199 15.6937503814697 16.3497486114502 23.953540802002 23.5928745269775 24.8852081298828 21.8047504425049 1933 327 34 67.2642593383789 861 128 491 264 1
"2:766" -92.84 15.41 27.6704368591309 12.7637920379639 74.3691558837891 85.8998794555664 36.1472511291504 18.9845008850098 17.1627502441406 27.6145420074463 27.1594581604004 28.8060417175293 26.6615829467773 2215 475 3 99.4624633789062 1238 17 253 17 1
"2:767" -92.51 16.82 14.5518646240234 13.4650630950928 71.1731033325195 152.018127441406 23.2622509002686 4.3435001373291 18.9187507629395 15.8658752441406 12.4127922058105 15.9965839385986 12.4127922058105 1128 224 13 83.9685516357422 546 44 499 44 1
"2:768" -99.52 17.27 25.3382396697998 11.912896156311 72.7371826171875 115.585655212402 33.4957504272461 17.1177501678467 16.3780002593994 26.0301246643066 25.4769992828369 26.7962074279785 23.8524589538574 1482 329 3 115.884284973145 929 14 374 26 1
"2:769" -93.39 16.76 23.6176242828369 12.8110837936401 66.7617645263672 179.518646240234 33.3267517089844 14.1374998092651 19.1892509460449 24.9099159240723 23.5073337554932 25.6415424346924 21.1986656188965 1006 197 12 91.1097717285156 532 39 291 52 1
"2:770" -94.18 16.58 23.3138637542725 11.4933128356934 73.6857070922852 116.751007080078 30.8197498321533 15.2220001220703 15.597749710083 24.0654582977295 21.7002506256104 24.529125213623 21.7002506256104 862 178 9 94.0785064697266 475 34 249 34 1
"2:771" -104.27 19.54 18.226282119751 13.6574792861938 66.3507843017578 201.184204101562 27.7530002593994 7.16925001144409 20.5837497711182 20.00612449646 16.8510837554932 20.2650833129883 15.5340003967285 1193 272 4 106.313720703125 763 23 704 69 1
"2:772" -103.88 19.28 24.4772090911865 14.4304170608521 73.4605941772461 147.054641723633 33.6187515258789 13.9750003814697 19.6437511444092 25.7027492523193 23.2506675720215 26.033166885376 22.574333190918 981 230 1 114.278129577637 674 7 576 43 1
"2:773" -94.36 16.53 26.6580104827881 12.3379373550415 71.4393844604492 127.723083496094 35.0482482910156 17.7777500152588 17.2704982757568 27.2067909240723 24.9644165039062 28.1521663665771 24.9644165039062 1157 283 4 105.188163757324 673 19 345 19 1
"2:774" -94.45 16.5 27.7726764678955 13.4717292785645 71.3006896972656 126.887413024902 36.8332481384277 17.9389991760254 18.8942489624023 28.1398334503174 26.13450050354 29.3107089996338 26.13450050354 1121 286 1 112.172401428223 677 11 346 11 1
"2:775" -99.51 17.05 26.1777076721191 10.8176250457764 72.4386520385742 101.104583740234 33.6609992980957 18.7275009155273 14.9334983825684 26.8450832366943 26.1632080078125 27.4198741912842 24.8524169921875 1422 326 2 117.477409362793 897 10 366 23 1
"2:776" -92 15.65 19.0151557922363 12.5218954086304 71.3071670532227 126.77995300293 27.69700050354 10.1365003585815 17.5605010986328 19.8436660766602 18.0303745269775 20.4361248016357 17.2969589233398 1787 354 14 89.0254287719727 872 52 536 66 1
"2:777" -91.86 15.97 24.1928958892822 12.991250038147 67.4265823364258 150.488082885742 33.9727516174316 14.7054996490479 19.2672519683838 24.623083114624 23.1049995422363 26.0384159088135 22.2672920227051 1525 322 11 95.0888824462891 780 36 443 44 1
"2:778" -96.47 16 23.1417179107666 10.994104385376 79.8641967773438 77.0594253540039 29.6614990234375 15.8955001831055 13.765998840332 23.5673332214355 22.0770835876465 23.9664573669434 22.0770835876465 1517 315 8 97.8764495849609 818 35 468 35 1
"2:779" -94.23 16.37 26.9909591674805 12.8014993667603 73.2707595825195 114.236541748047 35.4227485656738 17.9512500762939 17.4714984893799 27.4204177856445 25.494457244873 28.3477077484131 25.494457244873 1306 326 2 110.704864501953 794 9 388 9 1
"2:780" -99.52 17.17 25.3382396697998 11.912896156311 72.7371826171875 115.585655212402 33.4957504272461 17.1177501678467 16.3780002593994 26.0301246643066 25.4769992828369 26.7962074279785 23.8524589538574 1482 329 3 115.884284973145 929 14 374 26 1
"2:781" -92.1 16.87 20.6804790496826 11.1653747558594 64.7399520874023 177.008285522461 29.4177494049072 12.1712503433228 17.2464981079102 21.7874584197998 18.9440002441406 22.5053749084473 18.2089157104492 1930 342 53 64.4146194458008 838 168 509 199 1
"2:782" -95.03 16.94 25.072322845459 10.0725212097168 60.8878211975098 187.181762695312 33.898250579834 17.3554992675781 16.5427513122559 26.0240821838379 24.8655414581299 27.1958332061768 22.5438747406006 1701 349 25 91.1393661499023 999 82 312 128 1
"2:783" -104.47 19.68 21.1640110015869 15.2974376678467 67.0918197631836 204.813507080078 31.8817501068115 9.08100032806396 22.8007507324219 22.8898754119873 19.8177070617676 23.2097911834717 18.3969573974609 1136 262 3 110.844718933105 753 20 457 56 1
"2:784" -103.57 19.35 20.2515316009521 15.1871042251587 66.9116439819336 195.486694335938 30.8742504119873 8.17700004577637 22.6972503662109 21.7901668548584 19.0751247406006 22.2667922973633 17.5808334350586 994 216 3 105.744682312012 627 14 399 56 1
"2:785" -103.33 20.86 19.28684425354 17.1192283630371 62.8690032958984 262.640472412109 32.7779998779297 5.5479998588562 27.2299995422363 21.4212493896484 18.7096672058105 22.2279586791992 15.8059577941895 856 230 4 117.777122497559 588 14 191 32 1
"2:786" -103.94 19.17 24.4772090911865 14.4304170608521 73.4605941772461 147.054641723633 33.6187515258789 13.9750003814697 19.6437511444092 25.7027492523193 23.2506675720215 26.033166885376 22.574333190918 981 230 1 114.278129577637 674 7 576 43 1
"2:787" -93.93 16.51 24.2312088012695 12.881875038147 71.0734024047852 143.905364990234 33.0132484436035 14.888500213623 18.1247482299805 25.3144989013672 22.2609996795654 25.7685832977295 22.2609996795654 765 146 12 89.8462982177734 419 45 215 45 1
"2:788" -95.15 16.3 27.7890853881836 11.2492914199829 72.2759170532227 119.504844665527 35.4267196655273 19.8623485565186 15.5643711090088 28.379825592041 26.1099872589111 29.0715923309326 26.1099872589111 922 236 2 116.283714294434 559 7 279 7 1
"2:789" -92.85 17.05 19.1051044464111 12.6969585418701 67.4858551025391 173.209411621094 28.2032508850098 9.38899993896484 18.8142509460449 20.1475830078125 17.5055828094482 20.9356670379639 16.7125835418701 1395 261 24 81.0949401855469 696 78 392 91 1
"2:790" -105.54 20.44 23.1900730133057 13.3945531845093 69.0365829467773 229.135864257812 31.187952041626 11.7858438491821 19.4021072387695 25.7371978759766 22.0013046264648 25.7406616210938 20.3619976043701 1195 330 1 121.979827880859 870 9 651 40 1
"2:791" -92.04 16.69 19.8708534240723 11.2680416107178 65.256721496582 174.863952636719 28.4654998779297 11.1982498168945 17.2672500610352 20.9883327484131 18.1654586791992 21.6503753662109 17.4129581451416 1771 322 40 70.2753067016602 804 129 495 150 1
"2:792" -101.76 21.14 18.9454479217529 17.0153541564941 62.7172775268555 288.432525634766 32.088249206543 4.95800018310547 27.1302490234375 21.4284172058105 18.4250831604004 22.119499206543 15.1126661300659 606 152 4 105.958358764648 386 21 281 31 1
"2:793" -97.64 17.7 17.337532043457 15.1740207672119 68.7182540893555 160.694061279297 28.324499130249 6.24300003051758 22.0814990997314 18.0882091522217 15.3148746490479 19.2919158935547 15.2990417480469 612 137 4 92.1655349731445 317 15 240 21 1
"2:794" -99.16 17.41 23.5272808074951 13.4478950500488 72.7867431640625 121.929229736328 32.7897491455078 14.3140001296997 18.4757499694824 23.7162494659424 23.8058757781982 25.1151237487793 22.0175838470459 1271 277 3 110.377464294434 791 19 314 24 1
"2:795" -96.03 16.62 23.1868858337402 14.5258121490479 74.8357849121094 125.792144775391 32.6432495117188 13.2329998016357 19.410249710083 23.8141250610352 21.5862503051758 24.7261238098145 21.5862503051758 695 145 3 99.976432800293 403 13 229 13 1
"2:796" -86.41 15.29 23.1126041412354 9.9776668548584 66.4557571411133 159.568511962891 30.6979999542236 15.6840000152588 15.0139999389648 23.6258735656738 23.1451244354248 24.8982086181641 20.9351673126221 1275 188 29 53.6716194152832 506 106 339 155 1
"2:797" -96.96 19.18 20.1068229675293 11.1733541488647 62.6212539672852 217.209060668945 28.8715000152588 11.0287504196167 17.8427505493164 21.4833755493164 17.8575000762939 22.3377494812012 17.0588340759277 1481 276 35 75.0772705078125 717 120 404 126 1
"2:798" -94.03 16.27 27.7908878326416 12.6579666137695 74.9235763549805 98.6379852294922 36.1118125915527 19.2173080444336 16.8945045471191 28.1014652252197 26.5104866027832 28.9743595123291 26.5104866027832 1455 358 1 111.303268432617 893 6 429 6 1
"2:799" -92.64 16.62 19.1507091522217 13.2583332061768 68.5521774291992 153.32292175293 28.503999710083 9.16349983215332 19.3404998779297 19.9849586486816 17.8284168243408 20.8418750762939 17.0671672821045 1219 247 10 90.164924621582 610 37 399 37 1
"2:800" -87.6 14.63 21.8145313262939 11.6531457901001 70.4788360595703 143.629776000977 30.4624996185303 13.9282503128052 16.5342483520508 22.20924949646 20.7412910461426 23.4336242675781 19.9128761291504 1379 232 24 68.8909301757812 586 82 423 105 1
"2:801" -92.4 15.49 17.9423542022705 12.2240419387817 75.7739410400391 96.7351684570312 25.5459995269775 9.41374969482422 16.1322498321533 18.5276679992676 16.6025009155273 18.9622497558594 16.6025009155273 1706 345 7 92.9690322875977 869 28 537 28 1
"2:802" -99.57 17.85 26.2320003509521 14.9244585037231 69.440315246582 161.552764892578 37.080249786377 15.5877504348755 21.4925003051758 26.0639591217041 25.4265003204346 28.4316673278809 24.4305000305176 1077 233 2 111.553955078125 669 14 290 26 1
"2:803" -91.79 16.27 19.9414482116699 11.1257295608521 66.8031387329102 152.287200927734 28.3507499694824 11.696249961853 16.6544990539551 21.0170822143555 19.6685829162598 21.5367088317871 17.7854175567627 2217 376 41 72.9575347900391 1033 148 584 202 1
"2:804" -97.08 18.13 23.8229064941406 16.7573547363281 67.9287948608398 234.91259765625 36.0615005493164 11.3924999237061 24.6690006256104 24.6137084960938 22.0363330841064 26.6647491455078 20.7430419921875 900 172 11 91.2244262695312 498 38 245 42 1
"2:805" -88.22 13.77 22.5878963470459 10.9409580230713 74.2590560913086 81.1713027954102 30.3432502746582 15.6097497940063 14.7335004806519 22.302791595459 21.8759994506836 23.7228755950928 21.6830005645752 1984 386 3 92.9437561035156 996 14 306 63 1
"2:806" -100.98 18.47 27.7503852844238 15.0263957977295 68.7101593017578 155.699234008789 38.8932495117188 17.0240001678467 21.8692493438721 27.1163330078125 28.3404579162598 30.0336246490479 26.2617073059082 937 226 1 118.665466308594 633 6 201 21 1
"2:807" -92.32 15.56 18.2945213317871 12.7274580001831 71.7151031494141 126.018745422363 26.9465007781982 9.19925022125244 17.7472496032715 19.1609992980957 17.2863330841064 19.6946659088135 16.5882911682129 1463 295 10 92.7408676147461 736 34 453 39 1
"2:808" -104.83 22.63 16.8693752288818 16.5780830383301 65.8965301513672 273.773193359375 28.9074993133545 3.74974989891052 25.1577491760254 19.2473754882812 17.2218742370605 19.6735000610352 13.1962919235229 959 232 4 105.69327545166 630 22 362 105 1
"2:809" -95 17.22 25.3539276123047 9.64681243896484 57.6531410217285 218.835144042969 34.3445014953613 17.6119995117188 16.7325019836426 26.7117080688477 24.8724174499512 27.6640014648438 22.3445415496826 2873 579 47 84.1256484985352 1619 171 486 273 1
"2:810" -104.96 21.42 20.3027286529541 16.0553340911865 66.3053131103516 251.034301757812 31.42799949646 7.21374988555908 24.2142486572266 22.8485832214355 19.9000835418701 22.9873752593994 17.0738334655762 1310 350 2 122.684150695801 954 15 851 72 1
"2:811" -105.02 21.61 24.0391139984131 13.8578538894653 67.9681396484375 252.488479614258 32.8880004882812 12.4992504119873 20.3887500762939 26.6740837097168 23.1728744506836 26.7457904815674 20.9090423583984 1399 374 1 125.404724121094 1051 12 877 75 1
"2:812" -87.28 14.12 20.3995418548584 11.4979581832886 67.7077331542969 151.193832397461 29.0032501220703 12.0214996337891 16.9817504882812 20.9948749542236 19.2690410614014 22.003999710083 18.330207824707 1136 216 12 82.1004791259766 499 40 420 79 1
"2:813" -87.32 15.27 23.5692806243896 10.9926042556763 67.5418472290039 165.793487548828 31.9804992675781 15.705249786377 16.2752494812012 24.0001258850098 22.3892917633057 25.4481658935547 21.3621253967285 1063 167 22 58.5700073242188 428 91 295 159 1
"2:814" -99.43 18.74 23.2556972503662 15.5463123321533 66.1594467163086 191.39794921875 34.9635009765625 11.4652500152588 23.4982509613037 23.9868335723877 21.0209579467773 25.7854175567627 20.9429168701172 1064 223 3 108.974922180176 649 20 306 29 1
"2:815" -87.46 13.9 21.4143753051758 11.421124458313 71.3352127075195 112.019805908203 29.6070003509521 13.5965003967285 16.0104999542236 21.7533760070801 19.9152488708496 22.6065406799316 19.8881244659424 1340 269 8 88.7237701416016 625 27 494 61 1
"2:816" -87.25 14.28 21.197301864624 11.6708955764771 67.5096282958984 150.449645996094 30.0382499694824 12.7504997253418 17.2877502441406 21.6896667480469 20.0995006561279 22.843957901001 19.1654586791992 1044 184 13 76.4049453735352 444 42 372 54 1
"2:817" -90.78 14.33 26.4011878967285 10.4989166259766 76.4711685180664 66.0286102294922 32.9232482910156 19.1940002441406 13.729248046875 26.4185409545898 25.576208114624 27.1561660766602 25.5477504730225 2664 543 9 90.5932540893555 1283 42 401 124 1
"2:818" -89.12 14.28 21.040678024292 10.3249378204346 71.200325012207 104.019996643066 28.6547508239746 14.1534996032715 14.5012512207031 21.2155418395996 19.8616676330566 22.36887550354 19.7228336334229 1562 293 5 92.2973403930664 802 26 242 48 1
"2:819" -95 16.7 25.3552494049072 9.77395820617676 59.6873817443848 186.602798461914 34.1095008850098 17.7342510223389 16.3752498626709 26.2922077178955 25.2059173583984 27.4659156799316 22.8311252593994 1445 300 21 80.9590225219727 744 74 308 139 1
"2:820" -87.84 13.27 26.4125003814697 10.0974359512329 76.4237899780273 84.3583831787109 33.2798805236816 20.067455291748 13.2124252319336 25.8744583129883 26.572681427002 27.5674057006836 25.4844188690186 1803 391 2 98.7672653198242 961 10 246 379 1
"2:821" -91.15 14.38 24.6068534851074 9.87179183959961 78.8544692993164 58.4432754516602 30.5402507781982 18.0212497711182 12.5190010070801 24.6272087097168 23.8834991455078 25.2490005493164 23.8541240692139 3604 677 24 81.4341125488281 1659 119 576 240 1
"2:822" -90 14.83 19.2656669616699 9.3861665725708 69.9833526611328 106.172004699707 26.3652496337891 12.9532499313354 13.4119997024536 19.8443336486816 18.6125411987305 20.4537925720215 17.8614158630371 1445 283 15 85.1677169799805 718 56 470 84 1
"2:823" -103.8 19.53 19.740478515625 15.5195827484131 66.2444458007812 198.6865234375 30.8584995269775 7.43074989318848 23.4277496337891 21.2074165344238 18.675666809082 21.8530426025391 17.0189170837402 957 212 5 102.314117431641 585 19 400 60 1
"2:824" -102.92 19.64 21.8421878814697 14.7362079620361 65.5073547363281 191.026000976562 32.7432518005371 10.2477502822876 22.4955024719238 22.8012924194336 21.3157920837402 23.9606246948242 19.2167491912842 1005 222 5 106.250839233398 620 18 220 42 1
"2:825" -103.38 19.55 21.1223335266113 16.5107498168945 65.5078048706055 223.035049438477 33.0234985351562 7.81925010681152 25.2042484283447 22.7561664581299 20.0042495727539 23.5028743743896 18.0486660003662 972 210 3 106.388343811035 603 13 412 54 1
"2:826" -88.77 20.62 25.7797603607178 14.0198125839233 69.4892959594727 190.97331237793 35.8162498474121 15.6407499313354 20.1754989624023 27.169792175293 23.8870830535889 27.7687492370605 23.1609592437744 1167 202 29 65.0142288208008 537 99 411 117 1
"2:827" -92.26 14.9 26.8707389831543 13.0031452178955 78.4598159790039 63.1577110290527 34.8802490234375 18.3072490692139 16.5729999542236 26.6717491149902 26.2016658782959 27.7596244812012 26.2016658782959 2957 560 10 84.1870651245117 1427 49 498 49 1
"2:828" -102.97 21.64 18.5415840148926 16.9232501983643 63.0823135375977 283.417510986328 31.6065006256104 4.7792501449585 26.8272514343262 21.08420753479 17.6430416107178 21.6928749084473 14.7574586868286 684 189 3 113.705200195312 459 15 325 38 1
"2:829" -92.12 16.25 19.5303020477295 13.2703132629395 69.4444427490234 140.143951416016 28.9047508239746 9.79549980163574 19.1092510223389 20.443000793457 18.3453750610352 21.0738334655762 17.5988750457764 1199 243 14 87.1632461547852 592 49 396 50 1
"2:830" -105.21 21.81 26.1457290649414 14.4870414733887 68.5793380737305 268.883392333984 35.2817497253418 14.1572504043579 21.1245002746582 28.7658748626709 25.113208770752 28.7852916717529 22.7475833892822 1404 403 1 127.158699035645 1066 10 857 66 1
"2:831" -89.37 15.13 25.3561038970947 9.9752082824707 69.0385589599609 131.853591918945 33.0467491149902 18.5979995727539 14.4487495422363 26.0956249237061 24.5420837402344 26.8549156188965 23.6054573059082 1389 254 20 84.8929672241211 715 61 401 112 1
"2:832" -96.42 15.92 23.1417179107666 10.994104385376 79.8641967773438 77.0594253540039 29.6614990234375 15.8955001831055 13.765998840332 23.5673332214355 22.0770835876465 23.9664573669434 22.0770835876465 1517 315 8 97.8764495849609 818 35 468 35 1
"2:833" -93.75 16.09 27.535364151001 12.8093948364258 75.867073059082 89.1891555786133 35.9119987487793 19.0279998779297 16.8839988708496 27.7505836486816 26.3905410766602 28.636999130249 26.3905410766602 1506 356 0 110.352958679199 917 4 453 4 1
"2:834" -90.79 15.35 17.7571144104004 11.3648958206177 72.3636703491211 127.546257019043 25.5427494049072 9.83749961853027 15.705249786377 18.6716251373291 17.7532501220703 19.0953750610352 16.0178337097168 2675 394 80 57.0010032653809 1113 260 671 321 1
"2:835" -89.11 21.01 25.7055511474609 13.3237285614014 68.1067810058594 197.000503540039 35.3532485961914 15.7902498245239 19.5629997253418 27.0711250305176 25.2509994506836 27.7060832977295 22.9757080078125 942 168 20 68.4340209960938 444 77 338 107 1
"2:836" -103.6 19.55 14.2582187652588 12.5944795608521 63.952465057373 207.632583618164 23.5852508544922 3.89175009727478 19.6935005187988 15.906042098999 13.2945413589478 16.4264163970947 11.4200000762939 1097 234 8 95.1957168579102 630 30 454 72 1
"2:837" -104.07 19.14 25.0550003051758 13.3075838088989 75.1586074829102 145.158233642578 32.7835006713867 15.0775003433228 17.7060012817383 26.4445838928223 23.5097503662109 26.661792755127 23.1810836791992 1047 263 0 115.827026367188 726 6 595 29 1
"2:838" -99.73 17.48 24.092155456543 12.751145362854 73.6570892333984 132.121780395508 32.5584983825684 15.2469997406006 17.3114986419678 24.5604591369629 24.2217903137207 25.6546249389648 22.3164577484131 1396 306 5 110.780158996582 887 22 327 28 1
"2:839" -99.73 19.48 12.9885101318359 16.4505634307861 67.6741104125977 200.277923583984 23.9535007476807 -0.354999989271164 24.308500289917 14.6822919845581 10.1861248016357 14.994833946228 10.1861248016357 848 179 10 91.0673904418945 482 39 402 39 1
"2:840" -96.82 19.1 22.6794681549072 12.1927289962769 63.7920265197754 220.500274658203 32.1772499084473 13.0640001296997 19.1132507324219 24.361499786377 20.4715003967285 24.9807929992676 19.5885829925537 1285 242 28 83.1376342773438 672 89 356 99 1
"2:841" -88.97 20.64 25.7551879882812 14.0287504196167 68.820671081543 194.504272460938 35.9575004577637 15.5729999542236 20.38450050354 27.1117515563965 23.867000579834 27.771541595459 23.0927085876465 1130 197 27 65.7391204833984 523 92 401 111 1
"2:842" -88.93 21.15 25.7337703704834 13.5580835342407 69.2189178466797 190.526977539062 35.4172515869141 15.8299999237061 19.587251663208 27.0421257019043 25.3092498779297 27.6740417480469 23.0992908477783 1052 183 23 67.6150360107422 496 86 376 119 1
"2:843" -98.2 19.04 16.7216243743896 17.5019588470459 71.587043762207 182.496627807617 28.335750579834 3.88724994659424 24.4485015869141 17.8701248168945 14.2407503128052 18.8703327178955 14.2407503128052 825 168 5 95.5358047485352 460 20 272 20 1
"2:844" -101.18 19.7 16.9468955993652 16.8393745422363 65.0514221191406 218.30192565918 29.7552509307861 3.86899995803833 25.886251449585 18.3341674804688 17.0855007171631 19.6560840606689 14.139666557312 812 193 6 106.500633239746 515 25 193 35 1
"2:845" -96.93 18.88 20.8560943603516 12.8605623245239 65.7459335327148 215.141143798828 30.4755001068115 10.9145002365112 19.5610008239746 22.1010417938232 18.7387504577637 23.1237506866455 17.8316669464111 1718 308 40 76.7383422851562 842 130 465 141 1
"2:846" -89.8 21.04 25.9714488983154 11.9966039657593 66.2164764404297 195.38525390625 34.9775009155273 16.8602504730225 18.1172504425049 27.3135013580322 25.5187911987305 27.9610004425049 23.2587089538574 836 150 20 67.3088912963867 386 64 291 95 1
"2:847" -97.66 18.3 18.8521766662598 14.6225624084473 67.7833404541016 192.898330688477 29.786750793457 8.21424961090088 21.5725021362305 19.8484992980957 16.3494167327881 21.1525840759277 16.3494167327881 514 126 4 94.1730041503906 270 16 207 16 1
"2:848" -90.74 19.3 26.2129898071289 11.874623298645 64.5931015014648 206.202056884766 35.5798187255859 17.1960849761963 18.3837337493896 27.5264053344727 25.7152099609375 28.3762550354004 23.3721885681152 1291 248 18 87.2900848388672 702 57 271 85 1
"2:849" -87.98 21.44 25.5790424346924 12.9732913970947 70.9504547119141 185.741500854492 34.2497520446777 15.964750289917 18.2850017547607 26.7896671295166 24.7246246337891 27.4068756103516 23.0180835723877 902 139 30 51.7161026000977 358 99 292 136 1
"2:850" -104.15 19.7 22.6931571960449 16.6211051940918 66.042594909668 214.906524658203 34.6977500915527 9.5305004119873 25.1672496795654 24.1821250915527 21.6957092285156 24.9343757629395 19.722375869751 799 190 3 109.72770690918 513 17 355 43 1
