"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-97.88	34.77	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-94.61	36.37	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.43	36.02	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.8	32.86	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.5	37.12	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.72	23.49	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.05	29.06	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-93.36	35.41	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.58	37.07	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.4	37.42	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.38	35.94	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.69	37.17	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.46	37.77	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.4	37.36	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.84	33.34	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.23	23.41	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.43	23.44	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.33	37.56	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.23	37.06	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.56	37.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-114.02	37.14	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.63	34.93	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.46	36.91	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.44	23.45	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-96.9	35.99	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.23	35.22	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-100.74	24.35	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.55	37.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-100.73	20.92	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.34	36.06	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.74	25.43	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.9	22.97	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.33	24.03	"unknown"	0	0	0	"none"
