"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"flaviceps"	"hidalgensis"	"lamprocephalus"	"ornatus"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps (Sundevall, 1850)"	-110.73	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.82	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.56	31.82	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.68	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.17	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.6	31.83	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.09	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.1	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.14	31.55	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.2	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.14	32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.02	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.95	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.13	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.91	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.92	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.83	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.82	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.92	32.43	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.81	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.35	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.83	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.03	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	31.87	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.85	31.5	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	31.85	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.21	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.8	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.2	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.17	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.13	32.54	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.1	32.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.85	32.58	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	32.46	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	31.49	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.16	31.9	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.91	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.75	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.07	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111	32.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.01	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.83	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.95	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	32.41	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.37	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.11	32.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.1	32.37	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	32.53	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.67	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.43	32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.15	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.21	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.87	31.49	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	32.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.87	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.77	32.16	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	31.81	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.05	32.37	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.91	32.42	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.73	32.16	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.92	32.42	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	32.43	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.81	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	32.46	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.21	31.89	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.13	31.92	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.63	32.06	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-107.62	32.15	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.92	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.24	31.39	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.18	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.15	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-107.62	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.1	32.19	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.15	31.91	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.28	31.55	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.89	31.76	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.06	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.87	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-107.72	32.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.69	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.68	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.64	32.07	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.83	32.89	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.12	32.16	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.87	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.4	31.49	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.91	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.79	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.1	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.13	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.03	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.13	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	32.42	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.71	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-107.98	32.59	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.14	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.91	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.36	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.72	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.03	31.77	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.95	32.42	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.14	31.91	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.7	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.89	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.17	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.55	31.85	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.72	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.25	31.56	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.81	32.61	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.04	32.37	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.2	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.24	31.5	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.8	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.11	32.16	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.27	31.46	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.11	32.4	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.89	31.74	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.91	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.03	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.9	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.58	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111	31.82	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.05	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.72	32.17	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.1	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.95	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.01	31.81	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.15	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111	31.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.9	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.12	31.9	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	32.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.44	33.19	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.72	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.07	31.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.9	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.9	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.03	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.22	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	31.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.07	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.73	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.23	31.4	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.49	32.46	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.02	31.79	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.11	31.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.88	31.73	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111	31.87	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.59	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.09	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.01	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.76	31.54	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.09	31.79	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	31.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	31.87	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	31.9	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.99	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.87	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.88	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.82	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.9	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.92	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.8	32.19	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.76	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.79	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.7	32.76	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.11	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.81	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.95	32.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.77	32.99	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.23	31.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.26	31.42	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.79	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.86	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.2	31.56	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.78	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.03	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-108.82	31.72	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.79	32.1	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.58	31.85	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-108.81	31.72	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.02	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.27	31.5	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-109.06	31.81	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.59	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.26	31.47	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.7	32.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.87	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-108.92	31.76	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.58	31.83	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.72	32.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.72	32.9	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.17	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.72	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.28	31.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.3	31.47	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	31.87	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.84	32.09	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.58	32.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-106.82	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.61	32.15	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.97	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-111.02	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
