"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps (Sundevall, 1850)"	-100.46	20.73	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.78	32.3	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.92	33.45	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-103.44	25.57	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.15	33.68	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.13	25.91	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.14	34.03	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.85	31.5	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.97	33.37	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-117.47	36.34	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.28	33.64	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.11	23.81	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.73	33.36	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.43	33.27	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.99	31.85	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.14	34.13	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.33	33.21	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-101.4	26.94	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.11	34.11	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-114.64	32.73	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-114.53	36.5	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.21	32.26	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.8	32.31	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.03	25.32	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.2	32.28	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.17	32.24	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-98.38	26.17	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.79	33.89	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.15	33.54	"unknown"	0	0	"none"
