"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys"	-101.2103610982	33.6266933911	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.1658916054	34.010663354	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.858598128	37.5266811191	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.3963421537	34.7382728992	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.069255352	49.3065461227	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.70004	35.2080066667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-125.121151194	48.8211745039	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.1207375	49.2827291	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9824834516	45.5002574745	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.2779287083	33.7944853322	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.1509902778	38.5995263889	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.1532769444	38.6012347222	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.5308139338	49.0958032212	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-110.6735259667	50.0187546421	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-119.614348	49.83773	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-117.9447155602	45.2752856507	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.3275432696	37.9092079045	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9661753774	37.9911635612	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.4381986484	44.7298867743	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.4784299125	49.8350128653	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.954029943	49.2432059166	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-114.0259506181	46.8626747114	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.4965816997	37.6196863997	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.8364308472	48.9868186028	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.7579934883	33.5655583303	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.7877884	42.2197922	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.7895921055	36.8122983309	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.789726216	36.8123283943	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.0710539028	47.3596714999	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.4467256	34.2315117	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.5690166667	34.0488445	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.8854755647	33.5897374691	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.2911806898	47.6544350793	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-97.3068107121	31.6088700713	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.3610153198	50.6923332214	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-106.6231037849	35.0945130806	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.6851820617	38.6482467194	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.521605731	47.2760306522	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-116.5643525391	34.0440019836	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-88.2177539859	41.2026349547	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.7979361111	49.1987805556	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.9483184828	33.5441131033	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.4630503694	49.8632041234	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.3371467357	44.4088160635	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.3365649399	44.4080731111	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.9422511867	36.5123786765	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.9422889409	36.5123268077	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-82.8257533333	41.5411016667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.4955459312	37.7206666399	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.94571977	36.51429651	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.9822248276	49.2056536294	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.9782545167	49.2037490001	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.9799855583	49.2051235434	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.52109138	47.30711121	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.6171102398	49.4968988217	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-96.6509738	32.9356093	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.582125	49.4774111111	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.3973876997	37.7889758	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.1498644501	49.2944425011	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.1425226932	41.7033966598	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.8025651	37.1750177	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.3229366667	49.8708133333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.5300777	37.8451837	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-96.7591441457	32.7753086921	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.0341805	32.8420966667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-79.8176715265	39.5245114311	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.4090166667	49.9427266667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9351203245	45.5430184313	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.091895	40.856758	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.8072651963	42.2384549717	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.0429065693	34.6933403618	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.0427572912	34.6932569286	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-109.6586472222	37.2998083333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.8003763299	33.6154596652	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.3774305956	47.6960720218	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.3774534601	47.6960755523	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.583268	49.861133	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-99.0245795861	29.8036891979	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.5051416667	37.51012	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.169719	37.4274745	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.47435	37.63568	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.7232644868	48.3695381568	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.7219220428	48.3592880495	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-110.6873319531	44.4493162973	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-110.7609361111	31.5392027778	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.0097940554	33.697703124	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-77.8521935912	38.963636421	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.3213596466	43.4763091877	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.4298196747	34.0728505945	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.5094604	34.0230179	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.4613254537	49.8634238328	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.4875984448	49.1560957548	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.004042	48.022159	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-111.7346926779	33.3643874769	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.8277969154	35.2716645485	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.6973708	49.1342603	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-105.9795133333	35.6765633333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-99.8041875388	30.4431781049	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-103.3023645	29.2759519	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-96.7779094485	32.9922563308	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.2370620519	48.0355879128	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.6072612854	34.424551704	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-97.0258768026	30.3838380534	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.58506	34.3779281	"unknown"	0	0	"none"
"Zonotrichia leucophrys pugetensis"	-123.2084966667	49.2195883333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.119496413	49.2897821901	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-99.7362654656	32.6511035133	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-99.7922455787	32.7524221031	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-99.7735839058	32.6190001723	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-109.325171113	38.7601946812	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-76.7301229599	43.0206130091	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.9092258113	32.9665119585	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.8587033333	33.0557716667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9297638889	49.291225	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.4186791992	37.3631543372	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.3702585474	48.4196282929	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.6262094046	47.5005819294	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0787556767	44.6764692248	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.1629416307	50.4767653118	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.4163694444	48.1146416667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.1084048077	32.6482501581	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.0850731044	32.5543601062	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.474275	37.6356666667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-78.9657783333	43.8403033333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-102.812412	31.619053	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.8924772869	49.1630156987	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-113.1415569037	33.5749680424	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.9785175501	49.2039002837	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.9788197294	49.2040112192	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.8963248351	49.2195335703	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.9505466667	36.5182033333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.8116650691	39.4066947248	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-111.5896616667	40.9079466667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.5115366667	37.5652283333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.494805	37.6674916667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9977616775	45.0112496803	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.4138938505	46.0293268629	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.8001770899	39.4680581674	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.5406821026	48.6868787928	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-115.3596833333	36.438845	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.5436305627	37.8354651205	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-115.0259055	36.1045305	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-105.1937287201	40.0644055999	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-89.811207	35.12602	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-111.7252549183	40.0288808482	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.368095	48.4219666667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.905978154	48.6982968859	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.8993208452	36.4091568084	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-104.8013140059	39.7531824037	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-104.7200787935	38.7138790081	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.8680310423	33.5549279822	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.2933966667	37.8351216667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.4388156344	37.7650931827	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.4416083333	33.597775	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.3663166667	48.4284083333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.7035137685	34.1730575979	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-112.0464947725	40.8198256151	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.3570013208	50.0324685043	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.2456184822	50.7465916293	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.4970022	37.61968285	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.096838656	34.1780021899	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-102.119758	31.967459	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-106.8920654581	33.8052941663	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-106.8918438642	33.8054072951	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.5596376508	45.4956234185	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.4365478213	49.8989590955	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.307490095	48.7945571752	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-97.790575996	32.4488457876	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.2032412916	47.6767238088	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.8248488847	40.127469787	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.8423963517	33.662743017	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.0482044892	36.5445202697	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.5034349	49.0574773	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.8247884338	40.1274189528	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.5957893946	49.4627026684	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.8248960118	40.1275259015	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-110.1416166667	31.5476833333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-74.2068166667	45.4194616667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.6595172148	48.755250994	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.4830466667	44.8221583333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.1279683333	48.3741566667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.128075	48.3741	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.4080287713	49.9419826273	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.29272667	47.7199703	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.8677164245	35.3695642514	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.2356716667	44.24147	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.1410761923	49.2896941209	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.9994859695	35.4127933814	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.9792170282	49.20337733	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.1251409852	44.1358742789	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0868245643	41.7932674984	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0858197375	41.7927525579	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.2118943	34.2009509	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.213132672	43.3672038486	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.0964050975	45.1697201121	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-106.7325548888	32.3136841649	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.1860583333	48.1514361111	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9351341724	45.5431314354	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9356696355	45.5434348866	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9827709424	49.1654340654	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.7150364557	34.1145911795	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.7300333333	34.4357616667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-111.748111099	40.1671021457	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.3351833333	47.6932533333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.6554956213	48.6128502768	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.1771952553	47.1080074606	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0748112176	44.67451337	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.1817166667	38.7373416667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.1784398003	47.1073940686	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.9435779386	34.1161999721	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.126778	47.673781	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-97.6053947176	30.4696272565	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-91.1264130567	38.5930321625	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9390304426	38.1068944689	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-111.9616107239	41.0229249696	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-111.9615771963	41.0228633928	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.2039028555	47.2068852961	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0691017329	40.8403000131	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.1722151364	34.1917136078	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-111.940625	41.0224972222	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.3528207348	45.3327301446	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-111.9401777778	41.0230833333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-111.9413055556	41.0256861111	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.7621591211	49.4698601223	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.8019746363	33.5655307786	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.8010589233	33.5644323099	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.7622359594	49.4697769153	"unknown"	0	0	"none"
"Zonotrichia leucophrys × atricapilla"	-120.738287	35.4244328	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0840707667	41.7961283577	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0837016667	41.7957149444	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-98.7160143515	34.7583475979	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.3955233333	34.73243	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.5943691961	34.1326989338	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-117.8003613499	44.7790399296	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.5833539722	49.86124	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-113.7987974008	36.9494291663	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-112.76553	42.2633	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.4345119894	38.7000095291	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.4938649266	37.5002842494	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-106.6839829306	35.1306288484	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.9093809722	45.630411	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-113.7868472029	27.8919670267	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.8159327	36.6247155	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.4197833333	33.2717016667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.419075	33.27145	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-88.3094370683	41.6962432215	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.4441429228	33.9693547124	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-88.6423546448	46.0927264598	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-96.688974	33.0207728	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-96.6889902	33.0203021	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.6708132185	34.9600773782	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.38993	37.41903	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.3764816667	37.421595	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.3441383333	37.4364866667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.3440766667	37.436475	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.34392	37.4365433333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.9655305556	49.1063055556	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.81040613	47.06222283	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.1770405322	47.108485997	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.1773379222	47.1088944611	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-99.1541981249	29.8019583776	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.6700503402	45.8513399079	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.8770798762	36.8281350425	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.8597983196	32.664164244	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-107.6603833333	31.8333777778	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9855159193	45.5036903187	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-97.1280081672	32.7859822889	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9362	38.12364	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.6754160898	49.2330380602	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.5931889482	34.1318019819	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-93.7665166667	32.6181983333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.2773306473	45.5117077738	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.31285	37.4549	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.3103366667	37.456015	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9353315766	45.5431113947	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.6624942	35.3050053	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9843100632	49.165163586	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9815691796	49.1655947773	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9801025104	37.9964319952	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9834525672	49.1652824831	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.5089390668	49.156562219	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.1975166667	37.438805	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.1974966667	37.4387583333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.1976666667	37.4388433333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.1976683333	37.4388666667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.197435	37.4390116667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9805683374	49.1660412569	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.3952111111	34.7324416667	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-95.2344985306	38.9201193934	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.3833635032	46.0368403815	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.0445046581	33.6979507596	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-101.8901631379	33.6342063257	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-111.8305635452	34.812923013	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.2642367112	49.3223514079	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-94.2545418659	36.3586938695	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-104.8567415	39.7581832	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.9042483742	45.5260531122	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-120.8423213941	36.7209182214	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0577908	46.2840919527	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.39788	34.36048	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.3088127155	34.2196588147	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-83.4110207856	33.8054855133	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.9417961305	38.1134533367	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-116.7778711739	43.7020193943	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.9952985651	46.2014660013	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.9955302961	46.201782466	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.0027838623	46.2048905332	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-118.9932014873	46.2016651467	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.0906153742	41.28672591	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-97.7435516667	27.3127183333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-97.743535	27.3127783333	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-122.48022208	37.7978303141	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-119.536811182	49.0884588355	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-104.677025	38.270382	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.29666286	44.57187322	"unknown"	0	0	"none"
"Zonotrichia leucophrys gambelii"	-118.6022109717	34.1279220909	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-121.2698472222	44.2584694444	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.2588829997	42.0502669997	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-124.2588755997	42.0502656	"unknown"	0	0	"none"
"Zonotrichia leucophrys"	-123.4609083635	46.268418765	"unknown"	0	0	"none"
