"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
-101.916666666667 28.75 19.8401660919189 15.3787078857422 51.5713577270508 560.092529296875 33.5205001831055 3.70024991035461 29.8202495574951 25.4452495574951 14.0478744506836 26.0273742675781 12.4126253128052 290 53 6 65.1777496337891 136 23 121 29 0
-101.916666666667 28.0833333333333 19.5583229064941 14.4042711257935 50.0669822692871 559.167297363281 33.0255012512207 4.25549983978271 28.7700004577637 25.1967086791992 13.8426666259766 25.8492088317871 12.1785831451416 429 85 9 69.3465118408203 200 35 177 39 0
-103.583333333333 30.0833333333333 16.1067714691162 16.5820827484131 50.0916328430176 632.036743164062 31.8474998474121 -1.25600004196167 33.1035003662109 22.7982501983643 9.45541667938232 23.6547508239746 8.1656665802002 437 82 8 75.9565505981445 230 31 204 37 0
-102.583333333333 30.4166666666667 17.3388538360596 15.4755411148071 46.1017227172852 694.231628417969 32.9474983215332 -0.62075001001358 33.5682487487793 22.0307502746582 10.1376667022705 25.5677070617676 8.51720809936523 387 75 10 62.5774841308594 171 33 139 37 0
-104.25 30.25 15.9519996643066 18.1061668395996 50.7417182922363 667.381225585938 33.357250213623 -2.32574987411499 35.6829986572266 22.870792388916 9.23308372497559 23.9872913360596 7.65170860290527 406 78 8 79.462516784668 222 30 200 35 0
-101.083333333333 28.25 20.6091976165771 15.4781045913696 49.4678039550781 621.67626953125 35.5789985656738 4.28975009918213 31.289249420166 24.8571243286133 13.2198333740234 27.7452087402344 12.4995002746582 421 98 8 71.0548400878906 196 34 126 37 0
-104.416666666667 30.4166666666667 16.4431247711182 18.6846256256104 49.9973220825195 692.759399414062 34.3175010681152 -3.05375003814697 37.3712501525879 23.6752090454102 12.5212087631226 24.7912921905518 7.82566690444946 379 74 8 80.142951965332 209 28 186 35 0
-104.083333333333 28.9166666666667 17.3353023529053 16.8013954162598 50.3510704040527 614.705444335938 33.2967491149902 -0.0717500001192093 33.3684997558594 23.3335838317871 10.9109582901001 24.4325828552246 9.42529201507568 368 77 7 88.3731918334961 223 25 189 29 0
-101.75 27.4166666666667 20.0131759643555 14.8194789886475 49.9342231750488 570.933959960938 33.6684989929199 3.99049997329712 29.67799949646 25.5488319396973 14.2270832061768 26.384916305542 12.4457502365112 353 68 7 65.2803649902344 162 30 142 41 0
-102.916666666667 29.5833333333333 19.7459278106689 15.6510629653931 46.4116821289062 702.14501953125 35.4297485351562 1.70749998092651 33.7222480773926 27.0626258850098 12.5200834274292 27.8746242523193 10.6548337936401 305 51 5 63.043571472168 135 25 126 31 0
-104.416666666667 29.25 20.2315731048584 17.7734375 48.5662803649902 713.528686523438 37.6355018615723 1.03925001621246 36.5962524414062 27.4045829772949 11.8219165802002 28.5197486877441 11.0784587860107 266 57 5 90.7097473144531 162 18 149 19 0
-102.916666666667 29.0833333333333 20.9228019714355 16.3662700653076 47.9186935424805 694.567138671875 36.8847503662109 2.73049998283386 34.1542510986328 28.800708770752 13.825249671936 28.800708770752 11.7754583358765 261 39 5 59.9224090576172 113 23 113 28 0
-103.583333333333 29.25 20.6258544921875 16.9699172973633 48.1112365722656 708.073181152344 37.3035011291504 2.03125 35.2722511291504 27.820499420166 13.5442504882812 28.8379173278809 11.5195837020874 319 58 6 72.333625793457 161 24 145 28 0
-103.416666666667 30.75 17.482250213623 17.5324592590332 49.1143112182617 702.841247558594 34.4677505493164 -1.22949993610382 35.6972503662109 24.9530010223389 10.2282495498657 25.9785823822021 8.61504173278809 375 77 9 68.3722381591797 184 34 149 39 0
-101.083333333333 26.9166666666667 21.8875312805176 14.8335618972778 47.0290908813477 631.104919433594 36.1069984436035 4.56575012207031 31.5412483215332 28.0170822143555 15.4399995803833 28.9455413818359 13.4632081985474 377 75 8 64.7542190551758 168 36 148 43 0
-100.25 28.25 21.3784580230713 14.1263332366943 45.0676231384277 661.953979492188 36.2632484436035 4.91849994659424 31.3447494506836 25.7807083129883 13.4196243286133 28.9217090606689 12.7082080841064 495 91 14 60.1839179992676 204 51 150 56 0
-101.583333333333 28.4166666666667 20.6968650817871 15.3595209121704 49.6858787536621 611.049255371094 34.9780006408691 4.06475019454956 30.9132499694824 26.9716262817383 12.6593751907349 27.5926246643066 12.6593751907349 460 103 11 73.4959945678711 211 35 173 35 0
-100.416666666667 27.9166666666667 20.9514789581299 14.9697504043579 48.7721290588379 622.174560546875 35.416748046875 4.72349977493286 30.6932487487793 24.9074172973633 14.7851667404175 27.9836654663086 12.80637550354 449 89 12 62.4379539489746 182 45 131 47 0
-102.916666666667 30.0833333333333 17.1965522766113 15.6073131561279 47.6253776550293 660.989135742188 32.3740005493164 -0.397000014781952 32.7709999084473 24.2952919006348 10.1195421218872 24.9227905273438 8.74370861053467 386 73 7 67.0976181030273 181 29 157 36 0
-104.916666666667 29.25 19.5633544921875 17.718334197998 48.1581153869629 718.429931640625 37.0902481079102 0.298250019550323 36.7919998168945 26.8550834655762 12.3118753433228 27.9391670227051 10.3649587631226 283 61 4 94.963005065918 179 16 151 19 0
-103.583333333333 29.75 17.7518844604492 17.495979309082 49.3445625305176 688.157897949219 34.474250793457 -0.982500016689301 35.4567489624023 24.9400005340576 10.7455835342407 25.8665008544922 8.99520778656006 381 71 7 73.5263671875 195 28 173 33 0
-103.75 30.0833333333333 15.7917499542236 16.6041240692139 50.0354080200195 630.4599609375 31.730749130249 -1.4539999961853 33.1847496032715 22.4015426635742 9.21804141998291 23.3264579772949 7.87483310699463 438 81 8 78.4866943359375 237 31 212 36 0
-102.083333333333 28.4166666666667 18.0438327789307 14.6750421524048 52.4562950134277 512.773986816406 31.1987495422363 3.22300004959106 27.9757499694824 23.1264572143555 12.601375579834 23.7207088470459 11.2357501983643 331 57 7 66.3878555297852 160 28 146 35 0
-102.083333333333 27.5833333333333 18.43532371521 15.7578125 53.5233573913574 524.217529296875 32.2642517089844 2.82325005531311 29.4410018920898 23.4713325500488 16.0440425872803 24.2441253662109 11.4543333053589 343 60 7 66.0899200439453 164 29 151 39 0
-101.083333333333 27.4166666666667 21.6902809143066 15.218563079834 47.2025146484375 649.839477539062 36.5950012207031 4.35400009155273 32.2410011291504 28.2542495727539 15.2232913970947 29.0469169616699 13.1741666793823 392 69 11 60.0148811340332 151 41 147 45 0
-104.083333333333 29.75 18.8133640289307 17.8244380950928 49.1647605895996 698.617431640625 36.1632499694824 -0.0912500023841858 36.2545013427734 25.9736671447754 11.8050413131714 27.0757503509521 9.97325038909912 339 65 6 79.5276870727539 186 24 165 28 0
-103.75 29.25 20.4027614593506 16.5250625610352 47.4176826477051 705.176574707031 36.9942512512207 2.14424991607666 34.8500022888184 27.527250289917 13.357458114624 28.5979175567627 11.3379583358765 317 61 6 75.8652801513672 167 22 146 25 0
