"name"	"longitude"	"latitude"	"subspecies"	"campoi"	"numSubsppGroups"	"assigned"
"Melozone fusca"	-111.2104604652	32.2624397952	"unknown"	0	0	"none"
"Melozone fusca"	-108.7236317212	35.5021755754	"unknown"	0	0	"none"
"Melozone fusca"	-97.3609335549	18.7188223294	"unknown"	0	0	"none"
"Melozone fusca"	-103.3923323688	20.7075314723	"unknown"	0	0	"none"
"Melozone fusca"	-100.7789273188	20.510823275	"unknown"	0	0	"none"
"Melozone fusca"	-99.1784583333	19.37827	"unknown"	0	0	"none"
"Melozone fusca"	-111.7913966667	34.869255	"unknown"	0	0	"none"
"Melozone fusca"	-101.2552132	19.6218807	"unknown"	0	0	"none"
"Melozone fusca"	-99.5804256632	19.2563702014	"unknown"	0	0	"none"
"Melozone fusca"	-112.4927055556	34.5780916667	"unknown"	0	0	"none"
"Melozone fusca"	-103.9351239055	30.5961364133	"unknown"	0	0	"none"
"Melozone fusca"	-102.8666214864	36.8489713974	"unknown"	0	0	"none"
"Melozone fusca"	-111.0869814818	31.4028135462	"unknown"	0	0	"none"
"Melozone fusca"	-112.3509833333	34.574885	"unknown"	0	0	"none"
"Melozone fusca"	-100.9705362841	20.3385615422	"unknown"	0	0	"none"
"Melozone fusca"	-103.9361515269	30.5952452193	"unknown"	0	0	"none"
"Melozone fusca"	-110.8839837332	31.7372599245	"unknown"	0	0	"none"
"Melozone fusca"	-99.1985872128	19.4136187009	"unknown"	0	0	"none"
"Melozone fusca"	-98.9837188	19.333126	"unknown"	0	0	"none"
"Melozone fusca"	-106.650422	35.0843859	"unknown"	0	0	"none"
"Melozone fusca"	-99.1808658446	19.3233700503	"unknown"	0	0	"none"
"Melozone fusca"	-99.6569290161	19.2814331055	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456172805	19.4644017043	"unknown"	0	0	"none"
"Melozone fusca"	-106.572168079	32.3744856559	"unknown"	0	0	"none"
"Melozone fusca"	-111.0170586664	31.6970864765	"unknown"	0	0	"none"
"Melozone fusca"	-99.195625	19.3862333333	"unknown"	0	0	"none"
"Melozone fusca"	-99.184905	19.315625	"unknown"	0	0	"none"
"Melozone fusca"	-110.1413296594	31.5479915903	"unknown"	0	0	"none"
"Melozone fusca"	-103.15921	19.9962398	"unknown"	0	0	"none"
"Melozone fusca"	-99.1058491543	19.5852380418	"unknown"	0	0	"none"
"Melozone fusca"	-98.8429183889	19.6932944722	"unknown"	0	0	"none"
"Melozone fusca"	-100.9945310944	25.1074483058	"unknown"	0	0	"none"
"Melozone fusca"	-98.3690922707	20.090475603	"unknown"	0	0	"none"
"Melozone fusca"	-99.7194826641	23.5933385591	"unknown"	0	0	"none"
"Melozone fusca"	-99.1991689083	19.3539747377	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456037826	19.4644165727	"unknown"	0	0	"none"
"Melozone fusca"	-103.3157054269	20.723249142	"unknown"	0	0	"none"
"Melozone fusca"	-103.3139374119	20.7258882213	"unknown"	0	0	"none"
"Melozone fusca"	-103.3143958702	20.7252530865	"unknown"	0	0	"none"
"Melozone fusca"	-99.1736833333	19.89248	"unknown"	0	0	"none"
"Melozone fusca"	-99.1696216667	19.8916583333	"unknown"	0	0	"none"
"Melozone fusca"	-99.1580033333	19.8945983333	"unknown"	0	0	"none"
"Melozone fusca"	-100.7856442407	20.5015489932	"unknown"	0	0	"none"
"Melozone fusca"	-100.7840587199	20.502676709	"unknown"	0	0	"none"
"Melozone fusca"	-110.2394637684	31.3902599158	"unknown"	0	0	"none"
"Melozone fusca"	-109.127811267	31.9210679387	"unknown"	0	0	"none"
"Melozone fusca"	-103.287139221	30.1529608443	"unknown"	0	0	"none"
"Melozone fusca"	-99.0134540945	19.399160731	"unknown"	0	0	"none"
"Melozone fusca"	-110.8450943997	31.7613343997	"unknown"	0	0	"none"
"Melozone fusca"	-110.8453465	31.7612755	"unknown"	0	0	"none"
"Melozone fusca"	-98.1054623052	19.4447955882	"unknown"	0	0	"none"
"Melozone fusca"	-104.9859115033	31.8968465382	"unknown"	0	0	"none"
"Melozone fusca"	-108.8352517562	35.51376985	"unknown"	0	0	"none"
"Melozone fusca"	-99.1662958265	19.901351858	"unknown"	0	0	"none"
"Melozone fusca"	-110.2772856	31.5455001	"unknown"	0	0	"none"
"Melozone fusca"	-100.9981251508	22.1221524839	"unknown"	0	0	"none"
"Melozone fusca"	-110.23925	31.3904533333	"unknown"	0	0	"none"
"Melozone fusca"	-110.8448966271	31.4976888622	"unknown"	0	0	"none"
"Melozone fusca"	-103.9294064417	30.5991175823	"unknown"	0	0	"none"
"Melozone fusca"	-99.1767941372	19.3072186281	"unknown"	0	0	"none"
"Melozone fusca"	-99.0902949352	19.3429931317	"unknown"	0	0	"none"
"Melozone fusca"	-99.0932129424	19.3428063374	"unknown"	0	0	"none"
"Melozone fusca"	-101.183314	19.6848086	"unknown"	0	0	"none"
"Melozone fusca"	-109.1444530589	31.9143185725	"unknown"	0	0	"none"
"Melozone fusca"	-101.0917516798	25.2989747313	"unknown"	0	0	"none"
"Melozone fusca"	-109.1445245164	31.9143226811	"unknown"	0	0	"none"
"Melozone fusca"	-99.1979273169	19.4117839581	"unknown"	0	0	"none"
"Melozone fusca"	-101.2201145	19.6984529	"unknown"	0	0	"none"
"Melozone fusca"	-101.1565464654	19.6496207876	"unknown"	0	0	"none"
"Melozone fusca"	-106.4707421511	35.1635982131	"unknown"	0	0	"none"
"Melozone fusca"	-99.1995843127	19.413115561	"unknown"	0	0	"none"
"Melozone fusca"	-106.5094833333	35.1007916667	"unknown"	0	0	"none"
"Melozone fusca"	-101.018859297	25.3821407387	"unknown"	0	0	"none"
"Melozone fusca"	-110.8859345847	31.7398702854	"unknown"	0	0	"none"
"Melozone fusca"	-99.1824394254	19.3331977396	"unknown"	0	0	"none"
"Melozone fusca"	-99.1845633333	19.42545	"unknown"	0	0	"none"
"Melozone fusca"	-98.9348385188	19.1327165105	"unknown"	0	0	"none"
"Melozone fusca"	-98.2049226073	19.0840180013	"unknown"	0	0	"none"
"Melozone fusca"	-103.1977725222	20.3276406583	"unknown"	0	0	"none"
"Melozone fusca"	-103.1967013651	20.325624553	"unknown"	0	0	"none"
"Melozone fusca"	-109.7873661228	32.0208011218	"unknown"	0	0	"none"
"Melozone fusca"	-103.4096908333	20.7412395278	"unknown"	0	0	"none"
"Melozone fusca"	-103.313555113	20.7244413364	"unknown"	0	0	"none"
"Melozone fusca"	-101.1390733333	19.6983583333	"unknown"	0	0	"none"
"Melozone fusca"	-99.091373291	19.3443748113	"unknown"	0	0	"none"
"Melozone fusca"	-101.236065458	19.6992100942	"unknown"	0	0	"none"
"Melozone fusca"	-101.2361533333	19.6991316667	"unknown"	0	0	"none"
"Melozone fusca"	-101.2358783333	19.6991966667	"unknown"	0	0	"none"
"Melozone fusca"	-101.2356266667	19.6991683333	"unknown"	0	0	"none"
"Melozone fusca"	-102.2862450074	21.8497576175	"unknown"	0	0	"none"
"Melozone fusca"	-99.0459876544	19.4643263132	"unknown"	0	0	"none"
"Melozone fusca"	-99.0460283598	19.4643579839	"unknown"	0	0	"none"
"Melozone fusca"	-98.8875960963	19.5022160727	"unknown"	0	0	"none"
"Melozone fusca"	-110.4392611111	31.4278666667	"unknown"	0	0	"none"
"Melozone fusca"	-103.4300384444	20.7630576944	"unknown"	0	0	"none"
"Melozone fusca"	-99.1729776671	19.4553288115	"unknown"	0	0	"none"
"Melozone fusca"	-99.0943352427	19.466637051	"unknown"	0	0	"none"
"Melozone fusca"	-99.0939924907	19.4663476428	"unknown"	0	0	"none"
"Melozone fusca"	-99.0943180766	19.465001504	"unknown"	0	0	"none"
"Melozone fusca"	-100.7871083915	20.5022967221	"unknown"	0	0	"none"
"Melozone fusca"	-100.7867053896	20.5026343138	"unknown"	0	0	"none"
"Melozone fusca"	-104.10215	30.7070466667	"unknown"	0	0	"none"
"Melozone fusca"	-101.0107042	19.7003102	"unknown"	0	0	"none"
"Melozone fusca"	-101.1308187246	20.188384305	"unknown"	0	0	"none"
"Melozone fusca"	-101.1352601275	20.1849939298	"unknown"	0	0	"none"
"Melozone fusca"	-99.6602249146	19.2830104828	"unknown"	0	0	"none"
"Melozone fusca"	-99.0134540945	19.3991531412	"unknown"	0	0	"none"
"Melozone fusca"	-108.8351489059	35.5126778322	"unknown"	0	0	"none"
"Melozone fusca"	-103.4667	37.7606	"unknown"	0	0	"none"
"Melozone fusca"	-105.0515	38.4638	"unknown"	0	0	"none"
"Melozone fusca"	-103.5618	37.6489	"unknown"	0	0	"none"
"Melozone fusca"	-100.59797078	26.53931689	"unknown"	0	0	"none"
"Melozone fusca"	-103.2872216667	30.15278	"unknown"	0	0	"none"
"Melozone fusca"	-101.6764131384	34.9737425984	"unknown"	0	0	"none"
"Melozone fusca"	-99.8343799945	31.7260409164	"unknown"	0	0	"none"
"Melozone fusca"	-110.2395	31.3903787	"unknown"	0	0	"none"
"Melozone fusca"	-99.0939246223	19.3419473727	"unknown"	0	0	"none"
"Melozone fusca"	-101.1452664435	20.2260205671	"unknown"	0	0	"none"
"Melozone fusca"	-110.8935622134	31.7511639242	"unknown"	0	0	"none"
"Melozone fusca"	-99.5649876818	20.9164868873	"unknown"	0	0	"none"
"Melozone fusca"	-101.0067072434	25.4143007122	"unknown"	0	0	"none"
"Melozone fusca"	-102.820489003	20.3498693318	"unknown"	0	0	"none"
"Melozone fusca"	-103.5899965808	24.2408561148	"unknown"	0	0	"none"
"Melozone fusca"	-103.4519615024	36.8729741115	"unknown"	0	0	"none"
"Melozone fusca"	-100.1412641	19.1592620997	"unknown"	0	0	"none"
"Melozone fusca"	-103.5660471917	24.2137657665	"unknown"	0	0	"none"
"Melozone fusca"	-103.5655126616	24.2147379682	"unknown"	0	0	"none"
"Melozone fusca"	-103.5658083273	24.2152422652	"unknown"	0	0	"none"
"Melozone fusca"	-103.5658514618	24.215057234	"unknown"	0	0	"none"
"Melozone fusca"	-103.5657630442	24.215847265	"unknown"	0	0	"none"
"Melozone fusca"	-103.560305977	24.2194675651	"unknown"	0	0	"none"
"Melozone fusca"	-103.5578767036	24.2188237161	"unknown"	0	0	"none"
"Melozone fusca"	-101.2301943	19.6472214	"unknown"	0	0	"none"
"Melozone fusca"	-98.9908007392	19.7025542955	"unknown"	0	0	"none"
"Melozone fusca"	-101.0166168056	22.1495628333	"unknown"	0	0	"none"
"Melozone fusca"	-99.72926	19.316849	"unknown"	0	0	"none"
"Melozone fusca"	-101.199925	19.6728233333	"unknown"	0	0	"none"
"Melozone fusca"	-100.508034	31.463899	"unknown"	0	0	"none"
"Melozone fusca"	-103.9774814577	30.6147500287	"unknown"	0	0	"none"
"Melozone fusca"	-103.9280429811	30.6005665586	"unknown"	0	0	"none"
"Melozone fusca"	-99.1869424205	19.3353796259	"unknown"	0	0	"none"
"Melozone fusca"	-100.5262354016	25.4921256069	"unknown"	0	0	"none"
"Melozone fusca"	-106.0416313	31.924762	"unknown"	0	0	"none"
"Melozone fusca"	-100.779613629	20.5088556027	"unknown"	0	0	"none"
"Melozone fusca"	-101.2366266667	19.699005	"unknown"	0	0	"none"
"Melozone fusca"	-101.2346066667	19.6980533333	"unknown"	0	0	"none"
"Melozone fusca"	-103.5617861664	24.2184007822	"unknown"	0	0	"none"
"Melozone fusca"	-103.5618494218	24.218847446	"unknown"	0	0	"none"
"Melozone fusca"	-100.778228268	20.5123660555	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456071135	19.4644221455	"unknown"	0	0	"none"
"Melozone fusca"	-110.8094008345	32.606133326	"unknown"	0	0	"none"
"Melozone fusca"	-99.241735	19.0539624	"unknown"	0	0	"none"
"Melozone fusca"	-99.1859276997	19.3145099997	"unknown"	0	0	"none"
"Melozone fusca"	-106.513675824	31.9215616613	"unknown"	0	0	"none"
"Melozone fusca"	-110.8617534	31.4956495	"unknown"	0	0	"none"
"Melozone fusca"	-99.0119509352	19.5944558745	"unknown"	0	0	"none"
"Melozone fusca"	-103.9304413011	30.5954879798	"unknown"	0	0	"none"
"Melozone fusca"	-107.6326237948	27.7644441318	"unknown"	0	0	"none"
"Melozone fusca"	-110.3530966667	31.557605	"unknown"	0	0	"none"
"Melozone fusca"	-98.5627730556	20.2220413889	"unknown"	0	0	"none"
"Melozone fusca"	-101.1311489716	20.1806999991	"unknown"	0	0	"none"
"Melozone fusca"	-104.0023621494	30.6139746006	"unknown"	0	0	"none"
"Melozone fusca"	-98.3029250587	19.0590768502	"unknown"	0	0	"none"
"Melozone fusca"	-109.4901886225	31.8873925087	"unknown"	0	0	"none"
"Melozone fusca"	-106.0439180171	35.5884078	"unknown"	0	0	"none"
"Melozone fusca"	-106.0445561162	35.5882821603	"unknown"	0	0	"none"
"Melozone fusca"	-102.1564488712	21.5598023994	"unknown"	0	0	"none"
"Melozone fusca"	-100.7823072374	20.5056886211	"unknown"	0	0	"none"
"Melozone fusca"	-110.2395093892	31.3902323006	"unknown"	0	0	"none"
"Melozone fusca"	-103.9361518621	30.5952452193	"unknown"	0	0	"none"
"Melozone fusca"	-103.3389072988	29.2753414703	"unknown"	0	0	"none"
"Melozone fusca"	-106.0444467674	35.5883666392	"unknown"	0	0	"none"
"Melozone fusca"	-106.0430472958	35.5885731665	"unknown"	0	0	"none"
"Melozone fusca"	-110.8068	29.5913533333	"unknown"	0	0	"none"
"Melozone fusca"	-110.8064966667	29.5911816667	"unknown"	0	0	"none"
"Melozone fusca"	-103.9361943935	30.5952604382	"unknown"	0	0	"none"
"Melozone fusca"	-110.8917000336	31.739267327	"unknown"	0	0	"none"
"Melozone fusca"	-99.1648816667	19.9035916667	"unknown"	0	0	"none"
"Melozone fusca"	-110.2395135765	31.3903488937	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456068479	19.4642245401	"unknown"	0	0	"none"
"Melozone fusca"	-101.7269666667	21.1609333333	"unknown"	0	0	"none"
"Melozone fusca"	-101.7269666667	21.1608916667	"unknown"	0	0	"none"
"Melozone fusca"	-106.512512776	31.9318525312	"unknown"	0	0	"none"
"Melozone fusca"	-110.1703599839	34.9119146871	"unknown"	0	0	"none"
"Melozone fusca"	-99.120684	19.56782	"unknown"	0	0	"none"
"Melozone fusca"	-109.1446896085	31.9146924038	"unknown"	0	0	"none"
"Melozone fusca"	-99.242703	19.328727	"unknown"	0	0	"none"
"Melozone fusca"	-110.8835449524	31.7380083467	"unknown"	0	0	"none"
"Melozone fusca"	-106.27388	35.7820966667	"unknown"	0	0	"none"
"Melozone fusca"	-100.9318503	19.4962815	"unknown"	0	0	"none"
"Melozone fusca"	-99.2727737501	19.3004742148	"unknown"	0	0	"none"
"Melozone fusca"	-109.14145	31.9137033333	"unknown"	0	0	"none"
"Melozone fusca"	-103.9351274534	30.5960344305	"unknown"	0	0	"none"
"Melozone fusca"	-103.9312583333	30.5951033333	"unknown"	0	0	"none"
"Melozone fusca"	-103.7824699126	24.4048720521	"unknown"	0	0	"none"
"Melozone fusca"	-103.930523548	30.5954660582	"unknown"	0	0	"none"
"Melozone fusca"	-103.9305065783	30.595431442	"unknown"	0	0	"none"
"Melozone fusca"	-103.9350158616	30.5960569801	"unknown"	0	0	"none"
"Melozone fusca"	-104.3073998231	32.5676648453	"unknown"	0	0	"none"
"Melozone fusca"	-100.9541015269	19.6520085553	"unknown"	0	0	"none"
"Melozone fusca"	-99.2058989609	19.4733205751	"unknown"	0	0	"none"
"Melozone fusca"	-108.8394074342	35.5136320703	"unknown"	0	0	"none"
"Melozone fusca"	-108.8391667952	35.5131967188	"unknown"	0	0	"none"
"Melozone fusca"	-103.2870421479	30.1528518837	"unknown"	0	0	"none"
"Melozone fusca"	-109.2661724	31.3231262	"unknown"	0	0	"none"
"Melozone fusca"	-102.6070716667	20.6196166667	"unknown"	0	0	"none"
"Melozone fusca"	-101.0352600566	25.3546589081	"unknown"	0	0	"none"
"Melozone fusca"	-103.4399342537	20.6741773813	"unknown"	0	0	"none"
"Melozone fusca"	-112.5564236249	33.4854615488	"unknown"	0	0	"none"
"Melozone fusca"	-109.0332515515	31.8702578561	"unknown"	0	0	"none"
"Melozone fusca"	-99.0726440772	19.460494032	"unknown"	0	0	"none"
"Melozone fusca"	-99.0492359854	19.4718027168	"unknown"	0	0	"none"
"Melozone fusca"	-99.0738658234	19.5908008791	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456115766	19.464283241	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455510993	19.4642095992	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455949053	19.4644207018	"unknown"	0	0	"none"
"Melozone fusca"	-98.8608833402	19.4136569194	"unknown"	0	0	"none"
"Melozone fusca"	-110.8123603343	31.7965070869	"unknown"	0	0	"none"
"Melozone fusca"	-102.6245988846	28.475343741	"unknown"	0	0	"none"
"Melozone fusca"	-99.0389012173	19.4216638801	"unknown"	0	0	"none"
"Melozone fusca"	-104.6741006523	38.0076852482	"unknown"	0	0	"none"
"Melozone fusca"	-98.7514116667	20.1174388333	"unknown"	0	0	"none"
"Melozone fusca"	-99.0458886234	19.4643359422	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455508414	19.4641942327	"unknown"	0	0	"none"
"Melozone fusca"	-99.1935392	19.3196222	"unknown"	0	0	"none"
"Melozone fusca"	-103.5747266667	30.2794716667	"unknown"	0	0	"none"
"Melozone fusca"	-99.2357240617	19.4056954176	"unknown"	0	0	"none"
"Melozone fusca"	-105.86082	28.6077766667	"unknown"	0	0	"none"
"Melozone fusca"	-104.0403411471	20.6580934385	"unknown"	0	0	"none"
"Melozone fusca"	-106.5136792565	31.9215593275	"unknown"	0	0	"none"
"Melozone fusca"	-108.2424277067	32.7888715441	"unknown"	0	0	"none"
"Melozone fusca"	-101.2001783828	19.672805777	"unknown"	0	0	"none"
"Melozone fusca"	-99.213714	19.434492	"unknown"	0	0	"none"
"Melozone fusca"	-106.5136827255	31.9215268879	"unknown"	0	0	"none"
"Melozone fusca"	-106.5144191875	31.9193265798	"unknown"	0	0	"none"
"Melozone fusca"	-99.2638005024	19.4099507561	"unknown"	0	0	"none"
"Melozone fusca"	-99.6521958074	21.1068124307	"unknown"	0	0	"none"
"Melozone fusca"	-99.65251235	21.1068299455	"unknown"	0	0	"none"
"Melozone fusca"	-103.2446207106	30.2051651416	"unknown"	0	0	"none"
"Melozone fusca"	-110.9433750084	32.3530431506	"unknown"	0	0	"none"
"Melozone fusca"	-103.9315304793	30.5992946626	"unknown"	0	0	"none"
"Melozone fusca"	-101.331856	20.750999	"unknown"	0	0	"none"
"Melozone fusca"	-106.3008944444	35.8816222222	"unknown"	0	0	"none"
"Melozone fusca"	-108.1058401211	35.3040893315	"unknown"	0	0	"none"
"Melozone fusca"	-102.8822268	36.8403539	"unknown"	0	0	"none"
"Melozone fusca"	-110.7975674924	31.7989863584	"unknown"	0	0	"none"
"Melozone fusca"	-103.3925170833	20.76465225	"unknown"	0	0	"none"
"Melozone fusca"	-103.3925246944	20.7646426944	"unknown"	0	0	"none"
"Melozone fusca"	-103.3925399722	20.7646636944	"unknown"	0	0	"none"
"Melozone fusca"	-103.3925018056	20.7646293611	"unknown"	0	0	"none"
"Melozone fusca"	-102.1373822353	21.5990399454	"unknown"	0	0	"none"
"Melozone fusca"	-103.5756977474	30.2807178952	"unknown"	0	0	"none"
"Melozone fusca"	-99.0474680587	19.4641066821	"unknown"	0	0	"none"
"Melozone fusca"	-101.3676233333	19.6633933333	"unknown"	0	0	"none"
"Melozone fusca"	-107.636889	27.7504473	"unknown"	0	0	"none"
"Melozone fusca"	-103.4246559792	30.2581184062	"unknown"	0	0	"none"
"Melozone fusca"	-103.5855265438	30.3636381568	"unknown"	0	0	"none"
"Melozone fusca"	-103.5709740427	30.2791525509	"unknown"	0	0	"none"
"Melozone fusca"	-103.9002935	30.576701	"unknown"	0	0	"none"
"Melozone fusca"	-105.3734897462	23.7945336268	"unknown"	0	0	"none"
"Melozone fusca"	-103.524343	20.71968	"unknown"	0	0	"none"
"Melozone fusca"	-106.3554316387	35.0003688077	"unknown"	0	0	"none"
"Melozone fusca"	-99.1825361922	19.4222412565	"unknown"	0	0	"none"
"Melozone fusca"	-103.3914440302	20.6831327091	"unknown"	0	0	"none"
"Melozone fusca"	-102.7175367996	21.7224233815	"unknown"	0	0	"none"
"Melozone fusca"	-110.6992613	32.3357276	"unknown"	0	0	"none"
"Melozone fusca"	-103.1846083333	20.2875833333	"unknown"	0	0	"none"
"Melozone fusca"	-99.2074112076	19.4331437128	"unknown"	0	0	"none"
"Melozone fusca"	-99.2072223803	19.4330951485	"unknown"	0	0	"none"
"Melozone fusca"	-99.1981564544	19.4299085731	"unknown"	0	0	"none"
"Melozone fusca"	-99.0944766667	20.00601	"unknown"	0	0	"none"
"Melozone fusca"	-99.0994983333	20.0121283333	"unknown"	0	0	"none"
"Melozone fusca"	-106.475048754	35.3104846145	"unknown"	0	0	"none"
"Melozone fusca"	-101.3181484138	29.6616835987	"unknown"	0	0	"none"
"Melozone fusca"	-103.94	30.5927777778	"unknown"	0	0	"none"
"Melozone fusca"	-99.0457024808	19.4641212532	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456797619	19.4641667738	"unknown"	0	0	"none"
"Melozone fusca"	-101.8103631168	30.4680911321	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456426593	19.4644314659	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456469508	19.4644247722	"unknown"	0	0	"none"
"Melozone fusca"	-105.9494033333	35.6571416667	"unknown"	0	0	"none"
"Melozone fusca"	-99.1685682	19.3416297	"unknown"	0	0	"none"
"Melozone fusca"	-98.9966713897	19.3257476649	"unknown"	0	0	"none"
"Melozone fusca"	-107.8921636396	36.0375313117	"unknown"	0	0	"none"
"Melozone fusca"	-106.4760471376	35.1059214509	"unknown"	0	0	"none"
"Melozone fusca"	-99.1838850583	19.3789181338	"unknown"	0	0	"none"
"Melozone fusca"	-102.8816747	36.8406780997	"unknown"	0	0	"none"
"Melozone fusca"	-101.0942945103	30.1653482806	"unknown"	0	0	"none"
"Melozone fusca"	-104.1516741103	30.6649311087	"unknown"	0	0	"none"
"Melozone fusca"	-104.1175808346	30.6994620337	"unknown"	0	0	"none"
"Melozone fusca"	-98.0233170382	30.4527065023	"unknown"	0	0	"none"
"Melozone fusca"	-100.993436	29.884375	"unknown"	0	0	"none"
"Melozone fusca"	-101.8027073722	30.469559233	"unknown"	0	0	"none"
"Melozone fusca"	-99.2847324152	30.6119892503	"unknown"	0	0	"none"
"Melozone fusca"	-103.2501636	29.2498194	"unknown"	0	0	"none"
"Melozone fusca"	-104.0445067279	30.9106626345	"unknown"	0	0	"none"
"Melozone fusca"	-104.10836273	30.8854589149	"unknown"	0	0	"none"
"Melozone fusca"	-104.0184296603	30.9945622872	"unknown"	0	0	"none"
"Melozone fusca"	-101.6405706236	22.5790561554	"unknown"	0	0	"none"
"Melozone fusca"	-101.6430394896	22.5780506471	"unknown"	0	0	"none"
"Melozone fusca"	-103.1234742209	33.7079087619	"unknown"	0	0	"none"
"Melozone fusca"	-101.6238645105	34.9070669236	"unknown"	0	0	"none"
"Melozone fusca"	-101.6067583333	21.3187783333	"unknown"	0	0	"none"
"Melozone fusca"	-99.033522	19.372292	"unknown"	0	0	"none"
"Melozone fusca"	-101.122129038	20.2273082265	"unknown"	0	0	"none"
"Melozone fusca"	-103.4077383333	20.7530716667	"unknown"	0	0	"none"
"Melozone fusca"	-105.7820675522	39.513142714	"unknown"	0	0	"none"
"Melozone fusca"	-103.4000625025	20.6650913891	"unknown"	0	0	"none"
"Melozone fusca"	-110.29757	31.47529	"unknown"	0	0	"none"
"Melozone fusca"	-98.7024073675	18.8855664985	"unknown"	0	0	"none"
"Melozone fusca"	-99.07372895	19.4607125765	"unknown"	0	0	"none"
"Melozone fusca"	-99.0754030149	19.4617705874	"unknown"	0	0	"none"
"Melozone fusca"	-103.3021316305	29.2707907957	"unknown"	0	0	"none"
"Melozone fusca"	-99.1435004419	19.4356357989	"unknown"	0	0	"none"
"Melozone fusca"	-98.4418662716	19.1106974537	"unknown"	0	0	"none"
"Melozone fusca"	-99.1079960133	19.5022102473	"unknown"	0	0	"none"
"Melozone fusca"	-110.239495	31.3901	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456183208	19.4644292618	"unknown"	0	0	"none"
"Melozone fusca"	-103.2536957574	25.5882711652	"unknown"	0	0	"none"
"Melozone fusca"	-105.9640103952	35.6476463533	"unknown"	0	0	"none"
"Melozone fusca"	-99.0678503269	19.4607113167	"unknown"	0	0	"none"
"Melozone fusca"	-99.169020541	19.3710153193	"unknown"	0	0	"none"
"Melozone fusca"	-103.5709609194	20.7112523416	"unknown"	0	0	"none"
"Melozone fusca"	-101.3615448	19.6694073	"unknown"	0	0	"none"
"Melozone fusca"	-100.7821607217	20.505815176	"unknown"	0	0	"none"
"Melozone fusca"	-99.0119349584	19.5945255447	"unknown"	0	0	"none"
"Melozone fusca"	-103.721638207	20.0122101661	"unknown"	0	0	"none"
"Melozone fusca"	-106.3650559997	35.1288416	"unknown"	0	0	"none"
"Melozone fusca"	-111.1953595984	33.255321977	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456016845	19.4644108645	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455931423	19.4642390662	"unknown"	0	0	"none"
"Melozone fusca"	-99.045579522	19.4642824258	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455851226	19.4642669764	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456328018	19.4643418324	"unknown"	0	0	"none"
"Melozone fusca"	-99.151825	19.8736333333	"unknown"	0	0	"none"
"Melozone fusca"	-99.151435	19.8717266667	"unknown"	0	0	"none"
"Melozone fusca"	-110.9124054054	32.4223284988	"unknown"	0	0	"none"
"Melozone fusca"	-111.1450805556	32.2190472222	"unknown"	0	0	"none"
"Melozone fusca"	-110.7261888889	32.2029138889	"unknown"	0	0	"none"
"Melozone fusca"	-98.1235988959	30.3641243678	"unknown"	0	0	"none"
"Melozone fusca"	-99.210326453	19.4985558407	"unknown"	0	0	"none"
"Melozone fusca"	-101.333413	20.751146	"unknown"	0	0	"none"
"Melozone fusca"	-97.4977888319	19.5500757614	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456255249	19.4641896725	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456007439	19.4644303178	"unknown"	0	0	"none"
"Melozone fusca"	-106.30213	35.8826966667	"unknown"	0	0	"none"
"Melozone fusca"	-101.1758932	19.7911756	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455127585	19.4643337836	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456131357	19.464428034	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456433537	19.4642267411	"unknown"	0	0	"none"
"Melozone fusca"	-98.8439436574	19.6939997772	"unknown"	0	0	"none"
"Melozone fusca"	-98.845338212	19.6915287156	"unknown"	0	0	"none"
"Melozone fusca"	-98.8402082594	19.6941747791	"unknown"	0	0	"none"
"Melozone fusca"	-99.1247174889	19.5660340211	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455909092	19.464293971	"unknown"	0	0	"none"
"Melozone fusca"	-99.0455800058	19.4642524023	"unknown"	0	0	"none"
"Melozone fusca"	-99.0456861241	19.4641197084	"unknown"	0	0	"none"
"Melozone fusca"	-105.9347723347	35.5382834379	"unknown"	0	0	"none"
"Melozone fusca"	-106.2463499	28.4247041	"unknown"	0	0	"none"
"Melozone fusca"	-100.9749833333	20.2178583333	"unknown"	0	0	"none"
"Melozone fusca"	-103.302795	29.2756883333	"unknown"	0	0	"none"
"Melozone fusca"	-101.1535779387	20.2288702032	"unknown"	0	0	"none"
"Melozone fusca"	-110.2394591195	31.3901752529	"unknown"	0	0	"none"
